epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16
TrainingFold1	0.1375185543573663	0.12045685431001397	0.09734664468417169	0.07013213562891567	0.05503372097963887	0.04544907718181402	0.03997367968892038	0.03390599121798386	0.03060630621409239	0.02694272829859055	0.024476434477853668	0.023117762849483733	0.024055327303623537	0.02114196598044133			
TrainingFold2	0.13201916414675788	0.11357053189807845	0.09075304317438725	0.06968632074187515	0.05456900706722619	0.045146140338352334	0.036278361818437084	0.030711598358337675	0.02655462624482887	0.024800405073470748	0.021835762947669958	0.020989674827068566	0.020289748261302417	0.018741159227500078	0.018402420031675828	0.016594283707803664	0.017131106622069216
TrainingFold3	0.1297114554919641	0.11393969834104857	0.09986952382076363	0.08301460989539257	0.06606457313623237	0.05097151313252239	0.039775881078623405	0.032144064899131825	0.02883678485417146	0.02599028218497882	0.02440428216002395	0.02237281992049909	0.021158246853817467	0.020613549892963916			
TrainingFold4	0.13222773217342115	0.11086732906882059	0.0825887833785435	0.06361189763781361	0.05319626337679272	0.04699887011718767	0.041225245609794826	0.03518175635042346	0.030200944092278158	0.027385490287269932	0.026322463557748546	0.024110593596759083	0.022259308516632617	0.022137117554534184			
TrainingFold5	0.13195369368191487	0.10515449512581346	0.08382540940395578	0.07024068802350719	0.058118550609417965	0.048162496633979396	0.038810636649357064	0.03138600253975187	0.027420613129583202	0.02402283912179549	0.023525861396646017						
ValidationFold1	0.13343071028053224	0.11296818412102021	0.08393657890458901	0.06237207760883344	0.054798135294805504	0.055792637318288825	0.04752132557080807	0.044016758111087385	0.04335860417985886	0.03420074946333042	0.037515210064845414	0.038960961113696464	0.03417493206126875	0.030690723904020462			
ValidationFold2	0.12383208662137254	0.10201903618872166	0.07861835237693142	0.06290796879460817	0.054729536792414414	0.044397225536338916	0.03668203114464812	0.03272153137709006	0.03412953936253666	0.03180557844409434	0.03540749209099198	0.02944752517830673	0.03147364211471139	0.02787198540049307	0.03229252496214588	0.027831941785087373	0.026387004517485504
ValidationFold3	0.11363388121396571	0.10216939492100799	0.0882324662588134	0.07274912949441723	0.060164812536960516	0.04786081628261453	0.04379320118538532	0.04082865261909057	0.03646949150254489	0.032666673290182476	0.03680572432658828	0.0344683944582226	0.03428365483246576	0.032163827978693334			
ValidationFold4	0.12406225364890185	0.09390803822525987	0.06881435985282601	0.05705012143736386	0.050637055726445	0.046128623152932	0.04131088636790377	0.03895147460374377	0.029992249432472966	0.03085437219543802	0.024088940511327574	0.02915906796372403	0.02908406386609181	0.02037885739690381			
ValidationFold5	0.11471994585349216	0.08902445832384867	0.07397063767017277	0.061812874512864394	0.05186085404433847	0.04146558706027766	0.039176623143994053	0.027615873952740216	0.027260241869560164	0.0254493898115339	0.022971548588405288						
