epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
TrainingFold1	0.1292532082723458	0.11040130319553247	0.0899076799295656	0.07117576924299053	0.058393159879643074	0.05115862071881673	0.04674886681424806	0.04211574823251906	0.04039449172521674	0.0349426669860736	0.03059861243393268	0.02686244009525657	0.024337966056463173	0.022578350609329643	0.021936826037780268	0.02112707186678312	0.018871278799317166	0.018530965770503553	0.017735956121431792	0.01832797366106519	0.017937157976062934	0.01770266108139941					
TrainingFold2	0.1359735240561544	0.12238747538714446	0.09366385050644092	0.07142479341808104	0.05935368042572874	0.05034076210333072	0.043355935342569575	0.03639607308093026	0.03217267885583809	0.028343287702919787	0.02624099530825383	0.02384057167933003	0.024920830866042153	0.021817315087888648	0.020680919358901127	0.019777460557027164	0.018792679717763994	0.019035058431275634	0.01827802272598334	0.01879124282398179	0.019087016114507374	0.017364197478165314	0.01703886009584956	0.01657860833205599	0.01705580150211935	0.01662802042168331	0.01690717595516857
TrainingFold3	0.12998137283562258	0.10315311627716503	0.08041939847912132	0.06141790757167407	0.048551749508161185	0.0404968949357598	0.032742731550454415	0.02921685946388276	0.02634415943837005	0.02361483212272023	0.02247931013966577	0.021762877821641848	0.021340376203707736	0.01905146292817583													
TrainingFold4	0.13100034072148528	0.10189222347372297	0.07714680024761368	0.061565933928994294	0.051250309761367546	0.04568513125473559	0.039282434623931876	0.034598519205676644	0.029284611456850226	0.026789152017987695	0.024425287309317024	0.023379518186762156	0.02180463578591695	0.020295611086145405	0.019853810551913657												
TrainingFold5	0.12757576114552863	0.10109878990301921	0.07922570740570192	0.06081708385640696	0.049224483182683285	0.04121219425931535	0.03586237246067394	0.031064749664281455	0.026916332116479064	0.02291958444810797	0.020982976789650512	0.0200099017034781	0.017908417770650387	0.017775375874086476	0.017244011023822208	0.017246622851116337	0.01588702669479922	0.014749207402303198	0.016789498382389686	0.01557838928663726							
ValidationFold1	0.12100535856039675	0.10500086421935677	0.08485060070246996	0.07504483158826022	0.06301095424354211	0.05588361184607755	0.05271745898744075	0.04821103085293896	0.05229511309880763	0.04871264735849255	0.04280672053521214	0.040505128460600635	0.0352731625757155	0.03455547373275155	0.03714270149105908	0.03363367903774168	0.028489518215825262	0.03157147675960299	0.03002989399068578	0.02971558808506391	0.038194388301276416	0.027730194580644737					
ValidationFold2	0.13130769717532234	0.10892690849062558	0.08103856362972979	0.06247418380115886	0.051711563779217366	0.04677825578832411	0.03535583731089089	0.031601217804006765	0.025430311323017686	0.024441624361799343	0.025995052895686478	0.02544294991467551	0.021888709158284236	0.022172635798195697	0.022098150808544544	0.020917508738044113	0.021970576417909282	0.022264441726980982	0.020382898169053667	0.023288475807209767	0.02352615541685163	0.021754984677032997	0.0202494517624481	0.024762429917852085	0.024438072413390688	0.02202596074690715	0.018954368234771462
ValidationFold3	0.11008104431937944	0.08811588645786853	0.07072639480854075	0.057767440720150866	0.04676440691676091	0.039683944596028004	0.03986003493569237	0.03006842458853498	0.028409225138340582	0.029754195296780316	0.026904461376771733	0.02834479445824924	0.027719643624312756	0.025176237730848445													
ValidationFold4	0.11511800089129456	0.08668322883848403	0.06984351173479546	0.05439458751782506	0.04498666207733992	0.04281386867509567	0.03953365571293477	0.03429890863035243	0.028795773912271536	0.031662454240250625	0.026551536945122724	0.022448056464519788	0.02764532729293228	0.03367038712383726	0.019762857317366544												
ValidationFold5	0.10703429044434079	0.0844151429613834	0.07011111700689202	0.057748169680167966	0.051652315009788084	0.04615193720894387	0.03911798801545792	0.03865374959501866	0.03699434761520106	0.03376377761198275	0.034031443921628886	0.03719696143079918	0.03727754060601656	0.032096118732239644	0.03413496218372775	0.03255162370886217	0.0330350999891478	0.03312106754926824	0.03185781027855843	0.02962298712025602							
