epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
TrainingFold1	0.1364206631746406	0.11086853985210078	0.08184483545091945	0.05727399182017969	0.04060675345301832	0.03215422948789497	0.02646380130808582	0.02430531214202695	0.021626168429074017	0.01986912761491104	0.019892391897494012	0.018875655045478015	0.018278051129274987	0.017049747304330582	0.0171872636784679	0.016615365921159843
TrainingFold2	0.13485900981771784	0.11445345562630267	0.08887236857264895	0.06769604940213483	0.05045200525814824	0.04093621256321049	0.036341485969540885	0.030819974487922144	0.02711026098162566	0.024951218172074095	0.022036324992973744	0.022008318358296124				
TrainingFold3	0.1362634958868677	0.12200862111693078	0.09343780129512941	0.06904285080540418	0.05500312533060258	0.04543499808245211	0.03757973240730776	0.034685705109785143	0.028808450560344763	0.02763458444437261	0.02645486359536087	0.02467861955948055	0.022819078844771534	0.024294550997381686	0.022438968321677584	0.0201647509509216
TrainingFold4	0.13784772984006188	0.13062863031571562	0.11587870888496664	0.09715238927059214	0.07895578343886882	0.062451613555789334	0.049443779802161525	0.041936329309564	0.03605029705134009	0.03061697038541421	0.029780450896280605	0.025721791691599223	0.023134293641487603	0.022812664860645204		
TrainingFold5	0.13883582935816022	0.1263535409845513	0.10621438706420126	0.08370944561344061	0.06745756225453951	0.05580350826968485	0.04425693193331521	0.038657966856865796	0.03149442767357766	0.02747572661425952	0.02471362665614031	0.023204906677539626	0.025071134239221065	0.022179076958519336	0.022129702254213506	
ValidationFold1	0.12538458927123397	0.10013614794625356	0.07391927883800892	0.06281516535064995	0.04708633818328045	0.043612329219048424	0.04035673475811711	0.034366462245449286	0.03464720333084204	0.041150925205370226	0.03117034173238108	0.03391990963008301	0.03209987501805199	0.03083600345397261	0.03342404357026025	0.029157932973068276
ValidationFold2	0.1232610815750049	0.0967312633890558	0.07598606207584208	0.060139709838187776	0.047095871278764426	0.04180772731873534	0.03278156706165556	0.03134723873557271	0.02912112544940969	0.029618158631303626	0.027976149579075894	0.026262937879256973				
ValidationFold3	0.12934827989151887	0.10500411148946565	0.074869569642721	0.05876712097895441	0.0482517154383901	0.03980697684308833	0.034085723816895404	0.0355905672369592	0.0328935294906055	0.026909759850241244	0.02783684316274777	0.024070607945464575	0.025688846043530257	0.02272591745294211	0.029533419322834962	0.02125035669981829
ValidationFold4	0.13514288370539476	0.1246537941734533	0.10647139486831587	0.086923749026683	0.06608583066646043	0.051394080285922634	0.045317505661456904	0.03757123668968619	0.03525027768426315	0.030454993363352376	0.030486664872171845	0.0282871768209949	0.029473268025269447	0.02313597270535087		
ValidationFold5	0.129675528353399	0.11697370250214327	0.09479755436716315	0.07554560938329848	0.06386492747041556	0.05003890960250754	0.04656726320752421	0.036625378297406946	0.031761123654055035	0.031017033905546006	0.02875300961324257	0.02955367381061503	0.02884106572113327	0.0289125199920523	0.02682800643195331	
