epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
TrainingFold1	0.1337206357907597	0.1121041761172388	0.08038231763980247	0.05678182312633189	0.04589029196023958	0.0382587869663814	0.031243278962800783	0.028650737127579817	0.025617593467452484	0.02392400510910862	0.021842244870682006	0.021722766635849315	0.022033516465950982	0.018873062622907107																		
TrainingFold2	0.13472746197210628	0.11387950345738058	0.08261236821244002	0.06119967123561439	0.04751408329564476	0.03883195226107234	0.03187474392045285	0.02719213037724036	0.02552218683381408	0.022470052731658304																						
TrainingFold3	0.136647823757746	0.11958755803379145	0.08961154594170777	0.06286017317324877	0.04980771079955792	0.043456347440951504	0.0379528462233297	0.03214509140446105	0.027841206302136098	0.024954703289867295	0.022392177882714102	0.021477949375680924	0.02056863305138408	0.018816163473423908	0.018030530637208192	0.019434679326514014	0.017139483144670852	0.017078985197374344	0.01730634423822101	0.016683052160839328	0.01549532462271269	0.015681493394996242	0.016176910658528373	0.01592689802121392	0.015442531085070434	0.014877471421856503	0.015724932217480357	0.014704433263051958	0.01372481420932507	0.013919382969139736	0.013709017270205301	0.013845747671968472
TrainingFold4	0.13636328070847825	0.11589588924649764	0.08420556851197034	0.05959434058432552	0.04994058054871857	0.043367543805983254	0.03894780401685487	0.03495102285801708	0.03273240030592371	0.03049084339912621	0.026730615034268174	0.027108018502357563	0.02488908714889972	0.023448773700577227	0.02188237596171596	0.020104420684748964	0.021095847401077415	0.018982660734069543	0.017833273552737824	0.01968006820347496	0.01824419281724245	0.01643195360196511	0.01735231611315116	0.016523186152566764	0.01614151116116938	0.015302721801700418	0.0139738659998908	0.015674288823670807				
TrainingFold5	0.13086598345428302	0.10386609149742787	0.07906705506011102	0.06357545837679904	0.05366197945834538	0.044491691598868864	0.03894626871064807	0.033201100045553836	0.029907830734974262	0.026660265859028923	0.024958674886726935	0.026045708807645687	0.023603661457908695	0.02065294819572025																		
ValidationFold1	0.12923682773032705	0.09826749569929398	0.06782972379713445	0.05569119862205273	0.045017690704044724	0.03904075300748888	0.03452755592717277	0.030293831774788733	0.029140122796708787	0.027401792941623374	0.028713573360824033	0.03295638796879683	0.02636316287287234	0.024296657661309565																		
ValidationFold2	0.12113850667804212	0.09211640909045667	0.06487390134684942	0.051478809966529544	0.03842481030654665	0.033913231905767914	0.030855590043388104	0.03542442046533767	0.026159807940030488	0.024568833942736942																						
ValidationFold3	0.1255403736287409	0.10401265487611831	0.06919292224621451	0.05188203115133686	0.04798084056332103	0.04114566668280744	0.036754111698010586	0.029508326042166633	0.02799114590324042	0.02518210923330657	0.02527531940801497	0.027092338157901623	0.02481157810839946	0.02496272976445202	0.024450583918846573	0.027610272977465496	0.0278506113542978	0.02420703807912834	0.023305133102316963	0.026410605710512132	0.025710195634904242	0.02447193567596506	0.02322670877772186	0.0264595726283759	0.0224832704168564	0.02505384738332076	0.02551253974911765	0.024885876498382795	0.02580954848229151	0.02214576809238097	0.026397079926601355	0.020917656750490086
ValidationFold4	0.13105744029487576	0.10722157176214832	0.07948129355638951	0.06730573382312516	0.05985499525795112	0.05675674899563042	0.05072631187388791	0.05030794829541297	0.050335953981187696	0.041557849994189364	0.03841006004373199	0.03674950845422106	0.03434976847970288	0.03382086488475965	0.030161837608289176	0.03320448505267425	0.03284306195171273	0.028468631420584464	0.03094063202356542	0.045074727952581	0.028594637652785675	0.027907029867459607	0.028228969287771213	0.026674322956210205	0.02740096568045005	0.026962805934499966	0.02688727977996071	0.026139660759908694				
ValidationFold5	0.10974817454546422	0.08211637887398938	0.06423504950126281	0.05217335807151153	0.04858942753803153	0.03980451268416636	0.03439293442155562	0.03200907987408206	0.027423225258275664	0.027646941209404922	0.02719536489337213	0.02866917389847741	0.022829223586233786	0.020979735575016454																		
