epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
TrainingFold1	0.12641742592995694	0.09209427493359207	0.07488527879063761	0.06492792573733072	0.05357734824383339	0.04425467737072099	0.03634840623021618	0.030904599744932627	0.028590828370648184	0.025306151320114052	0.023249953620587654	0.022173595196372037	0.020347244765013903	0.020850609516279966	0.018812194108196102	0.01731457962787918	0.01691522024604248	0.016602999369766572	0.015692856942987915	0.014647881956968577	0.014989472104888569	0.015162208305062156	0.014515840243353246									
TrainingFold2	0.13150738021846783	0.10737175890721873	0.08292096831617296	0.065505583421062	0.05451581106523311	0.0484183021621664	0.043348480272159866	0.03921022798955135	0.03632610378222612	0.032617275685189684	0.02967604736180696	0.028743131210203315	0.025192667863539638	0.025189740505568835	0.023485873234092316	0.021113904457965633	0.021491077560012586	0.020664001857616052	0.02131274358396525	0.019915272108627088	0.017865117410980673	0.018945918174780474	0.017082474643106922	0.017687337432793344	0.01746164372143498	0.015838464228299782	0.016706333332588995	0.017427408696792157	0.016929494968732417	0.015767160914688487	0.014997410826614536	0.015612301535463939
TrainingFold3	0.1319742431652478	0.11024429035711694	0.08675221970558844	0.059941694293890825	0.04485588645038661	0.035987085655506235	0.032139267727192916	0.027290324652858543	0.028508154684492516	0.025287811405723913	0.02590010133823274	0.02252529430188588	0.021782853832403568	0.02202931606916536	0.02228577189486135																	
TrainingFold4	0.13563484502956272	0.12083256593482061	0.0957815226696601	0.07318312238732522	0.05273231430381367	0.04159724530076015	0.03547301246752878	0.03223014699879886	0.029421496843199498	0.02553518109211423	0.024165593033235795	0.02163033943169549	0.021495843741352227	0.019585406441447874	0.019705712475909173																	
TrainingFold5	0.1287249403023814	0.10757072843459532	0.08554982887454567	0.07030853170614976	0.05816676673622659	0.049189981996035415	0.04006307021313351	0.032560533060106485	0.028772762358821802	0.026572959974294368	0.023495794268513552	0.022218317251366183	0.021560285976304088	0.019818449536721933	0.01766050760873922	0.01967351938502645	0.017638716578317122	0.018700941476922976	0.016982115643744633	0.01793254738361393	0.016903098646191324	0.016599336374618287										
ValidationFold1	0.1160816646239779	0.09440049938521944	0.0847650753661386	0.07786021820848456	0.0734872150304098	0.06033928971108351	0.053477222268754905	0.05216546381901329	0.04716041271190939	0.045929442417308654	0.045492323862990736	0.04420541319786361	0.04226666295309425	0.037139769966833644	0.03949038902856619	0.03916485950944375	0.03961482453621454	0.037056105712434985	0.03599541586155684	0.03657195974848766	0.03621984418373563	0.03564967296079959	0.03413582027631262									
ValidationFold2	0.11956236313457962	0.09448697050479618	0.0704746977635869	0.05779639996068032	0.04896031815332134	0.044201652950456215	0.03911643905637509	0.03371284924592269	0.02989825612979706	0.033810835141848	0.02700299826641525	0.026568476000049798	0.02511025043251622	0.023239827192040277	0.02536400769384125	0.02381400407768098	0.023861896458788782	0.023646417682201746	0.022160671488145944	0.02182317812817469	0.021878770036048146	0.02267261503591005	0.02078295693151246	0.02532582430737691	0.02214980719578012	0.02503068591954411	0.020463875553498323	0.0204557272734271	0.020829054610953177	0.0275382616374692	0.020973356102888478	0.019632473370137148
ValidationFold3	0.1170838851280309	0.09755753653610612	0.07158379445506914	0.05325742237488026	0.047292582057248636	0.037346242362767595	0.03524709153849095	0.03179127851664718	0.03447502676968102	0.032631702006370805	0.029887085455901886	0.029433194388476042	0.03115987214354194	0.028970932959776104	0.027980118549978443																	
ValidationFold4	0.13089658360223513	0.10681898224058452	0.07788945791554881	0.05602922152123741	0.042393658023856175	0.030130864109483187	0.02505884150164789	0.027343768735525308	0.026407663347535172	0.024437038349050626	0.020945678804613028	0.019912266891149735	0.019771818086548987	0.018549835271367734	0.01810010379798572																	
ValidationFold5	0.11300097385773787	0.09411700132831528	0.07374340530719843	0.06334715137081975	0.054277223719468526	0.045411241499849736	0.040874845118614264	0.04113497912017461	0.03768811897618008	0.03374888220705461	0.03524400249253623	0.03114828942626765	0.035437058163167036	0.03171142553561891	0.03298612350392415	0.031236362976005284	0.029974728975962085	0.03296368225972663	0.029866617161550913	0.03315098542677604	0.028733751537967346	0.028253216690516										
