epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
TrainingFold1	0.1360643356868781	0.11710740362796805	0.09420604125123497	0.07402190031560142	0.05753554519242554	0.046433622364362104	0.03932845915650741	0.03297822994823357	0.030264151512389547	0.027554009821221387	0.02622947788448338	0.024333541914910835	0.02352700339809775	0.022797932316509874	0.022238056509160085	0.02091761771780118	0.020160145343318853	0.0198079688241639	0.018032522329244235											
TrainingFold2	0.13314814474391232	0.1101659001286114	0.08373513945923579	0.061852029264333884	0.04725555189649717	0.0392663413971654	0.03244899667280775	0.028379103992901243	0.023789298571227226	0.023431655085817453	0.02341925320074976	0.02153514658589105	0.01983209120580775																	
TrainingFold3	0.13413719730028376	0.10187965549359268	0.07409404126757925	0.05432499929976819	0.042753252610617146	0.03679469955055869	0.03151252306032058	0.026746185969651295	0.025343663000438194	0.022838545681853166	0.0220995140297005	0.019887608054308326	0.018430871648028684	0.018394551255220326																
TrainingFold4	0.1364142904566093	0.11857716157101095	0.09282500521936031	0.07377463481812314	0.05895072741973722	0.04648503072464585	0.03838100607946134	0.031469289472046184	0.028414759333761388	0.024480894809609955	0.021687181390271607																			
TrainingFold5	0.14105980115104044	0.13716196312623866	0.1302463113208095	0.11050050931970054	0.08456355288237064	0.06625247762772377	0.054222014452946034	0.04674028489202455	0.04049126593168505	0.035925423162042454	0.03398950819447068	0.031139166015973347	0.027971049103761046	0.026664875950910546	0.025532107359868772	0.023537254696628932	0.023527522301022175	0.022606566549368084	0.021449658953434866	0.02021843078806317	0.01902417043281658	0.02062070887128291	0.01862704690403702	0.01764256621754612	0.017327540039916614	0.017162113965430895	0.015891300330103934	0.016487287487774772	0.015862318138744443	0.015723381182849824
ValidationFold1	0.1303924659753705	0.1085836563829903	0.08448680812442624	0.06433589010591712	0.05099554827671733	0.043383274940555695	0.03460302357436032	0.03067514093106126	0.02815155574825366	0.025216294279236027	0.026650219902958353	0.024015606797891796	0.024698337282291153	0.0234076057928866	0.024540364597415393	0.02524526287205853	0.023644254713708342	0.022285702360923997	0.019945272055469237											
ValidationFold2	0.12075719098048704	0.09425335854023427	0.07092281660014713	0.052528990441010344	0.04402637653480712	0.03862915053724538	0.03562990133335965	0.03493336564494163	0.028735808786927716	0.03238110311816002	0.029056664668747248	0.03050343590386858	0.02743897969907397																	
ValidationFold3	0.11896147045332033	0.08727670840180672	0.06605534847020297	0.049941848502032926	0.04097020374254433	0.03864869906625769	0.031518029481139	0.03449683070291874	0.024764459027472447	0.02831264881014421	0.02671205725673972	0.028310226404993283	0.02612046495096775	0.023704043628075287																
ValidationFold4	0.12366164173628832	0.1014456979108152	0.08431927342521581	0.06964789235729489	0.05936058280309914	0.054200587164912675	0.046931843897369735	0.046172009003852064	0.040765155656347134	0.044466340211681554	0.03685933081716349																			
ValidationFold5	0.13118701116056056	0.12816114505534773	0.11487669323210244	0.09114236659831829	0.07423668961367898	0.058358491285125144	0.04847512518366178	0.044707285718539276	0.04337081648010828	0.04277154559118522	0.043710023632508005	0.033791974895877076	0.03574399804635611	0.030961492462534674	0.0294627971928315	0.029172487724150282	0.0286414896825361	0.028530229447111394	0.025218843959370494	0.024207202077049843	0.025556818489889877	0.02566040412070301	0.023646460739155783	0.02298714658890448	0.022378267340287607	0.020376122322288522	0.02450963956469603	0.02455320740095025	0.021639082998090826	0.020291275046605866
