epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21
TrainingFold1	0.12724719715468025	0.09598608346600807	0.07523509210128346	0.05917872195789731	0.04789916482745566	0.03940546914276397	0.03193650416462897	0.027121213783461235	0.025685338171916018	0.02460983668098381	0.021949849193565685	0.021801084481652536	0.02062894581554029	0.021953122439390634	0.019377923300418185	0.018854601609387758	0.01841297003215551	0.01864547348322171	0.01693147727815887	0.01681180053730262	0.018038956706790288	0.0167663413901659
TrainingFold2	0.13320852653176474	0.1043568282050838	0.07154117858330114	0.05381165515124407	0.044357760271836064	0.036795221142108064	0.03212546407929802	0.027866878321368867	0.026814283163086268	0.02427975452361323	0.023820835616159018	0.020872676829418436										
TrainingFold3	0.1352776541289958	0.11629848533140665	0.09175603734435175	0.07374569043220783	0.0605435003283095	0.05059019605674125	0.04137462665345414	0.03487628768753811	0.03208892524231818	0.02921003561337288	0.026237408755431797	0.025130589872556314	0.024139239356141345	0.022054781391092217	0.019973512948953696	0.021699640593644952	0.019999115400489906	0.020924814311596988	0.019474341032301626	0.01802710669475015	0.017840925826947733	0.017341833025156204
TrainingFold4	0.13104782738214868	0.1083352095913142	0.08161004032220014	0.06299669309095902	0.05138491719844751	0.044638409879354926	0.03822137641545851	0.03369780277372973	0.027248121914453804	0.02386315578200579	0.02189747463694816											
TrainingFold5	0.13985624654024706	0.12001261199356744	0.09383645400666206	0.0667393363314803	0.049235132480212974	0.04036645145417292	0.03331739305119147	0.028938210308836244	0.027290018677631946	0.0237848670516525	0.023549732461040185	0.021747809447226568	0.021681642737682083	0.01986331260993964	0.02082650396447182	0.0189260337817824	0.019796837053682254					
ValidationFold1	0.11759941872242871	0.0955923272145761	0.08346197926145685	0.07066168045826457	0.05949149794272474	0.05269527429429529	0.04648582569768166	0.04183817107171693	0.042600407318090436	0.03901171446793612	0.04019900066998309	0.03918633533147193	0.03744039547405214	0.03701373795152281	0.041885647377909604	0.03641446876609153	0.0355422281894019	0.03513555728987977	0.033505473852389375	0.03711496298828032	0.03378440302428013	0.031946909011838234
ValidationFold2	0.1233183377095171	0.08134435315255646	0.05508255380465909	0.04005486325587373	0.03333704830944404	0.026725531016635867	0.022528662949355807	0.028448803707441263	0.020650380029372434	0.024128526119360078	0.020000008474993478	0.016235372431781813										
ValidationFold3	0.12515563923899117	0.10200579296629708	0.07869841403386614	0.0636070182857414	0.05295990863059823	0.04631382168002158	0.03751419488390958	0.04283454808037359	0.03187763765831855	0.03173305203630547	0.02690654739145995	0.028294596285139723	0.023957663573857466	0.024232411893453817	0.022811803539380063	0.025241231473964044	0.023060244551087888	0.02312681785897931	0.022167888031076843	0.03840213411892471	0.022736811236402876	0.02154122172791389
ValidationFold4	0.12019731332589914	0.09755903089771399	0.07553538592817548	0.05877606075273843	0.05394453153869993	0.051100869465887815	0.044539179765149484	0.04266043370673517	0.03536642295190947	0.04344799236430124	0.03093255635797726											
ValidationFold5	0.1262070737309284	0.10311653372739349	0.07668238102987006	0.057456219184992684	0.04567127395211509	0.03686448999760286	0.03251326848178061	0.031243134873629723	0.034129094341764574	0.02509400975598895	0.02949967154760285	0.027042148259063543	0.025017822421678167	0.030960804438871344	0.02628951243765711	0.027506139781286725	0.02351965189508691					
