epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
TrainingFold1	0.13015110520879336	0.11254559286312117	0.09102452820557294	0.06915400926753505	0.05570874437276096	0.043254605499212895	0.03553695735961288	0.029631381087505803	0.027611323408750662	0.02570603768132942	0.023894702367379027	0.023483399349964355	0.0224808135146412																	
TrainingFold2	0.12858791800389802	0.09455189036930951	0.06809084706012677	0.052298632230565106	0.04368903535123329	0.037350247693640565	0.030484577657862784	0.025743607320936272	0.02266509635793602	0.020847588747278108	0.01994661371377965	0.019337039227397997	0.018389402170003136	0.018248829069810683	0.017029890957083457	0.016958476592801724														
TrainingFold3	0.13735904285514897	0.12098795244978233	0.09394640257709067	0.07215070177441124	0.05740682038012892	0.04813578008404213	0.04111265582244166	0.03758697742622727	0.03281669227422258	0.02992874038371321	0.027211687129535925	0.024014676151008725	0.022882065484406088	0.0210647781130154	0.020145006975640586	0.020291181243936245														
TrainingFold4	0.13363231072540988	0.11261898087422278	0.09797754223267971	0.0794399431229315	0.06335087176676925	0.052570157079026104	0.04274317123106977	0.03680143575739666	0.03233810285323257	0.02839558560861571	0.02730699079938032	0.025266152886681745	0.023469633675862994	0.022629253537558146	0.02083972890091404	0.02009452885788712	0.01992974637439395	0.01919860521322169	0.019028000856467935	0.01887898016304296	0.017467396832084474	0.017279503852048284	0.016540800384014304	0.0156672536452871	0.01535277536832754	0.014935667476625399	0.014045908141005467	0.016844269973807967	0.015141049011005882	0.014061053146964365
TrainingFold5	0.13178454788730426	0.11130806804546134	0.08593628502648948	0.0658292144176664	0.05053180424134116	0.04137695345783193	0.03185435128661623	0.02770944366656134	0.02456068970773704	0.023026039780431523	0.020014103112063565	0.021155754136290596																		
ValidationFold1	0.11837406708179293	0.10170002036669233	0.07437629907115086	0.05443368717893824	0.04142379807727831	0.03577267797663808	0.02666795035920668	0.025454077641018206	0.02317422909897056	0.021897517193972996	0.022787540004722908	0.020780456121822166	0.016585403197520488																	
ValidationFold2	0.1109233429437285	0.08060961136980369	0.06553316255192365	0.057149966213818605	0.05071272007986769	0.04504435027001409	0.04234258038818266	0.04039506438851088	0.03877167518225473	0.035530692868895396	0.03788727517209597	0.03780282656297713	0.03649636626923402	0.03736374970208704	0.03536176802066752	0.035225119552361885														
ValidationFold3	0.12863545779239488	0.1055162703064648	0.08072871322164664	0.06564524823480898	0.054387333490340424	0.0476762562752114	0.04360582997344921	0.04016964805945922	0.036441917090701895	0.033248675281815396	0.03162698718868112	0.028526727081305842	0.02930041937879077	0.026155888874855666	0.025468887927467928	0.025335840856093233														
ValidationFold4	0.11989500632022952	0.10564172736092194	0.09007794990179104	0.07511220876597338	0.057630816157823346	0.04954841038996673	0.039503039157664115	0.04387714361262231	0.03875291972161011	0.0333734685041195	0.036199347792520514	0.03281736896302014	0.03681455785933009	0.030270304065197706	0.027434079455545272	0.026913293281272222	0.027746982941706036	0.03054903648392012	0.027152910936353226	0.026517781119600677	0.02680329802204322	0.03073769344553364	0.0243120392916099	0.025244968066512195	0.03003148303492003	0.023700078948807844	0.029593639616012312	0.02289013256702199	0.02546801521148646	0.0226550599320756
ValidationFold5	0.12515524482807597	0.09796015857844739	0.07333908364310995	0.05131651778697028	0.04058723315714045	0.03439748421865138	0.029890196706243866	0.022158514404132426	0.02023034462461936	0.019660584861412644	0.021502692660375557	0.01884462550515309																		
