epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
TrainingFold1	0.13184122080174285	0.11225734888056213	0.08918232213629405	0.06690300704809521	0.048378891427205674	0.03629257196612478	0.030960942449096956	0.027929549310451843	0.025624794374773774	0.023062676514853175	0.022210238453033666	0.021161477557945136	0.020343308118124258										
TrainingFold2	0.13361062668688206	0.10894631330509393	0.07815871577378965	0.06062651437692395	0.050794761056708417	0.0429910497478971	0.036039582191402166	0.03142085814146338	0.028443161138889735	0.026185047257599337	0.024528450003357346	0.02245618433672733	0.02190067980881061	0.02067091383152256	0.021508957818992477	0.01893507993289753	0.01933724590324466	0.017906979143387236	0.01818496513076085	0.016392891671615156	0.017140949870035973	0.017203948366147324	0.016321815627064622
TrainingFold3	0.1344014282973314	0.113085748905062	0.08236237185033546	0.058056454928803514	0.046391169640330854	0.03986998479442925	0.034833254121159285	0.030850213243551975	0.027429043493413536	0.025888966379650147	0.022801817013135984	0.022377337799381083	0.022088776767685142	0.020464781290436142	0.0172995456802627	0.016586396054448085	0.01851778257924624	0.01643230075159491	0.01691108175259201	0.015232488481193617	0.014269468676452974		
TrainingFold4	0.13637000138617375	0.11661080017431893	0.09464706149248575	0.0721134838198354	0.05281866344316354	0.04140936929258963	0.03564893112409415	0.03216800745907345	0.030216852947871138	0.027370531063868178	0.026419977559073066	0.023032471881610533	0.02218621200475106	0.021661534607549337	0.02065984125998842	0.02062200357544167	0.019586961432146794	0.01787820586954364	0.01824184383436163	0.019466928225557983	0.017041194997500498		
TrainingFold5	0.13717014499312072	0.11645721495404368	0.09511311943073887	0.07526543836964808	0.06032168564156996	0.04734000397321444	0.03750180358612885	0.03155896951638297	0.027726793763906236	0.026284832567423245	0.023905127330070015	0.023191885455425647	0.021219075348215575	0.020768030840541105	0.02020660214633386								
ValidationFold1	0.12251040067624401	0.10253030612125053	0.07616606320313236	0.05951244224215279	0.04834639759281197	0.03817990806314524	0.03214909368182054	0.03764861755005948	0.031745825963921274	0.033965890253327684	0.03385495351887568	0.029687520999121607	0.02618162489710124										
ValidationFold2	0.1213617136886528	0.09002677384797517	0.06546373956475977	0.04970024925497201	0.042472013165368826	0.038585150868187215	0.03121739755665699	0.029362284535382716	0.02783264416775473	0.02514650285986529	0.024882390711829905	0.0279894586868043	0.02473381772372024	0.021043755572398303	0.023185583435209794	0.02151180053264037	0.019683780138530803	0.01997061882840327	0.019822271458169043	0.019370967119660538	0.01910782035761135	0.020548467461815784	0.01816280212107551
ValidationFold3	0.12518778288955087	0.09735129328931237	0.06740164060380545	0.053266763926257156	0.049040139206005515	0.04326939448160497	0.042983289256373104	0.03858292284987967	0.03654620974735768	0.03704876148981999	0.03382102235247641	0.03567048305355071	0.03594731968179395	0.03539823855012278	0.03125155792856874	0.035174602588905056	0.03233643890298727	0.02976934012848368	0.031100964829428458	0.029617997220148927	0.02905274268230822		
ValidationFold4	0.1237392013909312	0.10121942563234149	0.08122539508517261	0.05891363302598129	0.04622730925503011	0.043357543480532196	0.0350970677886712	0.03647220979165705	0.036517869444356324	0.03127335190567448	0.03197784496650628	0.03165739026027606	0.03405511569806484	0.03565812580495116	0.026916420297500014	0.027812253127161932	0.02577279695558261	0.025427407052825198	0.026028410818030312	0.02489218755120722	0.022940250526697306		
ValidationFold5	0.12453936312246967	0.10906618138825572	0.08633814937946899	0.0722821515435269	0.057955803985178876	0.04683815988372206	0.039725760360319703	0.03498875508651238	0.035576242366218355	0.033556677115795845	0.02940463056084637	0.032393368694413165	0.030943247118885082	0.029331568131949082	0.025591794863528874								
