epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
TrainingFold1	0.13538055933146378	0.10809160421065697	0.08354828754495108	0.06826447989369461	0.05655367655100424	0.048779521386085	0.04158051298365871	0.03567408381829755	0.0309804764048277	0.02792134091417424	0.02547009035285694	0.02488962228312889	0.020812319000880077	0.021922126383685608	0.0200316937364055	0.01887905801338998
TrainingFold2	0.1375709977976825	0.12585235629358024	0.10337223302242017	0.07783753154608411	0.059971679412549814	0.047072798261368023	0.03917021090127655	0.03246470840126997	0.02918064148980193	0.02686098039270631						
TrainingFold3	0.14073747558180583	0.11944303642958402	0.09933650507591665	0.07416659002509815	0.05755770614817844	0.04759661913399627	0.03854435124230804	0.0318353156119966	0.027829875084915495	0.02532487394108268	0.023205858444668014	0.021767394047624705	0.020152195980600397	0.019818695936191944	0.01998662030576022	
TrainingFold4	0.137296509581872	0.12100111257538877	0.09403942657465285	0.07591216573597524	0.060672633693320675	0.04760707856436387	0.03976539163043278	0.03271476602001878	0.027518862872305115	0.02548244100709615	0.023996880724470513	0.021749060183554485				
TrainingFold5	0.1314224991315293	0.10746357193621238	0.08087311185921682	0.05884322558731953	0.047850778655621026	0.04048916867647607	0.03382634201004882	0.0300307220018709	0.025522721180959912	0.023978874509931834	0.021667140457653798	0.02133492117241179				
ValidationFold1	0.12058553804416915	0.08785628534115113	0.07072610564127162	0.05948189662366703	0.05055561182634519	0.04421008048633634	0.040476790425862684	0.03749062973210957	0.035637866461288754	0.027869596323029867	0.026528476678183185	0.02485190286942934	0.022646043002070557	0.0225490088394197	0.021352711936898385	0.020468601732916484
ValidationFold2	0.13055838288756105	0.11582436100453944	0.0848916603319414	0.06336899632000709	0.05296372188892853	0.04193039838044258	0.032576260917299836	0.030261767540978653	0.02965952205245681	0.024854685878381133						
ValidationFold3	0.1236202835633948	0.10545228310936205	0.0837057033251669	0.06401276511249242	0.051248600870068814	0.0430011899390904	0.03966228298733833	0.029000615888812184	0.03167299768228822	0.02571495361563221	0.023836599731071106	0.026674975070007448	0.023664045245134952	0.028273986666652096	0.02100230713227034	
ValidationFold4	0.1320617678868878	0.11046906538844646	0.08951636932387545	0.07712385813109912	0.0590039955636671	0.05244687276993047	0.044727166288171534	0.03991003593048165	0.031837175751255976	0.029178625978487503	0.029365555955378153	0.02546132439883795				
ValidationFold5	0.11686176940933005	0.09100727678217867	0.06699887561183926	0.051751553248781876	0.04461227819273198	0.04714258316000252	0.03473067756895362	0.030609231730629398	0.033732386889053625	0.030075615578696032	0.02891819462361578	0.02536398979550991				
