epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34
TrainingFold1	0.1320710135263164	0.10919928364879992	0.08445741307915343	0.06435817122249386	0.05299191216138406	0.04524262130429124	0.04249587027087663	0.03889346337301237	0.03550439552406108	0.033581328193247655	0.030746955246145357	0.029758570005492455	0.02790620064074895	0.027639858431823483	0.026231223024740277	0.024389315987308667	0.02282248706770859	0.02164162264604881	0.020201145079618548	0.020469866600006943	0.018838207226682557	0.017468326964260743	0.018901565866635668	0.01847791791320614	0.01835644298058336	0.016950381022412198	0.01602822070441658	0.014666573292997948	0.01527538780573939	0.015476275904951771	0.014807222796778263	0.016579544193005023	0.014288088672090738	0.014919458195067395	0.014541701660112314
TrainingFold2	0.12985350059213835	0.10363287608625033	0.0793236755333196	0.06290686039565925	0.053546503303967125	0.048902774925220646	0.043836044574820425	0.04048966680632709	0.03876949158753852	0.03584280070092461	0.034406207616579906	0.0334741620434149	0.031971066534505405	0.029960696341773254	0.028562555496947115	0.028184121873989228	0.027337111874508983	0.02482012854850584	0.02443188870057054	0.024130502027291847	0.020829489438948093	0.019683342388994697	0.01921918619083212	0.019015801405817365	0.017691453106550948	0.017476454699164506	0.017877806048034923	0.015766420200880996	0.016059076477371603	0.016067868121480342					
TrainingFold3	0.13080348429185423	0.11149443024769426	0.09093120140764355	0.06849817730994387	0.05598774795282886	0.04895591130308193	0.04491120392016124	0.04116788804064775	0.03646448431318276	0.03097480679571163	0.026495560646237044	0.02405934103722261	0.021463730189597383	0.021634658304703243	0.01867093089157689	0.018776483230976738	0.01749522793389505	0.016217733128343587	0.01543074472442227	0.015958581739641885	0.013987226380529384	0.014906773445711058	0.013851501020429747	0.013729089749854624	0.015303688293112249	0.01297055058751291	0.013669558627556068	0.013054199014558518	0.012560884560736502	0.012308783409025637	0.011804639673110531	0.01190308780289177			
TrainingFold4	0.13740784823047844	0.12350720849988812	0.10260752039241859	0.0833910951221531	0.07204919356154278	0.06315293697777881	0.05519146930786188	0.047451027855541644	0.04387050609405957	0.03782645640352381	0.037142692776978944	0.03488520569490819	0.032374258579114794	0.029505487309473787	0.02887657988811208	0.026628243426173207	0.025258767550853503	0.02440933298176705	0.024465002987430623	0.02319803111948369	0.023171814946644272	0.022552348376947605	0.023754390294197947	0.019874418477576743	0.020739083859619065	0.01952101963318207	0.019374388296273536	0.01882371556457656	0.019654363334583733	0.017858895794514947	0.018447508899672276	0.01830021650857816	0.017781803880064794		
TrainingFold5	0.13817138916800195	0.12637761191410177	0.10353894417523933	0.07356697519002188	0.05434642437048998	0.04803826447367685	0.041127588407123855	0.03619494773863659	0.03154064047798763	0.028694931727178748	0.026097343748117213	0.02310431912011726	0.02281516327197944	0.02179677916233211																					
ValidationFold1	0.11808878237062746	0.0905220661950004	0.0689479989578595	0.05388778034463391	0.05144016750719029	0.04225153940612333	0.04516136616537649	0.040793418895289604	0.04249410453013371	0.03562115206905465	0.033343498761816	0.0358894220123336	0.035886281297378544	0.031001215946424316	0.03391221766611813	0.030453793272934016	0.03069822629572832	0.031405122602475924	0.029710382320010942	0.028055502836454055	0.027604797334821376	0.030976949151089363	0.027587647007060918	0.027420510983656724	0.027074418903269747	0.028059081134054944	0.02743704967737735	0.02852792753879954	0.026701118565544166	0.02557064044821026	0.02636801904205837	0.024466574116665578	0.027070402440422022	0.024560844093594734	0.02427361461518517
ValidationFold2	0.12139338701292202	0.09722593980463776	0.07997271051076618	0.0668830514910656	0.061363194775473966	0.05586990519837887	0.0515738169994071	0.047646819020260696	0.04490304591138386	0.04880172598830147	0.04545262794698345	0.04702388777225572	0.042209420660468705	0.04218412724822793	0.04308982107154857	0.04088136010912356	0.04090521372970076	0.03891591617125947	0.036327993247116844	0.03744081911412781	0.03521461527729575	0.037177643908328284	0.0335623961286032	0.03282878599664498	0.032786840780088596	0.030820756505777314	0.031480297772161374	0.029863854014128027	0.029901408570187235	0.029662801567381165					
ValidationFold3	0.12040939940525605	0.10387260658112732	0.08184055456270774	0.06565350540997544	0.05941323587159114	0.054668991276910446	0.054951827448734024	0.053673152782459245	0.04524021361312653	0.04332578705460135	0.03657928083316415	0.034087403972637376	0.04070385779424042	0.03160872734240928	0.03479356796932742	0.03224701492476638	0.031026920595920545	0.031426412943563936	0.03040640933417111	0.0308777814595184	0.03334108014566916	0.029781019535106566	0.03133238801525	0.031048034548262337	0.02907481660693045	0.03025107001080828	0.031080553529947694	0.028967400537677913	0.03243060456333222	0.029255792705002892	0.030321828001621913	0.028605974305367102			
ValidationFold4	0.12978539723265278	0.1126496177670118	0.09073199915724832	0.07429679547780538	0.07149548256383823	0.05918633672912177	0.051752811952217204	0.04682025940551817	0.037082330812490336	0.043031756757750166	0.03679837349084886	0.04154600894502322	0.03211261061448101	0.03625521327993992	0.035380255556266824	0.02673530594921914	0.027116614640879166	0.025197809951449116	0.023844738160249533	0.023989216267731175	0.023295150210804028	0.023291752336238435	0.0243230861980575	0.02382626764629422	0.024756090008383115	0.021823849349685415	0.0214348186176115	0.0211248329579977	0.021719250987705496	0.020911633220568368	0.021146021060737874	0.023477608827650674	0.01942042805865902		
ValidationFold5	0.12897329092831225	0.11176667815527401	0.08103993575315217	0.05511865486298596	0.04520150707396972	0.038736846820275124	0.032510060301000204	0.029087132937904145	0.0348788615156737	0.024374520604872052	0.024804268085013924	0.02256071088554522	0.022432328210876172	0.019500732988023163																					
