epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
TrainingFold1	0.13334886163269002	0.11363344844090476	0.08901843722467417	0.07011554793977778	0.057759143690127863	0.04789136696742958	0.04045519833511473	0.034626402642995706	0.031223002563525188	0.02639973932344543	0.02460840588675272	0.02284173771041843	0.023188683095346385	0.021420760628340457	0.02077666717228218	0.019405347198873442	0.01962155477639453	0.019048203114589882	0.018334726715788768	0.01904542183180044	0.018447418547489654	0.01790541026275605					
TrainingFold2	0.12936319217323441	0.10174343882845652	0.07860500236298541	0.06432556494134892	0.052237505013662006	0.04331799110785924	0.036475645141688794	0.032144738444970955	0.031148941667802455	0.027222354312168524	0.026107120350192053																
TrainingFold3	0.1341124687343836	0.11445329265076329	0.090956133229404	0.07228382589210841	0.058333227953302084	0.046419224669013846	0.03738295538006985	0.031511601597065404	0.02788720005800397	0.02521313368713229	0.023636674410557713	0.02035307110596808	0.019996639660993507	0.021821678043422502	0.019605554403361484												
TrainingFold4	0.13692677761860986	0.12005140837239706	0.09641621518212787	0.07951855182314034	0.06562174947366389	0.05399011828896511	0.04412265085613106	0.03840383304369609	0.032419296579177824	0.02940259574275768	0.026149602385413095	0.023464756497684043	0.023181235099429383	0.021408300470973127	0.020839855993369037	0.019516136514912824	0.019043721035312936	0.01920159334944991									
TrainingFold5	0.1382820602860386	0.11825961345275737	0.08856424848165582	0.06414948571662996	0.04945014773160051	0.040354991181173076	0.034240344778831616	0.030923300726408753	0.02844438113364901	0.02510143203335041	0.023475247168826832	0.021659942249589302	0.021661934396594435	0.02071249917820117	0.019961213028836442	0.018322599989931496	0.017836329467674692	0.017226850129392658	0.016684928379642906	0.016524364589351363	0.015771844776450526	0.015756086575336715	0.01604277136900496	0.015316306972310971	0.01429586419449172	0.014984929514673541	0.01413684930021314
ValidationFold1	0.12039832000820232	0.09620259788685612	0.07171124218647103	0.05877078273416763	0.050409607597560226	0.040487335703801364	0.035412270075799564	0.033559046807308084	0.028073195668444635	0.02672829441040189	0.025480061027337797	0.022391826465536724	0.022070641191021423	0.02315787290951578	0.020379282503199647	0.019760226144301538	0.018995996811359613	0.020030466895020384	0.020878660394113728	0.021115764838344018	0.018972892739839153	0.017536266617753427					
ValidationFold2	0.11673289688769728	0.08903278652412284	0.07602827583572694	0.0630052640044596	0.05683290627452412	0.05593929252894928	0.043225842457364445	0.0453806122885518	0.0431281313524648	0.04703349066611346	0.03485099965785464																
ValidationFold3	0.12161753356589802	0.09734333171841822	0.07731020502978936	0.0660600317475785	0.05483134054312749	0.0423700687388191	0.042861519711940285	0.030708703686936394	0.03002716353408427	0.02833857679979701	0.025669286455013207	0.025513359225832182	0.02771387899662971	0.03089646360792488	0.023332071985740704												
ValidationFold4	0.12746326365907276	0.10483664330760283	0.08363290142733604	0.07120998109374861	0.05764698354843339	0.04857876022911763	0.044574206356108856	0.03813566949039731	0.03671654567006044	0.03170783757169764	0.02686145883594041	0.034136114344749204	0.023441289477497258	0.025879431011812164	0.024388019793280234	0.023945131937840154	0.02770393233160056	0.021562879771538843									
ValidationFold5	0.12822209810838103	0.10374111306321408	0.07578555396425404	0.0609551642306282	0.04672828507110743	0.04389615642139688	0.047099410211168494	0.03668757143480304	0.032513317377639135	0.0310060574192903	0.03284481524055342	0.028675704032398892	0.03436459553060039	0.029451490790961543	0.028431436088794726	0.03021429265209008	0.029956234256262957	0.0314374611837463	0.03131201276703775	0.02668674774771976	0.028725835258488326	0.0279298061640085	0.02538025248213671	0.026097269524273412	0.030192523160362077	0.029233729413785374	0.024800964365048066
