epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
TrainingFold1	0.13743980232303002	0.12064918214837982	0.09678085602513731	0.07777373403625469	0.0611212928922949	0.04992259138999464	0.043273212018446174	0.03796495274336558	0.0345043755297498	0.031141103782874987	0.027331790169589348	0.02575219570915321	0.022946887503013432	0.0219398248289126	0.019994771386112394	0.02026956070049854	0.019193653827837453	0.019018682293802793					
TrainingFold2	0.13657844379323625	0.11914338050982946	0.09482552225920021	0.06982842970804941	0.05193834636542853	0.04133276550914956	0.03609841013622125	0.030278921800618884	0.027386661400172038	0.025321422929181835	0.023424370553512083	0.021998689196879737	0.021348306878309714	0.019352518490274067	0.01944357363099035	0.019343553342022667	0.018235398918867073	0.019022291490614147					
TrainingFold3	0.13018512941304256	0.10462777728892185	0.08039913287343965	0.06194835724414919	0.05097829725974324	0.04473490656184202	0.03835793934042819	0.0328717160387896	0.027224475548163436	0.024464591619405177	0.021607001254927705	0.021974208542120652	0.020148025056352544	0.019194839406885544	0.018523410937268635	0.01788523687818352	0.0178218632226245						
TrainingFold4	0.13716967578749267	0.11073612783720839	0.08266066338300976	0.059029070756032795	0.04595835038218985	0.03734050459590637	0.03225614299734763	0.028366796520159554	0.02686291528853024	0.024610696575480838	0.02477476808225737	0.022228938003800294	0.020998619840425743	0.0193887118982941	0.018194340023547653	0.019592064793297944	0.019668238867027264	0.018606411832394795	0.016316838785980895				
TrainingFold5	0.14009249159366702	0.1213773044365631	0.09198831488500556	0.07136099631329197	0.057663410126096756	0.04599307375926866	0.03828100298335923	0.03174071393831216	0.026463623162189382	0.024057924556382615	0.022725830102714444	0.021291055876447723	0.01990617775606235	0.019303654666425876	0.019111648396845923	0.018659904232642816	0.01869242208030963	0.01760400214016662	0.018033792524899717	0.01779702321582755	0.016016232123642178	0.017180690052612906	0.01621787467931377
ValidationFold1	0.13187998519944294	0.1098233370077131	0.08641700514791799	0.07037415597837285	0.0569499899616598	0.04838274698080828	0.045161078937651054	0.03863882720595159	0.04020563296736717	0.03284105495653681	0.030515946618314565	0.02680076118641799	0.027815313122118823	0.026292212828203838	0.039030774949424085	0.02400124338081306	0.02941699109318766	0.022995523975493728					
ValidationFold2	0.12756428618117102	0.10740005131810904	0.08200298376946843	0.06291097952219259	0.046224087971495464	0.04019822748627381	0.03724078202503733	0.026799628725192242	0.029097400146773516	0.030864413642900348	0.030037826715800162	0.02482291023963106	0.022876110716944304	0.02395512127129353	0.02902659847274793	0.03445324323586517	0.023683201507213068	0.019649969074115297					
ValidationFold3	0.1149319625692442	0.08881833452531802	0.06483236482849211	0.0523487181427689	0.04650473427318502	0.03803879379328074	0.03400223819075369	0.02752143535326468	0.028903961070422417	0.025202476369096467	0.02429011910083188	0.024333407554357627	0.02300212167756399	0.023238767738543435	0.02157811091728945	0.026109670183099558	0.020896844097478606						
ValidationFold4	0.11845210853165813	0.09073826428669106	0.0663222141447477	0.04988236347812095	0.041459092502399084	0.03765556798524423	0.033331143167742994	0.03256647134133216	0.032845807605294146	0.032981130436382955	0.029578132894260176	0.030349567783040193	0.03153406673560052	0.02969490406082644	0.028695590899847696	0.02966684823065537	0.029291530223417794	0.02676861898349411	0.025278040442312237				
ValidationFold5	0.12808733716207957	0.10356443895891841	0.0796283909086404	0.06856138160219416	0.057147183206065426	0.048248036307216226	0.041860263516095335	0.04157144753636593	0.037913039996055886	0.035168033794824236	0.0349865623731083	0.03279373353559224	0.03386082473506186	0.0308429526420306	0.032770061460463955	0.03142306632318131	0.02942497765967086	0.02654017042095802	0.026709615911646063	0.02419600674355544	0.030365837047481494	0.02550105343691809	0.02357981315435609
