epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23
TrainingFold1	0.13328948859805795	0.10864128786900408	0.08650994622020995	0.06996748384118046	0.054022201486293345	0.040971957358954786	0.03376104770766222	0.028408429089502526	0.026514522095405408															
TrainingFold2	0.13051589190586552	0.09859329582126239	0.07290277732557411	0.05863180562985344	0.0498221603053535	0.04224378513363201	0.03473491364891656	0.029271192470796677	0.026423743826677653	0.02355859711475072	0.022660571842078876	0.020951657448067904	0.01944406973650856	0.01829380098405344	0.01721517189668655	0.017708525634004792	0.016527480384412357							
TrainingFold3	0.1393937411633405	0.12819237612526524	0.11204480391038074	0.08844934316479008	0.0617528204806149	0.04542242361243221	0.03687943004928953	0.030350638143136165	0.02659957705010046	0.024319635364438662	0.022410046153659508	0.021597673744790054	0.021014879431525267	0.019452451974707814										
TrainingFold4	0.1361170340447672	0.11967433053501744	0.10155840826489014	0.08449309163298162	0.06796243386459273	0.053456246801134616	0.0430114118043384	0.035189975095044845	0.02999130200265744	0.02664011385105181	0.024241581755516578	0.022610020981240982	0.021495727960906222	0.01947322285892769	0.02087298577820725	0.01975269526121251	0.018012094011270522	0.01890219897545226	0.016888815756317527	0.017245152540509685				
TrainingFold5	0.13850449610973511	0.1262323332621771	0.09800384236221535	0.07166313541930894	0.05665722651390266	0.049248793871169365	0.04275843695586239	0.037958101762671496	0.033762995587457476	0.030476170513653554	0.02668737001428423	0.024245952845738602	0.023805427173525517	0.021653731734037812	0.020779229479521086	0.02011368070003193	0.018825977495755597	0.018927622596760663	0.017399565627199506	0.017400818484785877	0.017187191647392113	0.01650182154008274	0.01607112248182693	0.015045871121895276
ValidationFold1	0.11936163405022983	0.09178619492532951	0.06944267193986368	0.05640679140716592	0.03671603748391915	0.029805468482663855	0.02831942823727981	0.02285697372436906	0.02115708086057566															
ValidationFold2	0.11634475578154836	0.08686620984060157	0.06880846229198921	0.060098727184855046	0.051336936986314995	0.04338476947201083	0.03673772744202454	0.032419463058301644	0.028021371831917868	0.030223319416109007	0.02746673007017567	0.024396708627526614	0.030474866074135725	0.025542781886282943	0.02663175771652147	0.028305910896441282	0.02427771145513751							
ValidationFold3	0.1291645814864231	0.11352548766548612	0.0951109705160239	0.0696992547226338	0.04595706000275511	0.039003607910542214	0.032544521607633214	0.026514033121722087	0.026605866260069888	0.02735305641181185	0.026716687424465948	0.0247204321486996	0.0235040694665908	0.021683801283350995										
ValidationFold4	0.12322020677051373	0.10624882430836026	0.08864662688990523	0.07349970721406862	0.06018304508428888	0.04898871863510327	0.04060944670761403	0.03324036231060745	0.033818526846776616	0.02715069710939133	0.0258374575615952	0.025201946594669216	0.025844042691460345	0.025452134493467123	0.026848401711634193	0.02343114624831547	0.02288856733503053	0.0233974619539887	0.023531328795927817	0.02273438034535502				
ValidationFold5	0.13027947495824524	0.11215178946232689	0.08601645057621811	0.07132699558444854	0.06158681375174118	0.05404158420736037	0.054065257712084404	0.049026565484902154	0.04250669573749682	0.03826316796663117	0.03906480871020384	0.04339244588170134	0.034316391287055534	0.03748363255363074	0.03650898683970029	0.030566856717996416	0.03336773702462129	0.030449831630124078	0.028636109162627172	0.031033309538802963	0.02814041978646336	0.028861342576939415	0.028802313170412423	0.02630501711454209
