epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16
TrainingFold1	0.13494297335579242	0.10995852825610333	0.07567255402549455	0.055709975363886555	0.04484011602724081	0.03796751562481508	0.033333181387364234	0.030327179372952782	0.026363236082839508	0.02497648089595477	0.024075658682555165	0.022909431360904117	0.021760237902032367				
TrainingFold2	0.13553637991699652	0.1135751360386678	0.0804510877843191	0.05735550988423118	0.04354293627191361	0.03593039358085645	0.02929552330461528	0.025496539179087726	0.024505186547614858	0.02241949111061194	0.020979701444539263	0.019834298659251272	0.01908540217521317	0.019158919872194986	0.01800296963374173	0.018281521748725944	
TrainingFold3	0.13631481901657852	0.12071009665219622	0.09189104768024249	0.0642848258711059	0.051694885037564246	0.04407063792988827	0.03779441411884777	0.033566903933321804	0.028666148825141135	0.026275765127237803	0.024231487047985535	0.022241340535567197					
TrainingFold4	0.1377385085419057	0.11948013566265436	0.08970820439383895	0.06432393801350003	0.05237198490997916	0.046514055629096114	0.041294769698367484	0.03684791573428901	0.0325513186380415	0.027970074197908867	0.027842566656326777	0.023285912743744773	0.02192576890117056	0.02015604391814048	0.018239611295242465	0.018365797775155016	0.016717901729499232
TrainingFold5	0.12966914567674986	0.1008359987533133	0.07643827742357566	0.061328223321746984	0.05202550911297179	0.044219436604641296	0.03886390454609925	0.03254565495151681	0.027892898688908263	0.026285406357737268	0.02355807909069844	0.02260213266070184	0.021214213212388377	0.019652483337596997			
ValidationFold1	0.12741253421907978	0.0952052333658295	0.07085290427286443	0.052289534620025994	0.0474128759233281	0.0468516929166591	0.036995415150158806	0.03416451318532511	0.03575271068283265	0.03026876235994028	0.03234373658623164	0.03853846836500452	0.028456171348807402				
ValidationFold2	0.11963762153339173	0.091754100318732	0.06835065482716475	0.0516788517083374	0.04246450486659471	0.03921658479105515	0.03570781814154803	0.033105087625569594	0.03500541408980747	0.02954113078158116	0.028895848520733125	0.02891748642235013	0.033443071730809085	0.027345744370645013	0.030386750518898355	0.02721912087950581	
ValidationFold3	0.12758720750987	0.105943960503542	0.07435499153299523	0.05397384874439532	0.047780174254772385	0.040392693778682896	0.03657986435428029	0.03201833330656102	0.031814578856158605	0.02665652632588587	0.02405599337596089	0.021020304798055025					
ValidationFold4	0.1282500303350389	0.10268903023097664	0.07086947675894148	0.05310392127804724	0.044376072658841234	0.036746277760747556	0.033969206500582265	0.035019940418871034	0.030505067373139485	0.02796674333512783	0.02917768951686282	0.03234857730421936	0.025329622075722518	0.02767312564693774	0.029042264578103123	0.0244957856307987	0.022257982248317734
ValidationFold5	0.11482659218433712	0.08383985655382276	0.06574936779881162	0.0542617389499875	0.04481110612479305	0.03986007832073873	0.0345753825947343	0.0342419860384585	0.035245420325996486	0.027087490821941174	0.02623497285510114	0.024857004280940082	0.02617232691357328	0.02212880706870887			
