epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19
TrainingFold1	0.1407107646028473	0.12934910191316581	0.10629813993970554	0.07934484251702553	0.06173335772845469	0.051096445653714094	0.043614432904348376	0.0373456936852409	0.03244746214218202	0.028397817990430854	0.026151951280329218	0.02528005199800974	0.02260692431718365	0.023521049935605907	0.02205401156077052	0.020529258301726527	0.02029648858754805	0.019263907996863876	0.01935820980105492	0.01821428190002016
TrainingFold2	0.13596288732132092	0.121942685615772	0.10491781664167898	0.07837658488045283	0.05852150924743529	0.04701672605788314	0.039166651474171935	0.03265368388244428	0.028684439875847387	0.025075955085781487	0.021961118569035414	0.021424640187713083	0.02012698384818482	0.0202839705501516	0.018609847118241388					
TrainingFold3	0.1335275172340599	0.1053572148761966	0.07009374268606983	0.048675279700811105	0.03603273105320775	0.029367924646728417	0.024404656027168542	0.023452941117945804	0.02038100751220058	0.020452942524967842	0.01874428358195556	0.018380882577317112	0.01782256773813887	0.018020014497067843	0.017160249584875685	0.016559125062601446	0.015974025977233065	0.014632333924104884		
TrainingFold4	0.13099323334742566	0.10146138330925754	0.07056668186201259	0.05365327589822059	0.043776187305011344	0.034812810906930246	0.03138075458876315	0.026735953414467398	0.024540283923119712	0.022016968194470802	0.020979908580206496	0.021205352467369678	0.019362748452284598	0.01891634450713146	0.01762478083175187	0.01866085870738257	0.015656893340897596	0.017553167398044914	0.01630724724977438	0.016714888256363403
TrainingFold5	0.13960723972108163	0.11672780738207954	0.09020824678141068	0.07308792048007486	0.06121838990308142	0.052617835870214916	0.043473473664718716	0.0353939479861695	0.029692021089793515	0.026245145998185088	0.02479725124114783	0.02375478956825205	0.022131027471288887	0.020636377029705107	0.02042252795984895	0.021505564255655713	0.019126653974681957			
ValidationFold1	0.1326640719947006	0.11756794382485428	0.08825685298402927	0.06461598898749799	0.050041191350568885	0.04051366561699459	0.03805533247006159	0.033086370585286726	0.029380819360864865	0.027768792160973783	0.026555823764543414	0.023304046857447247	0.024697776853112634	0.02143157655986475	0.019096106225333642	0.020208849931740196	0.022594822540798174	0.022731843854411897	0.017000025300896077	0.016613880699911272
ValidationFold2	0.1287232519992228	0.11365410036939595	0.09042573851599757	0.06854733144531824	0.06171826914526589	0.05213556493150203	0.04672595452367594	0.040410419753503186	0.03791245919377876	0.0327138983759921	0.03634159009795569	0.032123152537808765	0.03398537360772025	0.030404925264000276	0.02965690972307909					
ValidationFold3	0.12160778857235398	0.0901948605065367	0.06412616450688802	0.04841942434515139	0.03940005749089843	0.034924343281350696	0.039876462296108785	0.03333709672317907	0.03530655816004063	0.03640299698963645	0.03174093970275343	0.03168054346575185	0.03316919403862682	0.028977555668201864	0.032110919887730106	0.03209533780552322	0.029123414871979288	0.027371455079836387		
ValidationFold4	0.12098627860125687	0.08677009504754096	0.06640985157407288	0.04998013045405969	0.04032364813403027	0.03317703434108158	0.03154745918540617	0.032036504964967856	0.027268860250582554	0.02771451868154275	0.024920749248329748	0.02716512326644858	0.025868644399971736	0.024252944463504327	0.02477428299503767	0.025318280320269487	0.023497270990966563	0.025338276421410098	0.024932955340513478	0.023184888380196104
ValidationFold5	0.1235797177567812	0.09463387581386737	0.07352983419800044	0.06204439504238378	0.05523838825424069	0.04307291702882919	0.03709365599414533	0.030958467300349315	0.025995333853643388	0.02242130032703114	0.029559207454440184	0.02301433341095357	0.02988163991826046	0.023557993673810933	0.01915697095526931	0.01875802580720379	0.018456216771093232			
