epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
TrainingFold1	0.12811138313773968	0.09706420160630148	0.07810174305838231	0.06655069521828193	0.05635949902206693	0.047204624058532034	0.04114905269906886	0.03396042053905086	0.030123688222374767	0.02696231088721189	0.025145309203124678	0.02380681450984528	0.021674198728399225	0.022295024722137333	0.02055092540429533	0.020661270206373667											
TrainingFold2	0.13699263354003904	0.1217056675845914	0.09453060111807392	0.06782720221475971	0.05267750457298342	0.04311805426441175	0.03522063873454733	0.03012045754776347	0.027733212272988757	0.024757010300043368	0.023943176138764226	0.022934847844686097	0.021179710377578133	0.020788214524522643	0.020987649643722104	0.020100060795787307											
TrainingFold3	0.13366784591397102	0.10933427349240943	0.08813966485798698	0.07467517852042378	0.06363241543241946	0.053290100799428974	0.04383944641555321	0.036093506394007074	0.03131923093619248	0.027288699307246134	0.0238876392703043	0.021963901807744563	0.020347580596651163														
TrainingFold4	0.1308539623305911	0.10726406595452168	0.08480658675406694	0.0678508832148971	0.05336296165973379	0.041456775953745056	0.033444440867931344	0.029468017083443827	0.02724861221645627	0.023809202306438237	0.021997537340624616	0.022347620641126335	0.02042698899725908	0.02119321352752721	0.018392964435666466	0.019346522753196347	0.017807515908145242	0.017354187650974025	0.01777413847609138	0.016529514825725483	0.016846880189446304						
TrainingFold5	0.13988645986666506	0.11970102633623515	0.09399171341927005	0.07261231671218082	0.055960968479712186	0.04172365689319369	0.03295398927562369	0.026925338333950912	0.02499741389351893	0.023058062611038193	0.020141674030247688	0.019775965036140868	0.018411134114848213	0.018012114857403536	0.01581517809956404	0.01663340582614775	0.01597112588439826	0.015120942683743494	0.014615805033975353	0.015119237657499444	0.013807168106558496	0.014966069782876812	0.014124895503979685	0.01461250512244794	0.015215295985498048	0.012298864204087821	0.012069365642698494
ValidationFold1	0.10472166480030864	0.0763356818185587	0.065375240490539	0.05216300831151394	0.04820196039924797	0.03894673364162112	0.03338849157652086	0.0297124171671125	0.03577453832362413	0.029338629346706772	0.02535578588503995	0.023741275798654118	0.02282734510091749	0.024056422766859344	0.02126651495564147	0.0201774240413215											
ValidationFold2	0.13293394463003746	0.11263841626766537	0.08339870230494333	0.05980642328670781	0.049033867881267464	0.03822357316468177	0.03516757397301262	0.02799013544323056	0.03064731891208794	0.024486355395700748	0.02366910580063372	0.024823461964063296	0.022065332730302804	0.022660899529000744	0.023053074365894384	0.02056153567420032											
ValidationFold3	0.1199676763332848	0.10047004257960777	0.08305939802500818	0.0744889260905828	0.06286520435657751	0.05463145075814931	0.04871497092920306	0.04545361536293058	0.0350132675448549	0.034944962470555244	0.03705001162519953	0.0358838963449151	0.030835673373595846														
ValidationFold4	0.11832379449957184	0.09565137599461845	0.07520087911481303	0.06252769540463175	0.04435312101226633	0.035200076616352556	0.030227250691885792	0.02486214240031716	0.022834599523256265	0.02482857084292586	0.024267933379243396	0.020709935751386053	0.02133486627644743	0.019981966539489804	0.019380516447979192	0.019556099725637717	0.020589048221414226	0.020946563719137754	0.02210958256338407	0.019310544597828994	0.018219053112261463						
ValidationFold5	0.12563844427599438	0.10422745839293514	0.0827558012762373	0.06738877365881178	0.052702007129222954	0.0419446547748521	0.03835285216544954	0.032744831564611686	0.03351913211788217	0.033632163947394086	0.03202850077546567	0.03399452788497521	0.03251807588718033	0.03127648582864952	0.03446205118286473	0.03347251716539696	0.03351494170081943	0.030438934950455274	0.03275838212929167	0.03181541313486897	0.029708009680949284	0.029592402745298126	0.034851974500270444	0.03602532043285984	0.030001191019177247	0.03246306855752274	0.029209373564169385
