epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23
TrainingFold1	0.13127783634040727	0.10404826175489518	0.07863465438226927	0.05832018439453861	0.045771243912912055	0.03708969122628133	0.03125277540585894	0.02815451805485672	0.024356978592599984	0.02270528777384467	0.022250345809763664	0.021014396410813388	0.019511253676724356	0.01998416838325458	0.01824026916381535	0.018095789966844585								
TrainingFold2	0.13390865548172273	0.11188778503965544	0.08717189432845232	0.06339479192872882	0.048861167385138925	0.039157160838635255	0.03170856646238773	0.02810716435046981	0.02440027099559911	0.02189322228698327	0.023096757402361407	0.018821022484744824	0.020221556717940133	0.018178076512313655	0.01861226021374893	0.01746250213095881	0.01670259801880536	0.016132451241381428	0.016265979780957944	0.015026880590271513				
TrainingFold3	0.127488704808903	0.10334164705127477	0.07908902264051985	0.06367273011657579	0.053243861672870645	0.04311286376217719	0.03596669089641761	0.030210443230647466	0.026798192988710733	0.023133203816674226	0.021850557518337154	0.02077523676257856	0.019850649439732394	0.017607348502563333	0.018272522471339803	0.016654301385477247	0.016302106681607916	0.016068820817368264	0.01570994769294471	0.014629448754997363	0.014458618067113672	0.014663701998208788	0.014479204564982369	0.014007217856024826
TrainingFold4	0.13566850645302916	0.116654083626915	0.09254986198952679	0.07645048846621616	0.06212656148139159	0.048972866539378775	0.0391395146649145	0.032250028099234336	0.028737990971091847	0.025816182270403235	0.02411078292648931	0.022871844165603675	0.02125925699103325	0.022812807277032932	0.021144372691122376	0.020893336068650088	0.02059457630453348	0.018754691205487974	0.019047812706836535	0.017903498769648685	0.017622817713019434	0.01878591304914004	0.018076150957117152	0.016992432608167126
TrainingFold5	0.13133201000124756	0.1062204040443668	0.08284984476341786	0.06459090391877718	0.05021144382442807	0.04012963584070073	0.03363656168893123	0.028804171529632248	0.025199869483139375	0.02294454077768089	0.02225853648908253													
ValidationFold1	0.11747765113666121	0.08957749186083674	0.06694319251359307	0.0531215610556371	0.04270169949969776	0.03603913840158514	0.02999082167765924	0.03249856974122979	0.027463603434236056	0.029817297115836743	0.0243215939268079	0.025316130559076555	0.03051152119951439	0.025787195667102684	0.029657742570504655	0.02330205705584376								
ValidationFold2	0.12062719048533056	0.09770791699910271	0.06994224054506049	0.05506614593988551	0.044687348587363625	0.03659320636402948	0.032596366906156096	0.03111604415763785	0.03510736864544534	0.035297015196452515	0.027524272764042377	0.028979916039881055	0.027897801771229882	0.028304950830001223	0.02756613825074185	0.026918710404580843	0.027185501506080203	0.028345373222561778	0.028432750427132954	0.026914354693482374				
ValidationFold3	0.11409414908848703	0.09385222871787846	0.07597603575725641	0.06769773917871394	0.05915627742485542	0.05277478334028274	0.046067146714319405	0.047504780836918926	0.04069947833548732	0.041632795752125924	0.04178683381386301	0.03843605539337399	0.038254953332528076	0.03794632677714357	0.034440121725180815	0.03917947210746726	0.03567185289856362	0.03761318017106013	0.034284113448718144	0.03349829372018576	0.03749591215442446	0.0369551221657665	0.034966262005582394	0.03312003929594149
ValidationFold4	0.12062212868061449	0.09513110998419247	0.07280821026402659	0.06051965842821768	0.04664109710678791	0.03452086754675422	0.024750955026580153	0.019094718030828517	0.018311818215546997	0.025051706713773974	0.02084587044997274	0.021027273267204043	0.02330420126522118	0.016635435825654504	0.018218462697274975	0.01822647486187634	0.018529687032111854	0.015711183033480274	0.015347224518336589	0.01716388753136146	0.01783777962996932	0.0144561194920243	0.014153205894347463	0.012504745607657242
ValidationFold5	0.11686901631765068	0.09473110467661172	0.07541978055711038	0.057897695672831366	0.0466444976918865	0.034455232490602485	0.03015422173068925	0.02679790936235804	0.02873613829381481	0.030193089167109326	0.02289729526195775													
