epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
TrainingFold1	0.1278968418365744	0.1118537875819424	0.09120492792803131	0.0726607318788971	0.06252654090089953	0.05259461461254884	0.04563089238839079	0.038366189485386046	0.032873247643788114	0.031034189637072097	0.02878954291814666	0.026433847619079215	0.02510951741332891	0.02415668178423091	0.02209308004678125	0.021505549998939853	0.021447263247337187	0.020985556297074923	0.020807864735225647	0.020164973695949037	0.019460023370151222
TrainingFold2	0.1333429444420039	0.11336823957197895	0.08967310507783925	0.06918082665545963	0.05334431646446908	0.04201409821003434	0.0336015058852677	0.028867831295366762	0.027301048440964794	0.024080580795726874	0.021650489782601604	0.020924311334766865	0.020249676073145317	0.01859032451446303	0.0191029211197674	0.01837934121030228	0.017173837163249044				
TrainingFold3	0.1321129806509072	0.11337324009192261	0.08843805810267275	0.06972569458355958	0.05803882470275064	0.049089717015422966	0.04174079596262097	0.035057264833383006	0.028730604457351462	0.0262465191498367	0.02358731935753233	0.020824239671822977	0.020254455262263285	0.019494013866708636	0.019409241642543665	0.017571349392230994	0.017819466213999973				
TrainingFold4	0.1393739963858441	0.12837376420189733	0.10836828043874429	0.08156573375720792	0.059001275372021995	0.046608116368440033	0.036365610119979616	0.031057044255358216	0.026420148190368566	0.023549598706236782	0.022342362731764865	0.021753131802132578	0.01974375308422655	0.02028534754880022	0.018249806879965226	0.019230676800724808	0.017020730656692327				
TrainingFold5	0.1337845337438098	0.10712584181229386	0.08077549616747211	0.060819578908565056	0.05009546926286181	0.04209695181694004	0.03757029212853235	0.03506844963433803	0.030593928586263884	0.030411031448790104	0.028930368313918257	0.025715346564999696	0.02474000884287957	0.023065603416472593	0.021769775273723473	0.02163809040824438					
ValidationFold1	0.1185058361983725	0.09809300749163542	0.07459343136620841	0.060485799347848763	0.05186348382475054	0.04450452542680848	0.03588152324040753	0.034787866490660235	0.026608146338341094	0.023873684735527995	0.022418538598555773	0.023054779074820026	0.01968971789288584	0.01883520472880004	0.017281505804151363	0.02137375728697017	0.016530302764554757	0.017179873856418584	0.0184228828184132	0.02062783979610166	0.014638888398362073
ValidationFold2	0.12291541023712073	0.10114044864063285	0.07858374931882801	0.06211249845052537	0.05344210826193115	0.045811085872368755	0.03882149622326584	0.03690387830803437	0.030674457727530222	0.0329635715227466	0.033662394542001754	0.03282089568814887	0.027898282327701703	0.03017452117403861	0.028692435713570115	0.027823345484128886	0.026740996168233062				
ValidationFold3	0.12224512086582504	0.10333288658875972	0.08162563179420042	0.07152265094503361	0.06181937028304674	0.05474083034953635	0.04604770711115894	0.04542691053627225	0.040364453318034066	0.036581390853306014	0.03554005581671455	0.044177787914772386	0.03780149691426361	0.03486086332408637	0.0340208243674819	0.0344306728058135	0.033335744140718555				
ValidationFold4	0.1323965870043529	0.11890150230777051	0.09712043333066893	0.07303760643948667	0.05800884189998864	0.04970220808588367	0.04616036688509796	0.035940528086419885	0.034684863357272534	0.03351938684292171	0.041809385866404876	0.034063639619229695	0.03215317070498713	0.030724424723822658	0.035394190557001694	0.03300295003698141	0.029171236050128106				
ValidationFold5	0.11467453473181065	0.08663176733534783	0.059129046076642613	0.04353966833566249	0.038763732140068896	0.029897801762022676	0.03139409131888117	0.0313557508249817	0.0282301159448772	0.028549556611583933	0.021324729336421506	0.02107821093548929	0.024450697835293665	0.021310223402646704	0.02085473564719515	0.01848529875730622					
