epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21
TrainingFold1	0.1327340342359592	0.10919912496675231	0.08257537761056737	0.062339714071266865	0.05175069902946994	0.0461914264360447	0.04121974124557224	0.03692092363043267	0.031727299661990616	0.02798753700136169	0.026279177761556406	0.022859578486664867	0.021320763438688613	0.020050367561249238	0.01885620135724979	0.01812490720179139	0.018524790417068622	0.016541002500926136	0.01695062516267931	0.0167438837660189	0.016404335804355515	0.01606424233279507
TrainingFold2	0.13711675035009896	0.11654909493948984	0.08889984612826232	0.069464846209205	0.053017616187114106	0.04328548345966201	0.03660393323869166	0.03112607112020182	0.029028532531479447	0.02610826712106471	0.02366706983457852	0.0238141380607788	0.022623171390695626	0.020749560684726227	0.021561465487252723	0.019159979561324165	0.020006691022462622					
TrainingFold3	0.13173175363547424	0.11150553714145314	0.08394113342510537	0.06494961636331441	0.04875906817562116	0.03869040180421011	0.03046234046818096	0.026928585173961687	0.023344895719823067	0.020757017112059243	0.019098670690172268	0.01903614342108168	0.018533635884589537	0.016853786686326862	0.017343035896853754	0.017794713727132396	0.016661346094373253	0.01528845344106561				
TrainingFold4	0.13159605562517973	0.10581094742902553	0.08092383712069755	0.06134699105840523	0.04671593428992766	0.03565962629418085	0.02984775017150794	0.026558879884318903	0.0246328279912438	0.022368925919385666	0.02167143134917386	0.021929289691391466	0.019355734177802262	0.019385527590392138	0.018174278224725223	0.017807437131781123	0.019808340626931115					
TrainingFold5	0.136885156100658	0.11610073864257714	0.08957635893010243	0.06873536466439654	0.05489286504279215	0.04568476687744892	0.0415794553210942	0.03630970439128788	0.03405821799578217	0.030905585938380352	0.028429643127343477	0.026478603412746188	0.02392043756677035	0.023429347590046327	0.023911940363539715	0.02168485875656221						
ValidationFold1	0.12784393045252987	0.09848840784148447	0.07677095781712394	0.06908680158916727	0.05473440268022906	0.0483662914422374	0.04427602362453139	0.038478518800859875	0.035781126845644655	0.03319561977072486	0.031810127154000965	0.028849889106433175	0.0316706844631491	0.028174959199272313	0.028015076503444498	0.030910077653970802	0.02990923653747554	0.03070957974913264	0.029315680775653163	0.02794618559229483	0.031331391945579004	0.026774116781520467
ValidationFold2	0.12371183742236878	0.09668849054391362	0.07996063513980646	0.05966798768661517	0.050175078651851175	0.04680418424894534	0.037943710077213054	0.033489354506725376	0.035241822464740835	0.03187362517408993	0.028777122365551935	0.027003550294986262	0.03578237653086295	0.030858891177818544	0.02841433550202055	0.029039425964323788	0.02496327756853134					
ValidationFold3	0.11661997049980398	0.09112926370497527	0.07380124855470578	0.060955801276057694	0.04901597776292225	0.03945572406623147	0.03539594269490668	0.03138281663476456	0.03078847161980645	0.027787329551106917	0.027922889129383423	0.027262340992560245	0.028164297145329847	0.025349039323243363	0.026259117378555987	0.026821500098386814	0.02737366933823588	0.025009044650297647				
ValidationFold4	0.11890479336891856	0.09417814121115953	0.07352322975306638	0.056091833273447786	0.043759317395077754	0.039173182125003744	0.03643347518352259	0.03216525974962029	0.03017453372116766	0.0318877913320778	0.032333214460127886	0.027188465975996223	0.03081339482923795	0.028206730421451148	0.03052662323300735	0.029791293882941057	0.024841370451473006					
ValidationFold5	0.12308693025261164	0.09672603811070855	0.06964854821230151	0.049976689857430756	0.04068265446195645	0.03468703433255931	0.030057279519886442	0.028115577998895396	0.024178806897128067	0.022192138810818766	0.027085828045008902	0.0211122306305437	0.02268359530561221	0.019367927596444394	0.01858989048897846	0.017786389422521358						
