epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18
TrainingFold1	0.1315467011727835	0.10161540426364908	0.07704149587632722	0.06208969851302995	0.0509171847351848	0.043587539968432724	0.036955642507286085	0.03172683052970607	0.028707346095002924	0.025505350697222144	0.024344575752984716	0.02251417719439835	0.020916655774828426	0.020180744909044552	0.02035450994661163	0.017664930152961427	0.01745993845566382	0.018347528640653397	0.017084449982484824
TrainingFold2	0.13919193258589654	0.12991317329347	0.10902761830895256	0.08493597328170693	0.07075390313563186	0.05805169009064708	0.04330305483166748	0.0337223478578082	0.028339318978835685	0.025861225996653345	0.024086792352606686	0.023282809110208795	0.020995259665245517						
TrainingFold3	0.1364478639242324	0.12247689606791193	0.09402065120891413	0.06697126114846799	0.05179495568207296	0.04310334896409503	0.03678736930371749	0.03072884583935692	0.02772868201096902	0.025136883167116056	0.02298597566127269	0.022544463867035864	0.020467139947223503	0.018911458392672515	0.01863161271397654	0.019317078058421346	0.01841773207954909		
TrainingFold4	0.14038399182040404	0.12510543232129004	0.10249755409907321	0.08314648527512644	0.07197726571556527	0.06107863339082319	0.048262301723677625	0.04027749608110324	0.03337611273261602	0.02958308404750801	0.02513305145691206	0.023539262017762592	0.02184095089345927	0.021033007516772506					
TrainingFold5	0.13996425028300394	0.12190450769659486	0.09656388468079573	0.07421240470966332	0.0544151004010862	0.042316979051744606	0.034070458752063645	0.030351169744761434	0.02820297398597078	0.02671992198755855	0.024894977624834162	0.02397923529589532	0.022386818484859374	0.02207152633573512	0.020912814999291065				
ValidationFold1	0.11654315755835601	0.08662513711689306	0.06936989651044964	0.05689100032032002	0.050470852006193515	0.044953986880760306	0.043109196707519004	0.04468336985987013	0.035053619454889225	0.034392607034533285	0.03467354532092161	0.03591212665508335	0.0346816389704015	0.037129649962870256	0.032693546991660175	0.03473984424739943	0.036538837769122826	0.03473977694219294	0.030404102437387337
ValidationFold2	0.1366439894773066	0.12268274117793355	0.09752171852492861	0.07908225858617308	0.06647215341217816	0.05332511238520965	0.04173918875832377	0.03751132802530525	0.03360955762712235	0.030777135931202793	0.02970324645035102	0.029264928282178256	0.026798806473379955						
ValidationFold3	0.12922472852681363	0.10772482794709504	0.08035676330993217	0.05918655474670231	0.04675809460292969	0.03677596091958029	0.03072113463713322	0.03347934037135149	0.03009022036868763	0.022507035439567908	0.028683651645873658	0.026737835382716315	0.027529360194811097	0.03493531043360625	0.020345688485187047	0.0252033280404638	0.019483860668905045		
ValidationFold4	0.12815177916283055	0.1090748440806887	0.08656084424416934	0.07343639430473559	0.06548967490172279	0.05287525340931357	0.04129015022980249	0.034162549775958596	0.0311542261957324	0.028085551865452935	0.02698342858223311	0.02756432935166231	0.02856122124389263	0.019121178582541427					
ValidationFold5	0.12713381238946958	0.10512509030689086	0.08040197828086093	0.06255134562213373	0.048476615001813377	0.03876370400705907	0.035394163850079555	0.032823437317607125	0.03459073315337134	0.03380276276896309	0.03044581677282362	0.030345152925292496	0.028576513919688296	0.029875522800336642	0.02827430782027867				
