epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24
TrainingFold1	0.12895075767619968	0.0962461935118113	0.07866935533488416	0.06735398321620882	0.055091257877413986	0.042345774942077696	0.03662730482477082	0.031151249075970788	0.028358749384283764	0.02582241259711969	0.024542716419623026	0.0225844533123144	0.020811851421112224	0.021452778643480882	0.01975226380202343	0.019105120172371162	0.018862818265683284	0.018858985146590016	0.01750417507350467	0.017486475648233676	0.0174838130371269	0.016665277770054887			
TrainingFold2	0.13211897993990662	0.10588108317540419	0.08090169235834839	0.06415555075846256	0.05253257849709829	0.04601722483094654	0.04050730650656876	0.036446459747448874	0.03207219987847802	0.029376264425670272	0.025753871642890044	0.02337320664904721	0.022702003999793285	0.022966802677325003	0.02000246781824729	0.019237298971219178	0.018525695621860645	0.017987696331861914	0.01754927891352986	0.016775617212550883	0.01660491075537911	0.01595346064998658	0.014769910847160122		
TrainingFold3	0.13274616624059324	0.11040745696730235	0.08894113351971927	0.06256845524291169	0.04661219919163903	0.03626773477087475	0.03294727064547425	0.028239272130039437	0.026911755509288263	0.02489218052905926	0.024696432943429415	0.02333230949847017	0.021250325884334002												
TrainingFold4	0.1351801197840716	0.11846409225730804	0.09288778277261862	0.07324067534152376	0.054011762469253016	0.041347639448109215	0.03464369177881984	0.031572950299345634	0.026383194073510953	0.028109166845929404	0.0254630257138682	0.02308276501606174	0.02279578623272264	0.02104400287379929	0.021981660104734197	0.02031667272796165	0.019713750422553133	0.017769702837251808	0.018936633259983116	0.01756462169862078	0.017633465168268532	0.01777257014120031	0.01809572967902077	0.017492134733587666	0.01546357218372297
TrainingFold5	0.12965849096722462	0.10899902300749024	0.08579116104259177	0.07000598495476353	0.05824770563971083	0.049704628215356816	0.04238796435855961	0.03517550214302275	0.0304023439206322	0.027205143507350895	0.025255239892085148	0.024192482098524575	0.020529636257020988	0.021632871412573598	0.0194510100448896	0.018063593220189047	0.017083681298173437								
ValidationFold1	0.1109590200108609	0.08686976150576291	0.07325272253365256	0.06686663737803299	0.05652889573996488	0.04731289888773712	0.041055123770742545	0.03806692173592247	0.03632599781121826	0.029966363947356252	0.02695855635517676	0.026943444486927808	0.027517378362972522	0.02996492464340658	0.02885606406770031	0.0271002714021701	0.025945808133786028	0.029690162121758994	0.02717213493633608	0.02575650597334191	0.026750460256672732	0.024595317910747587			
ValidationFold2	0.11791569875952389	0.09192625563758026	0.07158728378791628	0.06016299102338962	0.05274302382063719	0.046962967346189544	0.04495632649091671	0.038567938679729456	0.0376134734002075	0.032674236197635764	0.03053223003956061	0.03152939751193377	0.030006581272183603	0.029508462734936205	0.029317017053472227	0.029674915168210907	0.02873338786711039	0.03509109808666316	0.027708991987310583	0.03170449094003353	0.03615065163674964	0.028273289643201287	0.026538132089951563		
ValidationFold3	0.11638519453949162	0.0974943933875433	0.07171961452279772	0.04976681005375992	0.03934823837231046	0.034569928469344244	0.02667472360190004	0.023234928277296212	0.022857318278381302	0.02526848881825572	0.02501640092253053	0.02327104925383797	0.020978980020247815												
ValidationFold4	0.12876405374013952	0.10546891780437104	0.0836288848492716	0.062229130192593275	0.04468899616456058	0.035962537739708623	0.03370164313361913	0.02906957311746997	0.03411590632458683	0.024822673408509997	0.026154798778277057	0.022361750148515318	0.024132779376876506	0.0279370007761567	0.02177232578755398	0.02144282248874723	0.02301085924617447	0.02359052036412582	0.020436957216978562	0.020721300008517574	0.02149869209188182	0.0225883677476304	0.019355001581191442	0.02038733660239294	0.019058885835355404
ValidationFold5	0.11635226229139205	0.09614157522030707	0.07589328202552029	0.06450063976600566	0.05593818089775076	0.04876877185389666	0.043269546648454185	0.04116969492939201	0.03514085494992157	0.034587778376589995	0.03551762314522681	0.031361560233303214	0.03322796076203564	0.033378724695726954	0.031166346330792294	0.03094336884480851	0.030758488798450605								
