epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
TrainingFold1	0.13682376051568276	0.11992765856762183	0.09103801550522242	0.06852346916840366	0.05377074994027751	0.04466527950158981	0.036150419652689524	0.030665123268279363	0.02600221685878082	0.023041911215625585	0.021985890750906678	0.020192022598627637	0.01934841270437602	0.018474502691401853	0.017400298225608353																	
TrainingFold2	0.13532403297298046	0.1099830323826004	0.08168820398997576	0.06040817813455617	0.04732760356989496	0.03991392611023166	0.03415705588450528	0.030878223616291466	0.028484858948247326	0.026573162603789755	0.024159097110063414	0.02473548534238745	0.023161401591438202	0.021028307575405233	0.02167847048381056	0.020206248104014883	0.020430551299688477	0.019421860782684416	0.018483091849350562	0.018825361770532647												
TrainingFold3	0.13750391853126612	0.1133022102357989	0.09100187404546886	0.07792104749453509	0.06639651967138475	0.056171753953888334	0.04907090291645463	0.0446159403718246	0.04063204142466103	0.034921421043162065	0.03147593274989049	0.028098695655948674	0.024961243072704583	0.023018081861598396	0.02326732308568105	0.020950343958776846	0.020574159073409894	0.018908887679969087	0.017801447479715453	0.017792382853539575	0.01743063382059931	0.01665526762384285	0.017444799523722892	0.017172726752166703	0.015882890860203506	0.01620240065302906	0.015111985800781854	0.01548671314639333	0.014309828704608663	0.015197518163486993	0.014125069697299543	0.013791080755948893
TrainingFold4	0.12794120961593258	0.10017854962582423	0.07688475648139745	0.06164139218796298	0.04902855313384099	0.03975966201209233	0.03412457928167077	0.029974713990907766	0.02662111739345558	0.024452254165700234	0.023353558941995048	0.021172279285060033	0.02075679053779736	0.020576264894086458	0.019691374644100174																	
TrainingFold5	0.13078670580850332	0.10014876929360413	0.07531457323511447	0.0558871175117719	0.041072240805967684	0.03340182303989883	0.02766798488034317	0.02545692029558449	0.023384828281331264	0.02091786786983668	0.021648348933548035	0.019328148565187286	0.019226165301096942																			
ValidationFold1	0.12895442432324802	0.1059314489165055	0.08102693200011604	0.06537765919970948	0.061490514352044556	0.0495483909471659	0.04244824449207434	0.04362367031301671	0.040329628436406244	0.044265911901935136	0.03628306957476265	0.031946049883637376	0.03198844017840331	0.03246492473980262	0.030854436580869202																	
ValidationFold2	0.12349033043054598	0.09243575989135674	0.0689895613967175	0.050087348641162474	0.04295119409133414	0.040999860128587376	0.03466026850115408	0.03360448677371356	0.036640771025434206	0.03465772733345927	0.02809929321873434	0.028236981105562466	0.02743897733151763	0.027481750706751233	0.03103524248269553	0.02700406149857112	0.026370410919168665	0.026301879274667175	0.02614119955615024	0.025356071779242484												
ValidationFold3	0.1252589086403272	0.09896877253361579	0.08135711817885749	0.0692672691241439	0.059620480148753686	0.04962224319543956	0.04807832416866274	0.040451623631400126	0.03635447986640169	0.03402550012158047	0.0335838873647195	0.028119246666652283	0.028986761448842508	0.025488432364259746	0.024377836843736338	0.024497693527986746	0.027021264035543675	0.023773163312008756	0.022561151603180667	0.027422132971098887	0.02240619942507952	0.022058233359660204	0.020760090082343856	0.02311742627918128	0.02090111576308118	0.023484584729236042	0.022165989611494297	0.020676203118975018	0.02226173255881544	0.021351519962601224	0.019716693768974176	0.019410267964953425
ValidationFold4	0.11097041868405151	0.08472765581349709	0.06526319468892845	0.050809042083398835	0.0428011262785211	0.03743531578636196	0.027088615455016094	0.02432609697695755	0.024135198418142472	0.022982117567153182	0.02359300794237892	0.02144021027717307	0.019609162643713977	0.01922710342114442	0.01722955192027647																	
ValidationFold5	0.10901726788974234	0.08034422571238663	0.0621857308059199	0.04716905213094184	0.038582653786371726	0.03948650355544357	0.03569437688150044	0.03316142097329638	0.03216552959539903	0.03330141797726226	0.03250537741444402	0.029814345733679408	0.027686868638219102																			
