epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
TrainingFold1	0.14099600792492498	0.12221434200395188	0.09369158023568593	0.06955841747133835	0.0562975547025533	0.04936961027300283	0.04489512222693578	0.040549733012874255	0.03604137139170554	0.03276879875668214	0.029405572716907927	0.026945320818654035	0.02435882198510024	0.02439387284257007	0.02247684058982727	0.022221761170462265	0.020549863523664908	0.0196497596123032								
TrainingFold2	0.1417295231965449	0.12363822498106332	0.1045095949987446	0.08717635052028305	0.07169545791695289	0.05935942487852703	0.05024258431433307	0.04203526440271704	0.03362013990083892	0.02964363503243333	0.026273131668610086	0.02312352118103029	0.022746672059604494	0.022134350204841894	0.020281240963183476	0.02170350742266473	0.018541117976414324									
TrainingFold3	0.13701396450739015	0.12404324473305182	0.09720125034959479	0.0687606328950179	0.04980149702803994	0.03929424483159726	0.032270945483469406	0.02952304683798998	0.028413072597388896	0.02516826725133631	0.024708427192738535	0.024520458698680157	0.02296123023833471	0.02269345953100128	0.021341797602045433	0.021161765364377062	0.019760637405918467	0.019833805630299718	0.02126705907629168							
TrainingFold4	0.13008676551687878	0.09999411500981943	0.07331404644708717	0.058628712320391956	0.04551772042251532	0.03783082405882391	0.03230300099592098	0.030543595749901738	0.027963686776278824	0.02561964513209322	0.02319294598089244	0.02352313230211726	0.021112293569247563	0.02078790807066477	0.01975072538969846	0.020727067109426515	0.019070645532139965	0.018143215179656523	0.017430086009400526	0.016633129729515802	0.01851404467216812	0.017364932706941484	0.01713736646669698	0.01628205534017274	0.016096715499067393	0.017367880671743628
TrainingFold5	0.13569926777306726	0.1106570154656045	0.09245222184292938	0.07257789604437466	0.05650117703949468	0.04715861217987964	0.040185852730341205	0.034039873784414296	0.030342774814926088	0.026709142389546078	0.024162171544110492	0.021998020539158215	0.0215160745749544	0.0195164955924514	0.019974264846846033	0.019216327495136555	0.019263419634169384	0.01802092158072707								
ValidationFold1	0.13361778293204093	0.10976402797470135	0.0823303856138539	0.06258538658896994	0.055342049786954055	0.04895475495972538	0.046179282009169195	0.0422244298471404	0.03713561003574536	0.034444266594489036	0.033052273617483606	0.029559187225199172	0.029938412310522317	0.034701898783948436	0.027852956228993468	0.028741283088623146	0.027430418207586627	0.024672466858256876								
ValidationFold2	0.13041794961983605	0.11245972807851753	0.09510164312087	0.07798060068827388	0.06547122223335984	0.05732256249341715	0.051632905306178145	0.04741312139958609	0.03654640727784551	0.03631538573348995	0.028724509335006587	0.02907199147115794	0.031564613217986856	0.027700255131224236	0.02992733383819411	0.028489616951057024	0.027503481899267563									
ValidationFold3	0.13096917463865662	0.11103525518306664	0.07795390465097236	0.05743560448588271	0.04101400617219042	0.03616164320867808	0.027970016810286324	0.03195803662882619	0.023821555483404415	0.02314832403577124	0.02330601748287466	0.021098938863750454	0.021154714600015723	0.020760286655526476	0.028806354614581715	0.01951127886474881	0.02202123295189397	0.02330763181661106	0.01885827631784715							
ValidationFold4	0.11014878237619996	0.08055915282706597	0.06566596256951536	0.05101555651968478	0.04585937460277429	0.03845459872848421	0.038943063749424515	0.032433844154833684	0.030365334924551592	0.03764324425459823	0.0323358548001644	0.02674942701274371	0.03309577930563786	0.029369189955364812	0.0265713477760333	0.027044355533299886	0.025164769589277318	0.025615798399225502	0.029062856726211197	0.02603242431840564	0.026387984734355996	0.02480637037316618	0.02538087878721334	0.024017647981444106	0.026679388490395337	0.023487195000338294
ValidationFold5	0.11814762745052576	0.10082926769142173	0.08514366619887628	0.06164621769650174	0.050227285512456935	0.041073062800153694	0.039409780917464686	0.03917342875606015	0.03504121296854074	0.033117818704860316	0.033808976583584026	0.025952185327436643	0.02492456924405165	0.037949958294120734	0.028944427174532654	0.024456577252099772	0.02544745138545425	0.02430451363423864								
