epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
TrainingFold1	0.13899145358280368	0.1233394568080091	0.10045058076529334	0.07639266320261849	0.0592898010843982	0.04725484005558266	0.038375066015731166	0.031625661792203816	0.02790305263162952	0.024532447144342374	0.022967243626778606	0.020398751782177902	0.020502181578792748	0.019683711698808237	0.018454907153055047	0.01830595778879448	0.017684581846883308	0.016947594687793686	0.016852174459578637	0.017191484761405758	0.0161610306016027	0.016536422402687802	0.016499508973027655	0.015372177376783959	0.015848879924555123	0.015489579960010142	0.01499510986132964				
TrainingFold2	0.13896061275960508	0.12514663743521331	0.10071981586897767	0.0691352489999451	0.04685301575114938	0.03561549963522915	0.028175734641037856	0.0239416637012665	0.02176973729396763	0.02126148026534022	0.01834669744242927	0.01775113465298582	0.018228162960664134	0.016732968834567187	0.016735172316887516	0.015250744108594096	0.014298153388680101	0.015432751583380828	0.013593844106379904	0.014270555271368907	0.014888887144918877	0.013751122984389758									
TrainingFold3	0.13917309562252325	0.12350755957463248	0.09602978239259259	0.07468487664909017	0.059700987569522114	0.048452703521946784	0.03958601609562968	0.03294764819756066	0.029481735395463397	0.02709413966817506	0.024942941676536892	0.023952412817346735	0.02225089325961149	0.021213407835602993	0.020615923943213686	0.02067575495758237	0.020429612549196462	0.020105315097647358	0.019064529291493024	0.018304252800788328	0.01970686508284416	0.017963360173350585	0.01803083995070086	0.016565405935646347	0.017477594846704133	0.016735370089505028	0.016924258439195743	0.01582967504941321	0.017491619436722512	0.015571661566751903	0.015115325264014245
TrainingFold4	0.1335077412223735	0.11786481699232612	0.09683826941016918	0.06942155404763968	0.05240013380587743	0.04255950510134401	0.0346247030777409	0.028022839310536764	0.025687926907283453	0.02291693538750729	0.020188637313872784	0.020964474649109947	0.019302160642334195	0.0183762239668007	0.016979948352993168																
TrainingFold5	0.14286574329000928	0.13356261010960216	0.11518404566223535	0.08477870712259034	0.0625501803451163	0.04909317022425489	0.03977990823290079	0.031725267913509624	0.02846601338832159	0.024283320829482976	0.024369871897024536	0.023099700668357877	0.021391091213181796	0.021151338291060938	0.019819498995892658	0.019148480206450377	0.01814183814120421	0.017747573718899803	0.016922277331277696	0.017097713078781215	0.015709799541524856	0.016678478771926544									
ValidationFold1	0.131486773058506	0.11200918822682329	0.08591528275116746	0.06432484309854251	0.05245031896213602	0.04284856176569259	0.036149142971096025	0.040068587183278784	0.02967049529148166	0.02762297192124866	0.024964839182108074	0.024988031168634604	0.026091087992816547	0.02422175897949533	0.028671748392038614	0.022912515795854103	0.023900463239052833	0.022570539294715024	0.021702062832836027	0.024633296136016725	0.02339358513719552	0.021607649683314127	0.02156360088611109	0.020701397190610545	0.022269498813069992	0.021438795265826878	0.020297841307443117				
ValidationFold2	0.12966016816374445	0.10973133120153632	0.0845036470273044	0.0568555078560686	0.04666011594028013	0.03697674381692195	0.03341600080914629	0.029625566272963106	0.031460034003300406	0.03064885321951546	0.031044326603867894	0.029319728473508024	0.02804236689878183	0.030218094631404062	0.02912179702233126	0.030665288488827564	0.02673758832354776	0.028761197668700333	0.027191663747544226	0.03075629687431761	0.03360553013203571	0.024862074947317785									
ValidationFold3	0.13207510586029717	0.11253167971569512	0.08728316931852273	0.06724326158707429	0.05499170566534823	0.043772718109331823	0.04289435960111275	0.03388573107700462	0.03066337886619814	0.032253869690716135	0.03246191850692932	0.025129369044796995	0.024900865203692644	0.03217429822325357	0.02444606887885519	0.02329902124958088	0.02575075288509002	0.02700336478717093	0.028835283423567098	0.030615340016343646	0.02298613034820716	0.02298535600181952	0.02362489910410659	0.025210975431816354	0.020548713309186235	0.026771629164483914	0.02370436671481002	0.020790937163578098	0.02051059243474031	0.023431195918549617	0.018445618357223532
ValidationFold4	0.12280331690063966	0.10694266365109277	0.07952440431940236	0.05732316481381921	0.047942693752702326	0.040903575724639395	0.034068585119842155	0.030880235584066083	0.028542357831351443	0.027315477774858925	0.028179673597540904	0.02915242216840852	0.027428005863060077	0.02405485557418225	0.023189584335861064																
ValidationFold5	0.130330983582618	0.11953041326653745	0.09480336865609777	0.06700182756841448	0.05059101114706469	0.04274818982646268	0.037481344234298115	0.03184372835364359	0.04006684608404092	0.030232735957335017	0.025047132402635595	0.027305128904117737	0.024371133747211258	0.026589440672458813	0.0234351727952214	0.031861773812514524	0.024662698324261458	0.022687803787675875	0.022538533716150205	0.02983303205344003	0.022909449259324383	0.021913381308227793									
