epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
TrainingFold1	0.13774549573251646	0.1240815998450534	0.10235956088814153	0.08173785466683782	0.06782149945993877	0.05653947035194115	0.04793627649151239	0.03643617743507164	0.0305570712638381	0.027056961902417243	0.024555850384669745	0.022471817322014236	0.019402818674578853	0.02073805042253871	0.018433945187376535	0.018316098590564572	0.018185836636732688	0.01745455707076535	0.017323032025841584	0.01605875034187043	0.01689235935595057	0.015472763093845833	0.015082230232895212	0.016940224948841835	0.014399677211815171	0.013922587472348225
TrainingFold2	0.13836009909901642	0.11098015164544886	0.08031905674882624	0.05715011478484457	0.04061846575670046	0.0323895196578092	0.028642437894667385	0.025651877761499187	0.02462408379484541	0.022712549145502126	0.02140101085359693	0.020385581545659302	0.019160890950028972													
TrainingFold3	0.13161885303614493	0.10388338978994976	0.0832495792588981	0.07247680425008929	0.06277952268666757	0.05235369907300496	0.042286228509196506	0.03507521765634671	0.02896681098791305	0.025788824544724774	0.024418573984572006	0.021799911251648815	0.02143585044799362	0.02046071158362214	0.019699834636842505	0.01969093758125382	0.018794834711364027									
TrainingFold4	0.13198343289344489	0.10958241065224958	0.0830373905362591	0.061087184419851254	0.04693204308479872	0.03774850975506667	0.03219210564358426	0.03057974157472143	0.026547399381056318	0.02505946773183036	0.022965143675453402	0.02110426371128883	0.022201371345275174	0.020235559955089355	0.019064729507165683	0.02044904571596233	0.018444261127447206	0.018099619746429936	0.016864167737152613							
TrainingFold5	0.13531138106540047	0.11750205692190391	0.09374224624229907	0.07222285397178009	0.05632033277454689	0.04583608165090457	0.03968666860390227	0.03363084907899505	0.02997249552381659	0.0279828309910098	0.0234585819797268	0.024633096938487142	0.02412905672527439	0.021921973517393733	0.02066873437167294	0.021967596194363934	0.02004892121331726	0.01947659772260555	0.01912194178458772							
ValidationFold1	0.13173644869987453	0.1120431585503476	0.08590392396685534	0.07140434863062442	0.06166470513770556	0.053532770636333486	0.044032889919305616	0.04353711758761035	0.03887312439681929	0.03652472139323696	0.03191933272111263	0.030450885182550076	0.0365574546859924	0.03538094618098902	0.02959887696891071	0.029038017497441615	0.02926903252059024	0.030384347218776902	0.028104558104327486	0.03178640169575634	0.0287530446429238	0.03031840738432428	0.0274579074094033	0.027783461302143615	0.027760763852321752	0.02656947983989864
ValidationFold2	0.12263969714487237	0.09372929270778384	0.06902233475453354	0.052242040767201355	0.042603291517090316	0.039719438915199134	0.03873323579838533	0.03669941140313832	0.03055878758979296	0.03895217637468055	0.03393043514422191	0.02936572001661781	0.029087509293146598													
ValidationFold3	0.11986055354853827	0.0910347220778931	0.07880171215012004	0.07366300285710688	0.058756995837029535	0.05376197153236717	0.04826648865959474	0.03579289509590516	0.033034317205809724	0.03369269453313401	0.030312954453880332	0.02971944430100848	0.028874099793029018	0.033898998996457	0.032507232571723374	0.030070514407790534	0.025344967790520707									
ValidationFold4	0.12118770674403224	0.09525462223349937	0.07110658994809325	0.0548703432806568	0.046728290480262204	0.03750187019717747	0.03466758187901827	0.03631292462835388	0.037056534053200654	0.025584888221471504	0.02361873168410966	0.028546860891635464	0.022445669159683997	0.0242441059201935	0.02528192821202018	0.022980360979220547	0.023094224436915414	0.020484820661554944	0.01949205872798692							
ValidationFold5	0.12205340144490558	0.10049390797835908	0.07654356189803886	0.06149508962490862	0.04898950139717532	0.04149945321842097	0.035483760042032894	0.029748645975944652	0.02902726134094077	0.026778425979760608	0.0353302941252228	0.025269942919944048	0.02735785658920317	0.02913436465262618	0.0239445880740407	0.023060726729194618	0.020583061497485948	0.02351697787681977	0.02039498233768557							
