epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23
TrainingFold1	0.12786586081277426	0.10714424389614362	0.08236366627125503	0.06213239258629393	0.052043218060118066	0.045371158331575207	0.038190909517162426	0.03216409339842208	0.027781320792690908	0.02391685054088107	0.022766314431842623	0.021022238920834265	0.020380414645701193	0.019076394968362873	0.01677397327477269	0.01643634545342379	0.016800165709679425	0.015089699262671067	0.01607937652996242	0.015305936688595607	0.013679873655061396	0.013873311623725078		
TrainingFold2	0.13633131296087506	0.11737078535190204	0.09611751005511757	0.07301380719717991	0.05443807096583323	0.04404260459804699	0.03883650338290215	0.03240198803233441	0.02829258338585899	0.026876417861122784	0.024925104681039676	0.023061338893523978	0.02221192530919066	0.0203452158009539	0.019624423940179676	0.01845969095335428								
TrainingFold3	0.13437175276181237	0.10664435173808173	0.08060789110181345	0.06460526906832291	0.05019663669915066	0.03983448925123825	0.0325953106144549	0.028219081692011306	0.025361059973378855	0.021907590149335604	0.020277267595586387	0.020463840202666523	0.019225196399466685	0.019184316978895697	0.01835068937130431									
TrainingFold4	0.13002340351136363	0.10534290499275639	0.0848846758278657	0.06100972609456139	0.045196377635825756	0.035085408308737555	0.030376191826786976	0.026972631375765208	0.026238620932854905	0.02280634177992302	0.02231285360473094	0.021317810926912668												
TrainingFold5	0.1382796410639766	0.12121934871446358	0.09599159103059694	0.07390191693520552	0.057265405333232204	0.048937641649677656	0.044286601338377515	0.038830105338969405	0.03652106300502071	0.031791058737322124	0.031075329624898142	0.027969644584410404	0.025535360326275663	0.024508514693772	0.0260044428027477	0.023357158498563308	0.023232247687240682	0.021116709845181797	0.021215134361108338	0.020858366722792832	0.020102404721062953	0.01963610080135092	0.017692425091101284	0.01746573241769313
ValidationFold1	0.11901334422041795	0.09552570103135492	0.07027432706672698	0.054234124291854514	0.046401706794443144	0.041171333220388205	0.03453138545280256	0.03903404867534326	0.026736695830810016	0.02575549803597304	0.024846280690586094	0.0224749095068546	0.026115367707201846	0.024396104201774245	0.02388605740712332	0.023214006651479786	0.022330477032872813	0.023627571323491532	0.022001764118093497	0.02412118846509007	0.02114911642781538	0.020130272583368684		
ValidationFold2	0.13244755466335587	0.11556005042179354	0.09276428015436977	0.06927118149386453	0.055242524170483066	0.04964320849727041	0.044341410188021006	0.042489398465217425	0.04286276013694338	0.03400014416339608	0.03399172298460534	0.03110174032969683	0.03228933664935799	0.028313797242974812	0.028390127653048176	0.026256967742613466								
ValidationFold3	0.11665050944845591	0.08586553088389337	0.07162428949959576	0.056613459438917095	0.047348629034656496	0.044566382587488206	0.044217464801996745	0.034125742158461696	0.03399314724499293	0.03810510812503968	0.03116795850032109	0.03060928779034709	0.035102824800560484	0.036064162283115105	0.02996414788296014									
ValidationFold4	0.1121579590253532	0.08805091878665346	0.06714766233926639	0.04411020929858621	0.03467273028426072	0.025799431405695423	0.02315823156615287	0.025442595154994967	0.027139776896677046	0.020007102046552712	0.02497026144426075	0.019417966889315203												
ValidationFold5	0.12276540699947093	0.10175495496618428	0.0815172175893427	0.06527198814936648	0.05320896192487063	0.046688070121620386	0.040901786228849754	0.040932468770084336	0.03762494169079998	0.03865875558507729	0.03375186288810385	0.034808738953090924	0.03551586909179605	0.0366398138264198	0.033814219571240756	0.03223024525156656	0.02644363165836694	0.029421464595803366	0.028553089749038918	0.02727300148152218	0.02639021778064229	0.028233571654774487	0.02686840510991065	0.02348184965850513
