epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
TrainingFold1	0.13690318172312763	0.1204012563392588	0.09188880609161301	0.06771781610125106	0.055344449393940266	0.047709598862215215	0.041805201883855184	0.03668468218994727	0.03289867807262084	0.02991013060788758	0.027825850486137678	0.02505269511305136	0.0235009207695241	0.022282298836283243	0.02124250691165333	0.020137011424171077	0.020821264199218176	0.019772419020302724	0.019076309457239104	0.017879059192836555	0.01770848011698725	0.01823807643297984									
TrainingFold2	0.14169937742190916	0.13564752817900685	0.12138414041803204	0.09390277593716945	0.06940182342336158	0.05542853801348936	0.04739456710878734	0.03981948644903983	0.033617942826557216	0.028660050531064855	0.026498930399350668	0.0239102753853279	0.02192338043958087	0.020782438624306298	0.01923911746519465	0.01911945306002014	0.018610549441403244	0.017623657445299465													
TrainingFold3	0.13625163952396674	0.1148643560749902	0.08933013147060674	0.07442810838534074	0.06271235419500788	0.0497884364745749	0.037409933625630484	0.031195507137718695	0.028079135665426625	0.024545964157666526	0.02571309271463013	0.021786140520403438	0.019898811432953648	0.019911240045059293	0.021430784643664744	0.019969165017656366	0.018416472247025178	0.017369317094479895	0.018470910180208605	0.01731811280293517	0.017644251150952847	0.01782037219218182	0.01652204700718688	0.016883426671516977	0.01507788863587352	0.016240204391802265	0.016223915646878594	0.016412646504564195	0.016888553546786252	0.014786040945347684	0.01614310993951552
TrainingFold4	0.13320243008468563	0.10095074913061125	0.0737666546645872	0.05867683031023934	0.05005435873606494	0.04388374887124895	0.038546465167273135	0.03411066094218054	0.028363731168917973	0.02630542330982379	0.02328941049376321	0.02077970117694316	0.019736405032464616	0.018648431559574796	0.01986716090991371	0.018082730665288458	0.016965531849193062	0.017477458507897514	0.01634137361140683	0.01582818562255316	0.015957898580670607	0.01576355734080498	0.016065927565595016	0.015415739376032451	0.014576450539467082	0.014412602896318648	0.01354798388100441				
TrainingFold5	0.13467686050634714	0.11246462361844956	0.08820252552021683	0.07236312940607176	0.060953854791803194	0.05206878752841686	0.0459655475849075	0.03944445401719852	0.03432139420378279	0.030001946954226238	0.027780385689790955	0.026762129837958927	0.02316428135516337	0.023440827547935496	0.0207185763551625	0.020743715683892747	0.019793595578753268	0.018731370994824352													
ValidationFold1	0.13071363658777305	0.10484177702372628	0.07865724093114425	0.06207630953784766	0.05646965542109683	0.04790756184125452	0.04515172198236022	0.036435989968595095	0.03729202818067279	0.02928641270045773	0.03316708022092436	0.028339370583775496	0.02499274112402158	0.025902646153554088	0.02580237253573614	0.02190686716754239	0.021343463638653963	0.02293795670880172	0.02500295794464234	0.02356902905479988	0.021933543322250313	0.020346754390727386									
ValidationFold2	0.13688582773985608	0.1303364429955504	0.11005858691143137	0.08359453627573592	0.0656474738622949	0.054971618135043955	0.05285959979976594	0.044609195588106686	0.0373701340369215	0.038571027112733906	0.03299955521652009	0.03374061408248963	0.030826695734244174	0.0319731934396259	0.03322140583674939	0.031711302403501965	0.031199244838457423	0.030426864935829405													
ValidationFold3	0.12222548584187669	0.09550491499248892	0.07615282123775355	0.06545710242685995	0.05597369017362196	0.04398825582549242	0.03887182266667618	0.03402473636379	0.029305152140815544	0.02614142393265086	0.027016701092049646	0.0321645320638189	0.028074456852794225	0.02447549922310697	0.02376360947008444	0.03081450101879974	0.023539718157215766	0.022133423313009968	0.02940578351016094	0.021793894807095576	0.02343808050500229	0.03130102281336024	0.022487813294771643	0.026669596585764208	0.021610292351592113	0.025632964035984123	0.021326181068226497	0.023848557692612564	0.02405417284340469	0.025817438618884938	0.01884028689918133
ValidationFold4	0.11461973053935383	0.08464810542396403	0.06755621521110047	0.0586976682056307	0.052033257552206384	0.04765613111833643	0.04545666685849677	0.04868864032115588	0.04019584693118564	0.03901736060860068	0.03817572223852039	0.03977345550109541	0.04032115765819201	0.036348569869525296	0.03907751239941198	0.0386418380460652	0.034798573571996325	0.03535620139648797	0.03701064709288663	0.03795231540828224	0.0339950995873031	0.03398865080699969	0.036567325554122884	0.04082961772331016	0.03875204498880131	0.037511558020794054	0.03372637763927092				
ValidationFold5	0.12432894383424095	0.0967917626590601	0.07836228739636551	0.06634082209867691	0.053314514102696976	0.04692575804230208	0.03877671237777187	0.037542642599354234	0.03150216179502812	0.026141263769594452	0.021024992827733513	0.022328391321415047	0.02036455078554614	0.020693834465159204	0.021245106895029103	0.018494928693793815	0.021573956234793253	0.017125135417245474													
