epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24
TrainingFold1	0.1374854579117132	0.11906818826534024	0.08817815835073115	0.06811956505048765	0.056397824534895453	0.045486803062379226	0.03527979319556361	0.02878909308203394	0.026043365083419034	0.023062501883107135	0.022187754229183832														
TrainingFold2	0.13443489916673554	0.11344608302590924	0.08420202943044534	0.06304037537646388	0.048811379123737945	0.037925528555181394	0.031300616423559115	0.02487724563459588	0.022477367688007524	0.021309557663305168	0.019172977847057758	0.019694863869898778	0.01919114047451664	0.016821528024319667	0.016257304993244886	0.015875679902927414	0.01641380685440064	0.015468739167088907	0.015057435042866833	0.014912931454791698					
TrainingFold3	0.14028892645358362	0.13429753431965682	0.11649068569002503	0.08812949502925303	0.06456114446045831	0.04844500587893311	0.037834775445199656	0.030856741389354944	0.02723944811520844	0.025122721808028554	0.023581471302102065														
TrainingFold4	0.13178181080591111	0.10487165292746085	0.07574259958603755	0.055845222138121826	0.04514309695484687	0.03750534583270643	0.03205153888488471	0.028494594396934622	0.024522102961386395	0.02296124778767412	0.021424455114610202	0.020102122404076456	0.019974421020721292	0.01911824621624987	0.01904539129393011	0.017591078374273504	0.017733555540692326	0.016461529038470847							
TrainingFold5	0.1375724955280712	0.11556328536007064	0.08770216659461548	0.070686015489035	0.061736231091394346	0.05571556203430771	0.050604090334508335	0.04827250907359839	0.042390293270777236	0.035376956102984	0.030521530061970756	0.02795735687150186	0.024906355541566075	0.022755821083110812	0.021294724574874628	0.020429052798497823	0.019986469853944377	0.0203912698188233	0.01891216960939346	0.018422742297465183	0.01676103944646045	0.017708584403823818	0.016705587097820013	0.016715726871462222	0.015720604822334328
ValidationFold1	0.12754388986754098	0.10102176913226556	0.07691717609746515	0.06294983646616206	0.05280706037072897	0.041442011075560004	0.0347948199799118	0.02910040913879389	0.03575961434242864	0.02949824791955637	0.026421074208753583														
ValidationFold2	0.12591950206219085	0.09824687684886158	0.07563304890728821	0.05588663619294364	0.04722810394222116	0.042400395281479826	0.03524971286346305	0.03553042294229921	0.03017362294641706	0.029981551987215686	0.04423809805094996	0.03819291867629155	0.031784435144670296	0.029176895289960418	0.03179979067603459	0.04112109730418264	0.028923058736446756	0.03519294630431042	0.029192410396067965	0.025975704321483915					
ValidationFold3	0.13089391319746418	0.12152740785053798	0.09487564875079053	0.06954839462663845	0.05307263367493371	0.03950915415355537	0.035192308605473954	0.031307192786438724	0.027127940311142344	0.028136719910045422	0.02498713235140063														
ValidationFold4	0.11776478275922793	0.08891180065360718	0.06415362082355257	0.05295213988782572	0.04162038686834941	0.04160346839073879	0.03469358813578895	0.031147132833471654	0.02930274438715839	0.026698659665271407	0.022971917596026157	0.02541906217213961	0.02359296243204361	0.027343185800938436	0.022775884026486892	0.02264725855664957	0.026513848490269862	0.020845804160541905							
ValidationFold5	0.12874705883275187	0.10382544774828213	0.08035628708811211	0.06849840862144317	0.06111074453968156	0.05513253872881511	0.050767765278578736	0.048890211428183	0.041637569574439634	0.0419267948527704	0.034347606317688975	0.03115022036737563	0.028736196087265853	0.03014845095978152	0.02629543126126269	0.02738422874790558	0.02731174997708357	0.030000102629855974	0.025291058742368477	0.025784682745714754	0.023481559492470945	0.024252862218548086	0.023997357743090624	0.024356146863283357	0.02164212376114197
