epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
TrainingFold1	0.13381693179646856	0.11500306675406215	0.08886073388108244	0.07305071930949615	0.06052335598144561	0.047682395847046484	0.03679610655396394	0.030912754841395506	0.027461098930846313	0.024667219052393708	0.021618997778230002	0.0212216658137508	0.020082417096834754	0.01984133180777051	0.019442717586263918	0.017344563898907393	0.01776654313491991	0.017268277879837066	0.01680673355164621	0.016172643911309292	0.015902629073698087
TrainingFold2	0.13386309745133873	0.11425106364444475	0.08645426092885757	0.06307440676783681	0.04879600247622792	0.03945630574323118	0.032807409852172474	0.028154123816474773	0.025924762537499257	0.023263430049306668	0.022580046559406066										
TrainingFold3	0.13518708415160124	0.11696291086687283	0.093686017381366	0.07253692523015409	0.05765639277630147	0.04550514322393362	0.038025347367378844	0.030318868892539864	0.026415531732808716	0.024149215616820253	0.022351163810261906	0.020776036731033606									
TrainingFold4	0.13410724520412973	0.11021039581724576	0.07928803474842962	0.056344143145605756	0.044090123987300514	0.03640856741491469	0.0298180926737403	0.02645904734063378	0.024294156187436758	0.023381167194975516	0.02232474096654228	0.020896568274329515	0.019661504463425968	0.019112187766665626	0.018897272628014525						
TrainingFold5	0.1380011263509951	0.12403634116812125	0.0930465258809641	0.06548578921406281	0.051811729256501966	0.04419913298552603	0.03766102477622627	0.03319463069625494	0.028991327656006833	0.02673043850077131	0.022595130923658197	0.022590347860238676	0.021537266574139978	0.02062781716065984	0.020105908271022075	0.02093517940516591	0.019008556205339595	0.019058428491562935			
ValidationFold1	0.12376301379741303	0.10147887283736574	0.07895195475845997	0.06695980333357252	0.05603355605230068	0.04188898305333818	0.03954144690838542	0.03149452882228486	0.028313178664705316	0.025641779843031794	0.027778694860899122	0.02741809105464199	0.029520168816036727	0.024629324803494716	0.025514324634968943	0.025569703641654735	0.027650881558007052	0.025756077249752707	0.024439785764246023	0.02635673435978398	0.02354717505464318
ValidationFold2	0.11957139282354287	0.09437592307637845	0.07071775562196438	0.05354592671834065	0.04357966519143831	0.035964035924865	0.03716318059845695	0.03697062485818086	0.026663415216067472	0.02991359286845961	0.026223543007550427										
ValidationFold3	0.12718750875709312	0.10618445979032133	0.0838502854208595	0.06764633393114698	0.0557766401949006	0.045741734959717305	0.04282884003519679	0.03907904515550139	0.03437909812782891	0.03338516773302607	0.03324705150381695	0.02768019045678167									
ValidationFold4	0.11831465627931591	0.09218489448539913	0.06224227391066961	0.04904283622454386	0.04494679596557814	0.03718863477323404	0.03100869373884052	0.030152739411278162	0.027828236867727747	0.03530531319587941	0.025340033316751942	0.027268629195272558	0.03622129059268835	0.029785342588573776	0.02516194083026286						
ValidationFold5	0.12841481529176235	0.10648603474588267	0.07251758016978524	0.053877496626228094	0.04290493392077873	0.039588964678841876	0.03476140042455102	0.030267633616209162	0.029578158283194562	0.028122260653877414	0.034259335854065806	0.029541591221329457	0.028982959663413306	0.03005431934905443	0.0278317281919109	0.02986694477034949	0.02866014810271216	0.026933889180067387			
