epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
TrainingFold1	0.1341709678133601	0.11096384765826948	0.07949370616349523	0.0588565985991122	0.048472850320363185	0.042465270255568975	0.037266262403750985	0.032976037436606126	0.02890059462568795	0.026261902414627752	0.0256535381720732	0.0238938764213174	0.02284247456638081	0.02170323897803324	0.019934784387139717	0.019147789280927533	0.01908832582248828	0.019417499426650532	0.016610273349115606				
TrainingFold2	0.13892141932405208	0.11228812365858457	0.08004287738938538	0.057765727721638384	0.04597809240179548	0.03764123045616616	0.03194414767710352	0.027206010801997672	0.02402360025181537	0.023159377099092254	0.021295752722249157	0.01981108649274502	0.018600971003355785	0.01849738829249767									
TrainingFold3	0.1250372438564558	0.09904300512280315	0.08088744754098695	0.07207459569855762	0.061352302407348444	0.051194994907762685	0.043478925894834736	0.03763857527559263	0.032565990925385535	0.028713739290701184	0.02709901355079968	0.024848265436462083	0.02418148024007678	0.022209689132234253	0.021390188116625228	0.02101767475181656	0.019195996978768646	0.019862350619653378	0.01866357777172115	0.01772893305888746	0.01803609281228505	0.01728500780194405	0.016199354755454722
TrainingFold4	0.13667199332393756	0.11878792514978083	0.09207968614877217	0.07473033200632655	0.061120905427688776	0.047832831767569306	0.03756937999177994	0.0310941396202985	0.028616046030502006	0.024904884138226915	0.022662660537040507	0.020431684445333193	0.01984522802266345	0.01970526046444854	0.01860252257230345	0.018709012863532187							
TrainingFold5	0.12950432461968778	0.10146420073539558	0.07790908663074288	0.06418476226988219	0.05212745153133408	0.043182701648347824	0.035041821028231813	0.029663657104320996	0.026125946852833672	0.024047039327663642	0.02193911281938199	0.019973501365666585	0.019679799595938855										
ValidationFold1	0.12419655350303012	0.09356713773948806	0.07071316256354164	0.05453889334499503	0.0458613932319817	0.04150399780857177	0.03600861121334934	0.030906345437480404	0.046402752058514	0.028427357878951755	0.031393179929831865	0.027138972382090287	0.035336159569591734	0.031275565553317265	0.026658022148434872	0.035184969007137364	0.024062149497954773	0.028091356199833432	0.022518180587212555				
ValidationFold2	0.11830703149150525	0.08905900963249483	0.06377985500564266	0.04865923135158872	0.042358153977797235	0.0354865301508523	0.031158867734900144	0.03094549019754465	0.03071013051313847	0.028134950007370207	0.027170499023798454	0.027388722866557406	0.02814894642168448	0.024885993825721795									
ValidationFold3	0.11190050670744053	0.08707040648109146	0.07744244650322278	0.06572739562086229	0.05260962560714688	0.0486562001252813	0.04381257681857927	0.040812491289606054	0.04309523703289285	0.04262024314916094	0.03485690157062241	0.031186223034248024	0.03143686178996826	0.028835492514190264	0.029524612383413893	0.0272646250616942	0.02970256169334919	0.030206283332777924	0.029869057576174134	0.027202268257886835	0.032054852447410145	0.026897288997263655	0.02185391266883536
ValidationFold4	0.13060703105293214	0.10590634460095316	0.08112928553185027	0.06764080251118035	0.05631615247693844	0.043972312753404755	0.03472768278567985	0.035384783401761	0.03444574149606134	0.027331153478111707	0.027834576138307705	0.024477525046417474	0.03173127727365811	0.028133381677824736	0.02993423805492057	0.02406334455632272							
ValidationFold5	0.11246904295070895	0.08691636786430276	0.07089364419100873	0.05729166234751964	0.0507951538976548	0.03995623413149068	0.03630740816775609	0.03657309593472746	0.026958779111217673	0.025728452925250167	0.025028477149849744	0.028006696089245713	0.02294587108034258										
