epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
TrainingFold1	0.13896533256592272	0.1198818963616406	0.08820598175298405	0.06140732135066601	0.048327990377281436	0.04051509958779074	0.03322320950754969	0.028436456855597	0.02609122209713399	0.022707960072274377	0.02199521766953993	0.020595066651508433	0.019239484581445955	0.019657266444125805	0.01808965967065223	0.01768777574456114	0.018286715722183024	0.017505687918868442	0.01670800107854847	0.01490451133286447	0.016637078767063825	0.016766639254991826	0.014333832233251294	0.014456372225726077	0.014677786983538764		
TrainingFold2	0.13140450432421405	0.10759648243135057	0.07544616289470761	0.05388982032302657	0.04109867212918411	0.033177768899359084	0.030367968738151202	0.0252627851979824	0.026064625954575538	0.022677160966568594	0.022041773595821997	0.02073801908236854	0.020552321506317032	0.019120250928339258	0.01950812500067586	0.01841354316026492	0.0165530789873506	0.015539109585971805	0.0186175537274226	0.015310642177110844							
TrainingFold3	0.13460742216980592	0.10938057780096477	0.08663138306530362	0.072099436650222	0.05948133603881367	0.05162892881251702	0.04830053731910249	0.04259021527409045	0.03966865346804049	0.03608402052314804	0.034623475330987606	0.03089301247819094	0.031531874989807626	0.031211534814528104	0.030226559307563797	0.027729029020503566	0.02573396306500151	0.025907210415541407	0.022507399568514136	0.021965860021935606	0.021051968211726158	0.020597567864950345	0.018922985490710496	0.018527959718663955			
TrainingFold4	0.1338271123785821	0.10733366391015431	0.07906045006005233	0.05835949266783454	0.04468441204655738	0.03555939072117953	0.03075198508490747	0.026617821929775718	0.024143535744260508	0.023126393449154858	0.022678688720508548	0.021055936930033794	0.02052684575335129	0.020629296900504274	0.019349742937970867	0.018974348487593277	0.01866868439557737	0.0189888066398492	0.01838188288825624	0.017714902072579468	0.01712022043766967	0.016033032398200763	0.018066164346352692	0.015981288363898644	0.016670934066405813	0.01584112164615907	0.015544570503298926
TrainingFold5	0.1370276480542319	0.11228506935010264	0.08480041895411504	0.06749965422323218	0.05148002197512961	0.039319354267364236	0.03297170009920995	0.028623535974968934	0.025054712365287918	0.024708114178496735	0.02296223647504512	0.02051268609522998	0.019765435835271253	0.02005074385021433	0.01835146890918285												
ValidationFold1	0.132159847001146	0.11064345963365797	0.07998232274881698	0.06352518317622266	0.05727237247421207	0.04830548950745391	0.040238502105889244	0.038535472594438555	0.0343603395896415	0.03678964895828228	0.03132874145038451	0.033592743148152034	0.029202365319568862	0.030888441412961192	0.03235661114013055	0.032207675177882526	0.028576059686591698	0.027964343005935786	0.028979769748470323	0.027205899664360395	0.029229246505565243	0.028164282842356312	0.029641908369740122	0.02746569855324716	0.026304372783280478		
ValidationFold2	0.12036407143542809	0.09011377036638026	0.061546546644032266	0.04486526709453236	0.03778171280802261	0.03387705097286796	0.02899950596682694	0.030529877955944227	0.02591831886638829	0.027108928082010868	0.025280038324386363	0.028831618362476417	0.023715743470737443	0.024760040039512075	0.025048846176624857	0.02267457927736619	0.02342663974124142	0.025052002698625335	0.023872068340876598	0.021637316575704193							
ValidationFold3	0.12057793509614255	0.09112817331749413	0.07645678032921362	0.058765445985565226	0.05072512435851552	0.04686636579364339	0.04081433408386407	0.041482163518854316	0.03611766749963863	0.03703552098782633	0.037313038320072725	0.035706169937579295	0.03492160874364864	0.033882798791247684	0.029287867376946712	0.0301085527410448	0.03365776271104031	0.03041938654938089	0.02869610523989	0.028035049201077657	0.024552889325475138	0.02515992072962295	0.02708126952607667	0.02318199079517009			
ValidationFold4	0.11701801332778164	0.08700505936784404	0.06390668856745053	0.052119750766515996	0.04821748047002724	0.03884739395081332	0.03220663817774039	0.029398783380332003	0.03041801534033896	0.026381171985381764	0.0320110891971126	0.025983381842317094	0.03223077422210606	0.0249296800796271	0.023660128589524123	0.024730021572785126	0.027518410978310776	0.024824449141825817	0.02362861229370797	0.026500153137151625	0.022486566060771502	0.028761722091855648	0.027099241261956713	0.02211370328677731	0.022749600492716127	0.025873365344328443	0.021921270898279284
ValidationFold5	0.12027565117127129	0.09025758712752056	0.07117321451161322	0.05565057742309624	0.04297236181238467	0.036051145900273696	0.032046823641784225	0.031589943290912616	0.02701140205993267	0.025907684699112515	0.025988210820547204	0.026655450489280547	0.027600537955549953	0.029463529618364452	0.0244828602209444												
