epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21
TrainingFold1	0.13356134133864211	0.11468866331392227	0.09770448781660498	0.08109348529277871	0.07068678074979891	0.06118730312642816	0.05323812380894491	0.04567713661227783	0.04090998840298223	0.0357244856654003	0.031008008608890095	0.026107706097390538	0.025505427440434915	0.023248225045720005	0.02143983357990231	0.022592417166071847	0.021538169889899022	0.020696536519168134	0.020106706847678592	0.01938309108045858	0.01819271258528761	0.01840852589122409
TrainingFold2	0.12553213573228525	0.09165877069437829	0.06336543160800426	0.048173611160528956	0.04026828202655526	0.03605580042224538	0.03102267046028362	0.028402159175798955	0.02670287027516045	0.024883523167737873	0.022884454953428283											
TrainingFold3	0.13263765026984567	0.1139300307131965	0.09144377160859718	0.07227318793831562	0.05868684001166416	0.04958545763180485	0.040943884986997796	0.034755581997028044	0.030411782873720355	0.027795695582145445	0.02349065065341578	0.02189627357213546	0.02090892121804328	0.019041364092382454	0.020401180218587715	0.017492606002997492	0.017283059140820775	0.0172247218190023	0.016946364695220175	0.014927538060080472		
TrainingFold4	0.13240692858286454	0.11221537018055414	0.08815732513197493	0.07089631095034432	0.05832527278193385	0.04829399024908243	0.039866715567603565	0.03395355819875497	0.03022751592172525	0.02722466990109871	0.025178219053008363	0.022554169808181274	0.020939347179777617	0.020846600635381112	0.0200367953918416	0.019632484262793053	0.01950517990072696	0.01931943339689676	0.017312906854408488	0.017076407629236803	0.01802185801476348	0.016473216551999865
TrainingFold5	0.13564903425617456	0.11558522510751071	0.08698596478106951	0.06461143935293094	0.0477520701395373	0.03586538622394937	0.0289711127414819	0.025388108616446175	0.023536282617596663	0.021353741196706907	0.019505783403042085	0.01888088044029349	0.01750336710208362	0.016386481347992674	0.017362728938653937	0.01742092581314132	0.015653815059485418	0.01609599681948949	0.014293424696475846			
ValidationFold1	0.12751666263544134	0.11182478145097516	0.09406662453797512	0.07843181180734453	0.0700998274239412	0.06070385424702961	0.0493540366275868	0.04245571900017759	0.03954410776454357	0.033596029295170284	0.02895982029024578	0.028188453266920988	0.024801009302401717	0.02359008814736236	0.024561184406983166	0.024542295120357136	0.023679716939373714	0.02369387030414925	0.02296727404804447	0.022490772430501238	0.02559435463263071	0.020731137491176405
ValidationFold2	0.10597620664962701	0.07272665963059158	0.05375139769499323	0.042720592958046054	0.04089727603838712	0.035250208186750696	0.031565004782480956	0.031290274626371684	0.02812392014155713	0.025157422660673286	0.024343642907427108											
ValidationFold3	0.12279953005989748	0.10305038635020278	0.08493614966365774	0.07087097529854093	0.06360673745179415	0.04978879607265948	0.049459750148733814	0.0400496356846166	0.03779066847138373	0.03364732430054573	0.03090804029073167	0.03539226589782629	0.03438665938405653	0.030229726988181937	0.030536800046320423	0.032417572988249176	0.030165393847450366	0.02958496903894619	0.029380398333159974	0.027882900295091013		
ValidationFold4	0.12252541754527815	0.09980356759790864	0.07880546090226355	0.06582349029901836	0.05923119758829541	0.044846868042701056	0.04342527197461875	0.04021366879273306	0.03253382384510977	0.033680268754583916	0.030012242517841514	0.030446101825093917	0.02991951308701703	0.03244097417544773	0.024828854652566536	0.025804171034256536	0.024918125024929134	0.02475373871831315	0.025494077430786483	0.028095026957479213	0.023154746861629456	0.023067194213061675
ValidationFold5	0.11734084715135396	0.09242226258252881	0.07137972129774946	0.055457031150581315	0.0419547885103384	0.03686254424350669	0.03178943093683172	0.03206465349441195	0.028568808804266155	0.026814974523274162	0.027080395109805977	0.029694493790884735	0.030400664158410758	0.02608703600292626	0.028032834396851416	0.027902822024511158	0.03438452523927741	0.023981027308504314	0.02363943439948863			
