epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
TrainingFold1	0.13630344466089386	0.11629827044581033	0.0906053207534021	0.073928586707544	0.061413580946970865	0.05042030002664537	0.04202779184959905	0.03673812110039733	0.03262083572831237	0.027543445394988934	0.02551589216767187	0.023263404091217313	0.022593882816235564	0.020437507848103838	0.01884286575015107	0.01792774729289276	0.016339952620212785	0.01830669820306559
TrainingFold2	0.13672040829727752	0.11774163500136423	0.08993096675740762	0.06479649286524124	0.04918324418476271	0.03893503551779778	0.032193863922984664	0.02773909465169029	0.025182794723320318	0.022195602046070698	0.02211414908612776	0.019215797188764455	0.019794536474754064	0.018730694327316753	0.01985333083773054	0.017702757317855516	0.016456677054736156	0.017405180425151382
TrainingFold3	0.1318245766980743	0.10384900323961946	0.0748048078125893	0.054404129235031594	0.040925826419102536	0.03383145245845133	0.028784756599171405	0.02605119617404522	0.024360948818635236	0.023042087550195652	0.022158164486675312							
TrainingFold4	0.13038993858713277	0.1013524432301251	0.0739835041317489	0.05539139512030919	0.04314539048904152	0.03594246925231779	0.03055044739425833	0.02695721793904491	0.02425743792392947	0.022290894289288772	0.02142881574185751	0.0199932696106643	0.019532930404948315	0.019746809542202075	0.01849141305438169			
TrainingFold5	0.1266019306950507	0.10019469103560998	0.07791741460570181	0.0623721833840198	0.04888851794032843	0.03717765900384365	0.030373228410189357	0.028105138620884238	0.02440112210903422	0.02309780835540917	0.023350949714047733	0.02010410853108624	0.020510112425230487					
ValidationFold1	0.12797659053467214	0.10216108687953758	0.08302083734555968	0.07250346545645568	0.06083829896566125	0.051674446895568896	0.04541718010607708	0.04209445240329452	0.039067652515119074	0.03500744843456362	0.03293074821600125	0.03362998805200083	0.029999051496685882	0.033515155599681226	0.0348276022268692	0.03530145252989314	0.030209128180233944	0.029099394502866614
ValidationFold2	0.13043362108458365	0.1076288683439738	0.08227511728182435	0.06277064541687391	0.049636689827561246	0.04331538746295597	0.03908300847563494	0.03149414103193392	0.03556163608612094	0.032492661553208436	0.03230961865665449	0.03731912708683792	0.024526371171175145	0.03633306994171497	0.026407924394399224	0.0249350196337608	0.026837475379319846	0.02401354536557067
ValidationFold3	0.11440856824629009	0.08189532668828699	0.05658714881532693	0.042799487963618175	0.03157137844079573	0.0270685107004413	0.027560163304899885	0.025355902973387856	0.02473587788491776	0.02309458282252308	0.02229792569570626							
ValidationFold4	0.11609952111861535	0.08493453061341175	0.06488267918549744	0.05117631246892935	0.04299960787258377	0.038243470554464566	0.03769284397068467	0.03539127717470235	0.035572497192853395	0.033718988959143256	0.03336672827936127	0.03405962098460285	0.03275308201383658	0.03248763648181401	0.032018801477339105			
ValidationFold5	0.10503613820765167	0.07980530644999817	0.06356203252549417	0.045184696253272705	0.03668203117662675	0.028204714407495755	0.025079453450286695	0.019487115300892453	0.019477626207974805	0.01916906470744704	0.0182298915564648	0.019134667294045875	0.017795447320687736					
