epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28
TrainingFold1	0.13889821617944872	0.11894799388315716	0.09361082988208559	0.06714426641369485	0.048030407094081955	0.03812449070033362	0.0313574275521234	0.0279436714605154	0.025877628624534924	0.023109182119651243	0.021732907259656587	0.020942694371455607	0.02017305639871985	0.02061804202612496	0.01826903897765003	0.018486833518721695	0.01779384044583485	0.017260426847144832	0.01702649926178165	0.017435577268604313	0.016488010652754542								
TrainingFold2	0.13339316634490983	0.10917435972558882	0.08382040687787913	0.06226817114015613	0.047797328933589754	0.03886218418755435	0.03168194377497857	0.027506669197530656	0.025627501130250977	0.022713109653056993	0.021211074299236295	0.020237625068763497	0.02017568698931079	0.019087103387978137	0.018085067710516486	0.017726215675022666	0.018129874636470297	0.019446556101472792	0.01654753175525062	0.017850081594153053	0.01571359093715877	0.016220447241286493	0.016629875626411765	0.016807595039469908	0.015633010598756627	0.01500554137791056			
TrainingFold3	0.13514806457625872	0.10355019434778527	0.07492196873592383	0.053749253501353615	0.04264820610300045	0.03543291367512376	0.03165295552872439	0.02901345959901598	0.02576236323776274	0.022882090851304715	0.02212222621297273	0.020526304611385885	0.020182291510983223	0.01906699106303594	0.019026366828488378	0.018483359984648732	0.017229508841922904	0.015822457195926374	0.01752329765162854	0.015275621703172378									
TrainingFold4	0.1369301831759428	0.11956546576841483	0.09571424744761382	0.07667838167156306	0.061986929542741945	0.050675253001835764	0.04140900353855684	0.034479647873248274	0.030843154739487132	0.026947687431096042	0.02483151982487718	0.02356442800419967	0.022414413128666422	0.02056071431952309	0.019992250898823116	0.018931862233369505	0.019201515979391456	0.017621861400681678	0.01791525548212127	0.016714238893018155	0.016956899683437332	0.016604771587058302	0.01670059434774695	0.01615669403675996	0.016120952135267076	0.015015445032388382			
TrainingFold5	0.14107387853423933	0.13705549594773425	0.12711644687635057	0.1030109094843538	0.07796381406351183	0.05974920957066894	0.05077655978445006	0.04380022390451645	0.03750699052715682	0.03365671088114672	0.031098672450555392	0.027833105461056686	0.025933604332872843	0.023774931151396173	0.021567284448681518	0.021361495781299023	0.01991957594101342	0.02015719371561873	0.0191255489404136	0.017255755559284092	0.017090421342748813	0.017723795710114506	0.018174825550573686	0.017215076720922668	0.017880194832690394	0.01598940027895269	0.016676914830986378	0.01662655522429152	0.014824198245130333
ValidationFold1	0.12506024672516755	0.1059579201807667	0.08259929700787845	0.06401315552648157	0.05517512193182483	0.047709283599293224	0.04378175793135597	0.037880833362058705	0.04511961467661812	0.03843354380244689	0.040829499198610265	0.03827342223797002	0.037588356276371214	0.0373737479029452	0.03591929085398858	0.033354520599979356	0.03027315552468021	0.034767973312097765	0.03082043516717801	0.03209248543095912	0.02982931161542573								
ValidationFold2	0.12367410432281238	0.09795587772636541	0.07448514236602932	0.05537913288156103	0.046848086486404227	0.04018031252780929	0.036765445533092134	0.0356957747535489	0.034817545376946715	0.03454478535682678	0.032203656215642695	0.033005430723018696	0.032653582341611455	0.030683104614841535	0.03404102908098139	0.032328754802490166	0.029377174554610974	0.031030941610619527	0.03124041250768122	0.03142303371948531	0.02827083795338175	0.02814911235015773	0.0326555915879518	0.028756003744742235	0.029326558979716668	0.027759635515654475			
ValidationFold3	0.12079011279690478	0.08746918653404075	0.061706754279189875	0.04840747929743624	0.03666177133813368	0.03544439615715029	0.028868062193006545	0.025769426198426766	0.025849358388638524	0.02389766475815642	0.02144094924525624	0.022734486235484446	0.020977774920798505	0.028655146131703595	0.020196332361073082	0.02086601204661877	0.019568740804191163	0.02139665284084913	0.020120340772856644	0.01882241261111111									
ValidationFold4	0.12461950044546809	0.10134156135609373	0.0791507246114114	0.06436523856245913	0.05085028474111043	0.04331956317764707	0.0381475730396882	0.03172753338003531	0.03195899909977535	0.03308715922711209	0.029400905150915996	0.023636649203711255	0.02776375691766069	0.022427884432805252	0.02187537791646069	0.025466910571205	0.0224554955849661	0.021891441843243747	0.021667399179282905	0.02425526657498267	0.023518255201582048	0.02185122506125481	0.026859289769812937	0.021076808221940673	0.025980665925349707	0.020253269455419547			
ValidationFold5	0.13231323336783266	0.12895008718727954	0.11333897496972765	0.08982397724009518	0.0707184685701837	0.06034759177626776	0.04697298356872385	0.04326134526906701	0.03630803555435185	0.03421853264054724	0.03315072206169134	0.03411181970711498	0.03301436750332089	0.027722722753164168	0.027295846901324694	0.026058456311407747	0.026708454401809183	0.024889505767402755	0.027470902586985955	0.024610442847006198	0.02553485341364389	0.026255931649140102	0.02394236921746337	0.024505699295007486	0.025904489633571108	0.023339480388033605	0.025349571902130004	0.024761959129494113	0.022793290723387014
