epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
TrainingFold1	0.12719397536865926	0.09855277414250796	0.0763339620045297	0.060047745311815615	0.047420739609276084	0.040195864540621525	0.03177156109978407	0.028525171125282165	0.026880118060728417	0.024519728228357327	0.02209440189398842	0.020894931127923514	0.020840572356591938	0.01827032946660949	0.017959504339068684	0.017760991313405437	0.01755974109567777	0.018401716693500367	0.01616721731062009	0.01470695133992103	0.015126239523507142	0.01520445509789805	0.014701254222167684	0.015375181779272181	0.014855202517043491	0.013983472107607153	0.01402928598232293	0.01493654203631149	0.014314528932529406	
TrainingFold2	0.1313524866956106	0.10644723982433524	0.08125960663521073	0.06300010357756414	0.049334282873851804	0.04178790110301286	0.03552112425929402	0.0315754375126688	0.02752832382819817	0.025293612770154406	0.02455412725595002	0.022714131122857018	0.021145496781906675	0.020827223245654593	0.021868221631597747	0.020783753830498398	0.018640194676222386	0.018665054157942586	0.016512834881267608	0.016589709455199095										
TrainingFold3	0.1370520169169388	0.12028765498491173	0.09895426878620955	0.07586747485276481	0.05892349508781494	0.050954582140018995	0.04686162767624906	0.04356548132689733	0.04099534839598081	0.037693977099843325	0.035680432098822414	0.03446300405815815	0.030481812295990743	0.02948028586225436	0.028465502027856103	0.026658274626309073	0.024676748566377103	0.022782132310021554	0.02297244785831109	0.021552727657432446	0.0198605695323336	0.020967632314138677	0.019509437779627412	0.019312865948780778	0.01826217691152785	0.017560462222767952	0.016923537759066676	0.01744458713166585	0.01741912163144496	0.015264951291564185
TrainingFold4	0.1272148297901124	0.10133640681416675	0.07374302024663745	0.058467416407417955	0.05016074901448812	0.04276864325111339	0.03560817185916057	0.02982546842357148	0.026846359888249544	0.025160547247643016	0.024051336870432934	0.022247341283837405	0.022557730227639523	0.02063039280711273	0.02038196624898423	0.021051906960453882														
TrainingFold5	0.13439195140842264	0.10363511948917921	0.07658832451977611	0.06008261000438345	0.04671234455922559	0.0373771393790681	0.030221536908060634	0.02699807027738849	0.022252430366419364	0.02255336289488704	0.02175849129875692	0.01984927546522265	0.020093701214869208	0.018890295071439522	0.016775818813128115	0.018194141826611217	0.015568764053540077													
ValidationFold1	0.11020358058158308	0.08372104871419392	0.06626426976124224	0.05387990937119217	0.047433705794641616	0.03671237390829317	0.03336631261377728	0.028051423391194215	0.0339020420048785	0.03373006999546695	0.025953741630863596	0.02544245378261881	0.02637482929068418	0.0287807522093187	0.02668626229361897	0.02460656945498028	0.02511366450094751	0.025709222625664552	0.024576064905236956	0.0265861345972423	0.025217788403097074	0.027077568166662656	0.02631999566009264	0.0243710354299245	0.025970614079337144	0.0244320504830934	0.024396668725395493	0.029879066390744162	0.022752563714805416	
ValidationFold2	0.11551224019577992	0.08856043440755457	0.07242904423037544	0.05641311510615716	0.051289869098192345	0.042765978657241376	0.03635650310336912	0.03309754264150148	0.030361190588986835	0.03130306914005944	0.027078981717620212	0.026111128140785565	0.023938512304864292	0.02394567559427482	0.028563160136010474	0.023687601875021107	0.026892648518436806	0.025475728884949995	0.026716611886708312	0.02098253832712414										
ValidationFold3	0.12499507812650076	0.10516820322456104	0.08671427911446829	0.06890066379647967	0.055799448945825655	0.05122717482819488	0.04700354960264771	0.04588723154821699	0.04226999522922727	0.04011688489377515	0.03744442507013446	0.036132169221673394	0.03514555465621275	0.033629312631092034	0.03345835824049053	0.035056046993434266	0.03433400194600316	0.033282275362840404	0.0307617471519604	0.029609273060356957	0.03290505916707583	0.03275976096470653	0.03248925189037826	0.02806135144185516	0.027763498138938303	0.03154441190983042	0.028328384104205333	0.028256682046893338	0.030325845027976226	0.027072321010889158
ValidationFold4	0.1162281263220523	0.08803132967191882	0.06772824921894685	0.05784047826351265	0.05212846677750349	0.045581828977447	0.03961661752535812	0.035509953431756	0.034569858104077866	0.030710855790987677	0.03057180176879878	0.03223899699540717	0.03085109838567795	0.02889856552753502	0.027346040364656283	0.025662660761879254														
ValidationFold5	0.12061627794589315	0.08588395881400045	0.06876047687754701	0.053916964205979766	0.04566209399282733	0.03937249961225981	0.03834258460223542	0.03550872935842823	0.03501623347827782	0.03165116402695795	0.02772120882400486	0.0311106053426816	0.027317564187667034	0.028314480546863967	0.0279560260278231	0.026046656922907068	0.025324687944183615													
