epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18
TrainingFold1	0.13771658130500414	0.12282374852069028	0.09942363884265973	0.07729986451643829	0.05912871360746914	0.04898318174092065	0.04152530001781532	0.033534077320409486	0.029456307396976293	0.025439915535376157	0.023306435781938223	0.022094764995104824	0.020039208681542176	0.02064377108138835					
TrainingFold2	0.14101910280967492	0.12616427573279937	0.10095071271358902	0.07989777484696553	0.06923129459591645	0.05771430276025613	0.04564895733511012	0.03555789703274133	0.030463427718244028	0.02717563123277819	0.023746185243309525	0.022328115780392326	0.02008324583236856	0.019816928589557446	0.018518649751580626	0.01856386566335486	0.018120243074253077		
TrainingFold3	0.13652480282736096	0.11767313592982563	0.09771359109489078	0.07817393792793155	0.06255079971054908	0.04884234510139901	0.03967163883657618	0.03274109753150366	0.029421708155264653	0.025370690420889085	0.025087635273071514	0.02171871069943088	0.021711335897667928						
TrainingFold4	0.14751515830624132	0.1297001254590663	0.1091453068976263	0.08557324902874644	0.0705270025205467	0.060065843153833634	0.0518388229640319	0.04359157570867953	0.03667876744894163	0.0319639983399013	0.029203286961506623	0.02576011298465872	0.025221428887423892	0.023980643717927675	0.02239370929168869	0.02269205183022135	0.020203942265553592	0.019417240896504165	0.01966789602030775
TrainingFold5	0.1314942803891266	0.10442560735449397	0.0804436224580182	0.0642530826458758	0.05135621385210577	0.040653563706663634	0.03350617893896702	0.02895375546971357	0.0257463894437575	0.022439791628805397	0.022182874753537887	0.02124732365320506	0.019519396836647388	0.019619544760767663	0.018060081844073282	0.017231980171238642	0.017264045205979836		
ValidationFold1	0.13148301670194737	0.11313742968819238	0.09146186160173134	0.07286701619990968	0.05717509430334238	0.04911647575084187	0.04256663713749731	0.03708444478096291	0.0326978650440911	0.03189650032488446	0.02838466314746516	0.032605550750823956	0.02796473084033226	0.026432145273117515					
ValidationFold2	0.13012204172887973	0.11092563073283859	0.08626526565889694	0.07592203190766408	0.06583255260816909	0.0556357381532767	0.045571950075100176	0.03884912446665112	0.03616085331408873	0.03370842985480392	0.030276982896404143	0.031214561735915986	0.02852919291867043	0.027725320389436092	0.029380229542117116	0.030679369281902576	0.026665824384898378		
ValidationFold3	0.1281185723575098	0.1073346131015569	0.08443549667884197	0.06699334149847605	0.05297059641868275	0.04312765096463928	0.037213919615689	0.03231903613310091	0.031008050584724906	0.03060647361183198	0.028485844042734243	0.027104888122266857	0.024563644627570675						
ValidationFold4	0.13526622102861957	0.11940165537609053	0.09638834851128715	0.07682880998306375	0.06961132102878764	0.057451385387269384	0.04501107432588469	0.03514148317377216	0.032585163253575695	0.0292680335436931	0.03277067315087022	0.025505060850783984	0.028301714487627447	0.021636622816004092	0.0229414690844091	0.02548044908404076	0.02255242154465772	0.02438200561508503	0.019965487939771265
ValidationFold5	0.11167035241877395	0.08538683523823108	0.07001613005663135	0.057903144371396466	0.045121901279864166	0.03372095047130382	0.031105742848012596	0.029814864117984792	0.029077439317916287	0.024815631883809277	0.025209555666411428	0.02415674136110673	0.02991939218035051	0.02611132796339786	0.023789742334234427	0.024789789577750656	0.022617428321349768		
