epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27
TrainingFold1	0.13336030591585457	0.11048479373120282	0.0836108734929024	0.06438137516836512	0.05362928005681718	0.04314440801116685	0.0365280291534956	0.030767415317953416	0.02608459641171947	0.024093489402165682	0.023651183856870196	0.02274050648539746	0.020681627085243702	0.019191723304648394														
TrainingFold2	0.13780168440523885	0.11886793644016859	0.09662862671730119	0.08034558860470535	0.06740026504802676	0.05482898181906831	0.045910868435463784	0.03839710589173698	0.03184986322763395	0.028179569979482552	0.0263644494198513	0.02199504085591568	0.022121820133577202	0.01992820143021573	0.020279238355923594	0.01843392364698004	0.018004806482124117	0.01880783461679223	0.01715610504303136	0.017829842213448455	0.017424638110068058	0.016461690251933198	0.017302500564520935	0.016022325637373106	0.01673611601068668	0.015313912588245913		
TrainingFold3	0.13294697197323496	0.10530973032794215	0.07687637443146245	0.05332671421664682	0.041805327591084115	0.03419207353832793	0.02923862256681208	0.025287911378704436	0.023595110075654124	0.022804919340176803	0.020801957206475145	0.02008723465114599	0.018852218850357035	0.018619005783958444	0.017059257765967315	0.01594610336581933	0.01630997758316384	0.01568007159697696	0.015106408726271845	0.014090903968661389								
TrainingFold4	0.1379563425817525	0.11651944018089447	0.08626004902523458	0.06668523853526466	0.05563338120286342	0.047242408594572724	0.042343775546674504	0.03752947030742093	0.0329194320332789	0.029036565820259926	0.026645365732884597	0.026128313254038096	0.02267204743157703	0.02074187689363405	0.020482667936192977	0.019592984354724292	0.01849558750917721	0.01864034001824175	0.017619054474163846	0.016742149960184857	0.016163374185030215	0.016230805433541905	0.016365281969094765	0.015335479936848698	0.015130315401216244	0.015365272768805609	0.014707589401975574	0.014457830825678412
TrainingFold5	0.12527121985289036	0.10033355711019551	0.07961689154575347	0.06308515404026567	0.0493940115388487	0.03960732083000681	0.03350454283566361	0.029350630286211838	0.02589910940124392	0.02454989475152788	0.023554217438484813	0.02327853833863562	0.02234747020722097	0.020783719825503054	0.020046711240026455	0.019137847511339047	0.019487455397371806	0.019123811688344206	0.018630224227744872	0.018570139935645495	0.018375639779114203	0.018012740056605154	0.016788095598700623	0.016819278676387706	0.016793644040530232			
ValidationFold1	0.1224101346119174	0.09749975908614163	0.07173370603621672	0.0567000523234518	0.04806870648047022	0.03862711322809836	0.036041096637615865	0.032488711831060106	0.02764518487778592	0.02894675211324024	0.029351621761764233	0.030707754998729797	0.025091144219913986	0.02487090061809535														
ValidationFold2	0.1290836150292307	0.10753339474155967	0.08608314408255476	0.07521201944577374	0.061584519881372604	0.0502139326895953	0.044992683650759445	0.03740656611002383	0.03411217896687698	0.04358207875338849	0.02912918619196197	0.039779052906981506	0.024511106705176644	0.031128818408303362	0.030393688323004295	0.0244915986201834	0.026068273972798903	0.022715799810742152	0.027187720174489578	0.027556809388702926	0.023733223749981595	0.027460559128225474	0.021776646378124757	0.025979964576955745	0.022542283249679582	0.02152964931779674		
ValidationFold3	0.1195694903976151	0.0943916429865307	0.0671973870401936	0.055424190804062946	0.04957457531418186	0.04081337528831292	0.03668930221881185	0.03857587854145095	0.033831407464666494	0.03615925938304697	0.034213903638893886	0.03272246917185839	0.03210718507580168	0.03515631601528314	0.034197575542358596	0.030574465971377713	0.029714395237013896	0.030505786316228165	0.031241909087059736	0.02820932189492201								
ValidationFold4	0.12448728892819158	0.09795248644825603	0.07624578018606241	0.06032976278636072	0.05316162518907471	0.04821857236882871	0.04384703020124497	0.040139935260023255	0.03773930928062847	0.031046332288367142	0.02918386172314058	0.02707484549734675	0.027875699927660338	0.03209139963902479	0.028042573410857585	0.027513093095227044	0.025974716739451002	0.025513254327116947	0.025462936015920996	0.024227398115856755	0.024038868606502155	0.023771450867635786	0.02508212831019461	0.026395189885079162	0.024975623362999095	0.025141392396660325	0.023676335315615558	0.022582413075432278
ValidationFold5	0.10455859771796636	0.08139815791011122	0.06398537910094351	0.048192535238091035	0.03664517023259707	0.03463782686594641	0.024411160820039055	0.024123861984532726	0.021253975588998792	0.022732713638626074	0.02121303739373356	0.019287106985887346	0.018378376581884886	0.018724268011023275	0.01726492417895185	0.017892948869952567	0.016396125540268258	0.01969075383151773	0.01908351421272008	0.019261607376912643	0.01838519985942964	0.01587422359755562	0.018436660800684228	0.017234120571434426	0.01571293117701446			
