epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19
TrainingFold1	0.13726539626190243	0.11463693482163426	0.08740256185596597	0.06896591507595833	0.054871939925357834	0.04444647411901938	0.036842599265823846	0.0311750827519171	0.026269462566661166	0.024516271743030376	0.023326083552291654	0.021939544813650593	0.019205509152971197	0.019192336358896247	0.0194856421851216					
TrainingFold2	0.13452048759678367	0.10872624929069387	0.08469440258513279	0.06575653278894705	0.05312771323733117	0.04661373509802688	0.04186920508359673	0.03667222521880934	0.03241570938138847	0.029674165577010903	0.027375930978716108	0.025509067760819702	0.02419939837974055	0.024536098612648497	0.02180406382995361	0.021129619583981015	0.02145988456568106	0.021948287111164998	0.019931020847150996	0.019163316774385153
TrainingFold3	0.13605920180085707	0.12113071184774692	0.10061632588251748	0.07624482466966252	0.05604965917512097	0.04183421451704238	0.034095475950214844	0.028079326174338348	0.02657829522134059	0.022541042205359026	0.02397574750165487	0.021178629895836243	0.02096328148796932	0.01975595689195457	0.018890845505203206	0.017085589081199778	0.018522053864084724	0.017121767081136403		
TrainingFold4	0.13079876175610658	0.10766119291993226	0.0861422358748087	0.07061599447368697	0.05703306458879879	0.0488797364259654	0.03969364811913395	0.035167830520654794	0.027312774067167023	0.02517388285139825	0.023493716441970763	0.020879603660630606	0.019260959726543948							
TrainingFold5	0.14014697484503505	0.12314494349466999	0.09299540096826481	0.0667559080472747	0.048654280273703124	0.03843747762114029	0.03189532237151918	0.029191046432032023	0.025743867134479428	0.0246095766690802	0.02171383914962433	0.02181943772383136	0.01998716844974704							
ValidationFold1	0.12681719813761966	0.10060102642247719	0.07847204959918079	0.06038607558418464	0.04948561480185682	0.0405896365181044	0.037881369048721227	0.035114992273780184	0.03534493574729173	0.02702812443489425	0.027492319660138622	0.02673375054018834	0.026971183848737774	0.02887517502787367	0.02473623338106076					
ValidationFold2	0.1192811392580292	0.09338039018413317	0.07128609089081042	0.054548594871968295	0.046443024564983455	0.039432344864638126	0.03436086384005778	0.03427050121328128	0.028989622426576846	0.025250226524284308	0.023483958292282687	0.026146010939035996	0.027528218383460108	0.020771715472489762	0.021123960279510356	0.021763457255084568	0.0223461390490099	0.0196211196328347	0.024906192237332498	0.019230410053881184
ValidationFold3	0.12415203581830221	0.10653903095849923	0.08457566970693213	0.0644909676817146	0.047626019241371456	0.03860452430464128	0.03811948692392824	0.03262250759144081	0.029635110773337407	0.02943901966708446	0.026926924805593444	0.02737441647488075	0.026644838945295696	0.027510597590142943	0.02453394904036291	0.027659155248849338	0.02446855708149087	0.023521698368832795		
ValidationFold4	0.11796367861929216	0.09213164821267128	0.07496721522017781	0.06035184533019284	0.05278856642585846	0.040790920310038406	0.0352299101609138	0.031606796239170114	0.03255005669676133	0.028002875070212343	0.025150584453513147	0.025883674245830792	0.022194773103495078							
ValidationFold5	0.12584178765038295	0.1041766210026773	0.07820692119171976	0.06004422569198401	0.04674560667730735	0.03827163532592489	0.03742476709469754	0.036724166281471425	0.03327792032879578	0.0339398658288701	0.031841745488366414	0.03341629924969831	0.028696095676423283							
