epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
TrainingFold1	0.1343028847655477	0.11452980878758648	0.09266973152271893	0.07777599614915187	0.0662516960733332	0.05249677279158219	0.04157650164445728	0.03359340985792532	0.029728496975858682	0.025750961962563185	0.02394578021009597	0.021312256734072683	0.019994107670999624	0.019944816827109576	0.0196984966121934	0.019293527641999705	0.017530043507244686	0.016840337610792382	0.016690023210004384	0.01644526258879527	0.015436640917283662	0.015349587657589616	0.015438387281666447	0.015410742658180729						
TrainingFold2	0.13239717335866633	0.10787639137705393	0.08475394896178555	0.06834288170414814	0.05744940150000902	0.05038348391412382	0.044166411753958155	0.039938191520760856	0.03627169499298927	0.03312042029282812	0.031380120295435104	0.028076715964679703	0.027136658263713087	0.024061579874131704	0.02358709611304917	0.02120828996570903	0.02129584146589428	0.019882172880773694	0.019336211358731113	0.019157392448047705	0.018637753545936366	0.01757418675543271	0.018437658354804022	0.01798701127490796	0.01718411253161056	0.01586528287312118	0.017740033554620744	0.016551386389290445	0.01631705499836111	0.015984441006636305
TrainingFold3	0.13792393322695384	0.1208983434237201	0.09605781550476836	0.07071667207849466	0.049743051936490125	0.03678274540844458	0.030420604148689148	0.024980480440585366	0.02380772453431167	0.022442742216861173	0.020963531092142645	0.019691517884182923	0.019570618716137356	0.01909592196167399																
TrainingFold4	0.1346715045902802	0.10746376024022732	0.0743910228715293	0.05588578069191891	0.047716699708902535	0.040833530680120966	0.03490589702947492	0.030592076375060492	0.027039704996540237	0.02503647133029571	0.021599436514982383	0.022146035188583598	0.019827046377551078																	
TrainingFold5	0.13734374884347436	0.11994695861094812	0.09393233935584681	0.07657880191501584	0.06390589574453046	0.054407175332708155	0.046445877395693544	0.038601974233441326	0.030002351514655332	0.02773181276898452	0.024392418569028674	0.021300603031902204	0.01981385055865157	0.019953654720608623	0.019298466177758912	0.019398987992986408	0.016614364512161747													
ValidationFold1	0.1250158409987177	0.10227590438444167	0.08359112799267418	0.07274534230860549	0.06630017031108894	0.050987670422598184	0.04100138578048375	0.03293966255192312	0.03214652522936896	0.030981762117465093	0.03673628463678012	0.0472802387570742	0.030023301702125797	0.03721975760215303	0.02816060792611097	0.029713217465541675	0.029746600153105516	0.033219305496199274	0.031845725823976476	0.027915676887589922	0.02757687590526205	0.02675071103944252	0.03271287540974299	0.02525692456245971						
ValidationFold2	0.11821585747280292	0.0936194870820535	0.07370176779971059	0.06163450640243744	0.052859208559051955	0.048752575451674475	0.04207756804576742	0.038071386243765507	0.034426437518309934	0.039717480631225044	0.030425690216361545	0.02867019983023056	0.02982247170673093	0.025486083397091925	0.021767842253731424	0.023247694538960268	0.022019910722389926	0.021980563801110162	0.02042936421548802	0.026189830826492004	0.019878760129618707	0.023193134286884742	0.023562411744153775	0.0225532870888076	0.019854995401211845	0.022620269607744246	0.021813759216326747	0.025230196781194536	0.02252613446242841	0.019792894152228006
ValidationFold3	0.13266712184330182	0.11276206849808139	0.08746824335373406	0.06528289555405666	0.051862571467479156	0.04368604143175097	0.041304818909598646	0.041030150631351195	0.03728756222023678	0.04384394312416719	0.03468987682156564	0.04022240078666073	0.04308073121969106	0.031421148900075684																
ValidationFold4	0.11756256578623184	0.08617016663109618	0.06061404785889733	0.04978976028983847	0.041846722229300734	0.040085421064369645	0.03271038488310296	0.028035919244367897	0.025882385069313125	0.027532092235560413	0.025730027397262996	0.0244682519631689	0.02368275577568316																	
ValidationFold5	0.12242994603833982	0.09990773361641914	0.0793226242115322	0.06665424641271654	0.05700906450303072	0.05223527678338412	0.04555582171347591	0.03687472334006868	0.03203205357047929	0.028406651638631177	0.027340042941172475	0.02669579379341615	0.027832788452672372	0.025631692035988505	0.025334536832815502	0.02559143550960081	0.024701814792933874													
