epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16
TrainingFold1	0.1341694787561417	0.11152771487406808	0.08735904916610619	0.07113993287269349	0.058874079276654515	0.04718801366711741	0.038954121829993964	0.03126908939987736	0.028847396409098638	0.024953210633221513	0.023644326686897404	0.019579510304031756					
TrainingFold2	0.13523121049165182	0.11742688387903917	0.10026265884874758	0.0819589015210985	0.06795976230670997	0.05415595656447537	0.04251564601287755	0.03499461864418263	0.028723610573552192	0.02655619574399932	0.023787164399140474	0.022530462018056117	0.020961508724680975	0.021782971129332116	0.021098872011675655	0.01880728183318845	
TrainingFold3	0.13618736098181794	0.11723667762496255	0.09477226319511167	0.0744834166850937	0.05895456838691395	0.04770489340087145	0.03970408035040071	0.03304083500803575	0.027005580456369156	0.024681408148237757	0.023359527182500724						
TrainingFold4	0.1389942661459957	0.12691316516254764	0.10429910026372426	0.07860937439614818	0.0583379764913406	0.04642991245937557	0.03807422652360302	0.03317431275818081	0.029049606314177103	0.0263931311727285	0.024065193382399094	0.022754157315968703	0.021045023500685718	0.02053340929697633	0.020597640580814196	0.01980009964345073	0.018973963526278195
TrainingFold5	0.13730861458977964	0.11943825471691147	0.09321870979098645	0.07373203250908238	0.058386436638283246	0.043891730399884504	0.03517162202587731	0.029292608953617846	0.026087696680101687	0.0236326871855038	0.022179611059110108	0.020681556081926088					
ValidationFold1	0.12350533184196268	0.09708849412189531	0.07790198356711439	0.06538522767784473	0.04820264882541129	0.043292044932189	0.03912443027365953	0.03301979895227954	0.03272751840268029	0.031167517839743857	0.03353259483836674	0.026005996056483127					
ValidationFold2	0.12243284867145121	0.10823825583793223	0.08410638920031488	0.06926617561007983	0.05918003086117096	0.04375766255543567	0.03913194544189277	0.030356550387036156	0.030510506125990235	0.03038850100607046	0.03254046654702896	0.028438159650769585	0.03625091038806464	0.026679694291098194	0.02819943436952599	0.025506614726899506	
ValidationFold3	0.12648264879161225	0.10902512923348695	0.08496224980834606	0.06961308999286432	0.05377762803774593	0.04640517295047175	0.03909298832877539	0.03317423277206087	0.02907386050147969	0.026506858128933736	0.023299803768168204						
ValidationFold4	0.12996420856299146	0.11289218972836222	0.09112135896326176	0.06874771338022713	0.053692798672792766	0.04158256967535375	0.034212124903985695	0.03384613601000248	0.02483379183623973	0.023242245468281908	0.024664201573614264	0.0184987362200835	0.02216321582922579	0.01893679885194745	0.018675823177025968	0.020844397557344303	0.016818457140678738
ValidationFold5	0.125910548293697	0.1035126218505736	0.07966980479458081	0.0645950734199557	0.04992120653540561	0.043246326311158816	0.03911405146313233	0.03592803085069006	0.03355662998988659	0.032901704319166516	0.03125482686716298	0.0297060840530321					
