epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
TrainingFold1	0.1373361853080757	0.11424726077646084	0.08852888746208305	0.0718759561863416	0.059488870665974115	0.05026898773998056	0.04083296277078721	0.0341669130105905	0.028305070344273823	0.02609448308414983	0.023563675868541325										
TrainingFold2	0.1310549880715261	0.11246915886301657	0.08131547212592222	0.05734453381172854	0.04515989945304064	0.04045893853914272	0.034050200860851906	0.03148528351726918	0.02791575352056164	0.027030107542418434	0.02473069210320654	0.022409162051264506	0.023198911428474345	0.02114797431946035	0.021388228096644413	0.02002172656772631	0.01899708447235587	0.019879919110904348	0.018899283587343482	0.01814166956795327	0.017594781109748225
TrainingFold3	0.13076372397640212	0.10946153251623565	0.08963719291866502	0.06640190446791662	0.050338318116899414	0.04285124632085419	0.03786634054876314	0.03480043560822113	0.030854398390246472	0.029285647195898823	0.025555732091941702	0.024580105695151195	0.02346624339810329	0.023984720974972746	0.022475720651412054	0.021231810358618864	0.020987141453505585				
TrainingFold4	0.12845316027629783	0.10639222232963551	0.08083307909493503	0.06137501921515319	0.049994215377955696	0.04474708436768692	0.03910831845218623	0.03666561595852148	0.03305096914942127	0.030750257295387034	0.030464998150471895	0.027851667270641138	0.027283129089416682	0.025339050863972673	0.025276648458649024	0.02452529723946513					
TrainingFold5	0.1363556912649271	0.12412736923075639	0.10212781512056271	0.07470977294461051	0.057741852678417555	0.04714117116611914	0.042653911007722055	0.03708310107904912	0.0328947128201266	0.03196490481865911	0.028279469181307828	0.027296058270518987	0.023962830791747138	0.024791004277641433	0.02184020262758081	0.02285270975679196	0.021770283233049605	0.020604165984758564	0.019449034470277158	0.02082401491858382	0.01948716980087446
ValidationFold1	0.12504762827276109	0.10241616423334088	0.0820772959724874	0.06882231610382462	0.058065892774024394	0.0506621272416433	0.04560704819694463	0.03910614004010452	0.041237790830777374	0.03392504561935795	0.03293950801457253										
ValidationFold2	0.12576263461698284	0.1030698963650712	0.06879540462348913	0.05375903280586138	0.046193961750481044	0.04265245258585793	0.048729473878084135	0.03777885046548437	0.034689327517339774	0.03158570632028083	0.031800710667986086	0.0436682540274158	0.03983416059788585	0.03110710698282682	0.029451625846926257	0.03187434245288993	0.027994678400326857	0.029549747240584897	0.028101233742409595	0.03265352992142702	0.02662420697900391
ValidationFold3	0.11378907586808677	0.09621842002479343	0.07776050920690503	0.058392772203529474	0.04560711892187461	0.044058118755971126	0.039623845447282736	0.031760628497739835	0.037341231831322166	0.030810238699101516	0.03495304371143255	0.02749380259486209	0.02848820009901763	0.025868031746384832	0.02236527898036854	0.020645471551360643	0.019829924636167003				
ValidationFold4	0.11837543832423451	0.0904916844557266	0.06825632227349791	0.05222667452694663	0.043147024690165174	0.042014127964288134	0.045633429213561255	0.037406681501935865	0.0353118412349759	0.037336255748848524	0.03517560961421344	0.03051130726476208	0.03319486947247742	0.037316206764526294	0.02938457603696398	0.027177358405907882					
ValidationFold5	0.12643020197346405	0.11105946533650428	0.08661402469953976	0.06672114499651634	0.05360340540557428	0.04574072682760186	0.041262805690519044	0.04567520551358324	0.031003816132979083	0.029566668465876165	0.033142735730114115	0.03034870259449104	0.0314465099505174	0.027801384225378634	0.030488759773229627	0.025041977525688708	0.02449101485104325	0.02862425103926767	0.02783537222421728	0.030496454899286356	0.023274163490576618
