epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
TrainingFold1	0.13341801922030086	0.10419299189162554	0.07725984404809721	0.05365548691243476	0.04012235900406261	0.03229405252970458	0.027593746353078694	0.025664945613475654	0.025570623809670612	0.024051785066507434	0.022778289893918918					
TrainingFold2	0.1328765000121197	0.1163390192218074	0.1007388189799897	0.08291881209385744	0.0640511026007711	0.04964943387776885	0.04169885602149612	0.03465233783657686	0.03227931665811382	0.030683768001981165	0.028160983080294723	0.02483270190605005	0.02480789760077544	0.022381521336196503	0.021700557816042014	
TrainingFold3	0.12963118639097296	0.10797944492660463	0.08441340270854364	0.06554576317906718	0.05306961322229736	0.04640553532411683	0.03819836139022796	0.03331921943278179	0.028016788596604867	0.027401459951612528	0.02454179520335112	0.024087859647261213	0.02385708361175189	0.021693929460360032	0.021369334427436115	0.02290787403564371
TrainingFold4	0.13332111049782147	0.1103763364086097	0.0829636717448011	0.055707612962843	0.03922704269643873	0.030128001320554175	0.02641000675212126	0.024417705030381594								
TrainingFold5	0.1257496909891588	0.09222858188235585	0.07121693495370246	0.05781187213287263	0.04663200194660861	0.039418298185895706	0.032743436350867496	0.02962993139575438	0.026981456646678878	0.025260465788096348	0.023241261940299875	0.02303940454732081	0.02179638293524493	0.01991827425410512	0.0199560379188777	0.019815224143922724
ValidationFold1	0.11813956351430567	0.08904317565060951	0.06233540206711303	0.04465699191456912	0.034618685661756375	0.028529881155705667	0.028600030743332394	0.02886685831362155	0.02565083705619825	0.026250943801625893	0.023448097019829695					
ValidationFold2	0.1269873480337697	0.10958598377938206	0.09423274914356503	0.0778233530083755	0.061688878558794256	0.049923662148701316	0.044243478744819355	0.040977887902618595	0.04257815936685179	0.03730522598840531	0.03862286645705132	0.03532704097472618	0.032318201152028866	0.032881356020372045	0.02977939775850213	
ValidationFold3	0.11693817612018671	0.09309733378793206	0.06946937697897623	0.0551280817184765	0.051124924433056836	0.04282514392062686	0.033601951714068115	0.03664494926311277	0.028939595033817395	0.025015729916835757	0.02633072890400014	0.031046487700387097	0.0303972387954599	0.024278694742803905	0.0241184067311445	0.023084053643328883
ValidationFold4	0.12388687496920964	0.10169831670921396	0.07269630576945371	0.04869603891731114	0.03603181518354193	0.03487970905382656	0.031252823743302176	0.028963214376163122								
ValidationFold5	0.10154112891570942	0.07578614393567985	0.06515440204273071	0.050767003462087734	0.043230028246185395	0.040912527051913714	0.03686894548465372	0.03393374843657151	0.03608730683147253	0.0328154029588945	0.03225505780554502	0.036537441918479595	0.030093173031288258	0.03460706896693991	0.029135840475875967	0.028409400421796734
