epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21
TrainingFold1	0.13602100494307104	0.12096044999931288	0.09154695062845063	0.06800282179114911	0.055826997940252476	0.0472170843831359	0.04172825518065262	0.03332910622397951	0.029396298099407324	0.02673360896453257	0.02328751708229326	0.02307460958779586	0.021061304461859737	0.020942127366333083	0.019912109311275208	0.019666009871114776	0.01785294081926121	0.017270440276456144	0.01698261823559592	0.017280294236853417		
TrainingFold2	0.13435861889213527	0.11019113904251325	0.08265047350788068	0.06159359109821328	0.048342849952667306	0.040782200081850954	0.0379434660768427	0.03426543711090634	0.032976175630428026	0.02978432429850988	0.028032401070138758	0.026857780809604388	0.02660388788819612	0.02536533866011366	0.0245135911860822	0.025291615012626893	0.02378131887344601	0.023028261053820345	0.022663692636935122	0.021622888521554643	0.02150768385001112	0.02114502945192241
TrainingFold3	0.1374876705590974	0.11399689442054792	0.09005216367288747	0.07488555424179967	0.06129775877502239	0.05265065779412081	0.0457842501559009	0.04124783257668076	0.03696064548857976	0.03271655155258486	0.029138412381871603	0.026409330099506242	0.026046673891191446	0.024678890748493193	0.023273541313822286	0.021591694264498074	0.01969706085680462	0.020213568876848016				
TrainingFold4	0.1279321647884155	0.10039746952243149	0.07894488984337923	0.06267920765782367	0.05238174902042374	0.04279229247450447	0.03642606335448694	0.03096070399253883	0.028135819565663536	0.02662857953586023	0.024199453900523207											
TrainingFold5	0.12973223633777636	0.09813340408811809	0.07394179640489533	0.05590889193286184	0.04323169907209425	0.03459214223393374	0.030103171142663625	0.02834444036243728	0.024849880627241635	0.023720370057356076	0.023590846148852103	0.02106943523695132	0.020304503265796733	0.020178492493243737								
ValidationFold1	0.12940175425227698	0.10677194875572715	0.07950259487119478	0.06368722914516725	0.057849251821444174	0.05385676979691394	0.04476916441182094	0.0370837078914298	0.033615048912874014	0.03376483508943672	0.03289060438574116	0.0356770693272067	0.03194110002027833	0.0362042963779049	0.031635788250200636	0.03452792019792518	0.03611867052585784	0.03208439246943296	0.034504664811433654	0.03042302731773816		
ValidationFold2	0.12570947037825175	0.09533529388005132	0.06946358961464318	0.05564628100140138	0.04567357797494477	0.03746766839721785	0.04355993207443405	0.032861122874089994	0.0320136835494473	0.029496742926877796	0.029645837778393348	0.026735357838464684	0.025704454727101703	0.02494158571153913	0.0240054850404671	0.022061935285639087	0.0256704842086529	0.02069572389685876	0.02286232459339993	0.021179879549890757	0.02095178729930037	0.017827895025015802
ValidationFold3	0.12431279261101473	0.09946307397304892	0.08043918748981915	0.06725265189736813	0.05965790339653288	0.05133582357220721	0.04546396383650701	0.04253145570338175	0.03824172928396545	0.03540404705406242	0.030568099883280124	0.03146278626350518	0.030879285506409098	0.026178970265407785	0.026937583163286233	0.028305791987018106	0.027121251838613167	0.024546992488106847				
ValidationFold4	0.10959727387573268	0.08478346015620339	0.06558481862701408	0.053747600766721075	0.043109048197784265	0.03724838289440618	0.04267452763569717	0.02957210841647408	0.027993729992492777	0.02635162846323707	0.023091268124738457											
ValidationFold5	0.11259251728922397	0.08506657135345645	0.0686079393149362	0.05767663617761017	0.04818089417945426	0.0431426095751089	0.039645956074588234	0.036778428452299186	0.03584948882380887	0.036001554698691714	0.03693938435281854	0.03580557094228261	0.034666978489546744	0.03086744418901576								
