epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
TrainingFold1	0.129731509189603	0.1007268814611883	0.07729486767351118	0.06297488830631476	0.05292852158957333	0.046612557178630505	0.04128845066340229	0.03753324806534288	0.032952370521970996	0.03034918234572992	0.0272781741511353	0.025380314448898753	0.022936088885981504	0.021481449487338006	0.02133247483464553	0.019475869159565565														
TrainingFold2	0.13909547562988853	0.13054942965066244	0.10935073477854626	0.08310679803710593	0.06673429395731938	0.05200555057695522	0.0401680428499742	0.032795446337484976	0.028463355449992518	0.02597623420131429	0.024145133770017934	0.021722736988294338	0.020711294917990654	0.019568629346366023	0.019036872557687663	0.019204990012104625	0.018802080824680822	0.018164289652260926	0.017129203645889154	0.018855813763440896	0.0170096771369837	0.018141891945759814	0.016525370771052626	0.0159090420592104	0.0160063544028332	0.017878233551730988	0.016794684658674015	0.015386492610195172	0.016762816772220367	0.01683710068887909
TrainingFold3	0.1348463209853931	0.11968352806077084	0.0913437205049294	0.06687576431114312	0.05263136831080456	0.04258702729209538	0.03772627612223997	0.03398231541042068	0.028940289214237552	0.026618277201090345	0.023911576768957523	0.023936334693677386	0.024537766152372405	0.02212860432528859	0.02163239138886142	0.020871383740946343	0.019736411391369817	0.019411982750617344	0.01899314293963967	0.018522745900885308	0.020336749989457364	0.018019431245110438	0.018668857827734343	0.01830590364415085	0.0169419740197389	0.017735571785107658	0.016163075087487495	0.01720940077021541		
TrainingFold4	0.14036269894885747	0.12553483289666473	0.10221445429646833	0.08447706822348251	0.07310382966798815	0.0631240900283129	0.05184618181453764	0.04311751103324985	0.035393002568955785	0.030747535968971947	0.026830913597487696	0.024193246198675213	0.022292578924084823	0.02160650462008727	0.020630479909463744	0.02097352686756825														
TrainingFold5	0.1388553710426815	0.12064928575355678	0.09528620362416651	0.07809561691921188	0.0659757939080931	0.053804308682789695	0.04199946202454684	0.03506826775910215	0.029915334847655645	0.027016129161650526	0.024562292333931465	0.024523693625051402	0.0226976651259423	0.02321756132354231	0.02116548135658443	0.020387977776573276	0.01931027717417163	0.017872670482793018	0.01855826647875818	0.018923132980942444	0.016761453630001946	0.01771814034554035	0.017086840767915914							
ValidationFold1	0.11833801328598915	0.08620959403714887	0.07049316946450654	0.05902261099870409	0.05424525884508684	0.046781896255902004	0.04222165570627932	0.04258334916268543	0.034761860406630346	0.034259577494676785	0.02910317188477026	0.03745764913194737	0.03360380366369075	0.03567219387030917	0.03422276344782723	0.027594314988278825														
ValidationFold2	0.13378770783677832	0.12137379785915753	0.0971066386749347	0.07704077273405888	0.06366066860353893	0.05439144584375459	0.03740439634677862	0.03523211766806272	0.030711014810655905	0.028764943054747173	0.026542925958097954	0.02637410856026166	0.02497496231886986	0.02519216759865558	0.024857211815558274	0.02507369276209575	0.02484144115540501	0.02945930819522153	0.02474779376014438	0.024974043851011426	0.027588458628071733	0.0255609775371881	0.02391858467059252	0.027400096186996764	0.023288445989024482	0.025623456864572666	0.02388333343402042	0.02390963462931796	0.03019214444203818	0.023141274962056143
ValidationFold3	0.1307017936094387	0.10840563664028237	0.08255477385545099	0.05937446118542203	0.050445164178355456	0.045443660181082854	0.03657716009157567	0.03538989692796357	0.03818403982540576	0.027671981683663756	0.0270083325158339	0.027163520543982887	0.02735547437138545	0.027699957829837158	0.02685868858070289	0.024527551775414345	0.025294044189551543	0.02434232138802071	0.024300396746692567	0.02714296863275383	0.023701501391442108	0.0292239793776094	0.02321376243757235	0.03128922407500664	0.03089360530797061	0.024703374812521064	0.022693720951530588	0.021990788902962573		
ValidationFold4	0.12539552457563513	0.10848419749186383	0.08921322912011329	0.07983228026444579	0.06858166646178779	0.0604157447374451	0.05391556045527125	0.04500593659929461	0.03854182997806552	0.038678099891078566	0.036027478790807387	0.031463582222591165	0.039212583854997964	0.035715964112036466	0.03863519672705553	0.030677646426599356														
ValidationFold5	0.12919566041982924	0.10626339278108365	0.08353212114994053	0.07146277576517146	0.06012143414081619	0.053547831415828015	0.03986606725726512	0.03635059984669358	0.03165166125934873	0.02805405209703069	0.02967402546693831	0.031425079405265816	0.024692891712556383	0.027697752172448294	0.02501686136246143	0.029820073409339513	0.024502704488580232	0.024037555381362034	0.022174391821724246	0.02265620472324962	0.023244591321214626	0.023920906965908182	0.021158045327038136							
