epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
TrainingFold1	0.1412664097744403	0.1264113916045984	0.10718656162432223	0.08415095461850693	0.062489844228571664	0.04746381591386024	0.0381902504827963	0.03126067604131335	0.02858513926491587	0.026724756102513625	0.023746583492302596	0.022710778322374472	0.02220488368584069																		
TrainingFold2	0.13946666769632446	0.12819263617802998	0.10777693107333841	0.08287535582357224	0.06571507772138016	0.04971288303114847	0.03749933926540306	0.031631648288042644	0.028160279010173785	0.025199341311699982	0.024084306908656043	0.022998946617306518	0.02134327973930058	0.019767205264714965	0.021405351639557937	0.02095931656204358	0.01865947842827842	0.019149182222243818													
TrainingFold3	0.14087020263329825	0.11884589309126815	0.09629674330142073	0.07449888339774176	0.05877613303164253	0.04622435764824993	0.037195862336507575	0.030313661632218016	0.029358807337782556	0.02585107032500673	0.02429127281204935																				
TrainingFold4	0.13737989923154767	0.12222630488686263	0.10649050972424448	0.09007469427729534	0.06976253096522256	0.054851527990434655	0.04243281168323434	0.03622557588863525	0.029481344524670435	0.0269568982594964	0.024452232977835758	0.023905163551270644	0.020237642714875454	0.020832884130835404																	
TrainingFold5	0.13696336794256894	0.11906013785275668	0.09545937200430865	0.07481831757402325	0.05876636019132492	0.04887838436346459	0.04249222608737761	0.03922280162160403	0.03565704069844114	0.03309737527121398	0.03016293154896671	0.028918480497220747	0.0268573174799626	0.02601121459650118	0.025875914614261506	0.0241260250393729	0.02304197238802718	0.022825926172755643	0.022200560583156212	0.02154051374951014	0.02126347463204245	0.01951910453571725	0.02102619394554906	0.02037355324881082	0.019397797822556934	0.018973702246405405	0.017882520759020453	0.0188452881634208	0.01847235634528565	0.017888514305861577	0.017319559682952346
ValidationFold1	0.13271886791597615	0.11597470925734923	0.09544835501425974	0.07302641227572888	0.056217651197535766	0.04280452774669807	0.03433272101484273	0.03726192816372474	0.03001458511629083	0.02600221397556566	0.027824257342102896	0.02998228130171491	0.02506843741630783																		
ValidationFold2	0.13612676485701725	0.12347665407300533	0.09817542850568488	0.07877820767126642	0.06424843356315349	0.04913334001426224	0.038791124450949	0.03536109008138311	0.03665881838779561	0.03715899995599479	0.03329403464932011	0.03421662303489037	0.03736816338150183	0.03467766117348613	0.03346892655984423	0.03131404600335864	0.03809104151163787	0.02988622663962143													
ValidationFold3	0.12330806671499132	0.10162503460237572	0.07935771434190306	0.061448689084500074	0.05104519111557385	0.044549763481644494	0.0384841704560729	0.03662897750414354	0.03308695942259956	0.03334426319725845	0.0287964990313232																				
ValidationFold4	0.1299040275919545	0.11483777891676705	0.09847633154676841	0.08327201585209854	0.06701326608943108	0.051040830476595474	0.042777756520605704	0.047220647263735	0.03976889293974366	0.037849126432955196	0.03534834262042365	0.03591563621418433	0.03540088123167857	0.029036061490596447																	
ValidationFold5	0.1289207191953251	0.1081335501627879	0.08379985897189325	0.06574897279308455	0.05498745523997255	0.04845162588465321	0.041624368257036116	0.041048903214621464	0.03820319451981115	0.034670949163154476	0.03389510395622032	0.03073327337797555	0.031186404669980374	0.028117897384380502	0.027216855016524426	0.026087490643001254	0.025108437496185017	0.0290816856022748	0.02532409035379428	0.02326019323270491	0.02346385006613501	0.021425591740570543	0.025001639922265895	0.02516577886427996	0.02374310071434855	0.02384741224129873	0.020942194506222894	0.021562473823160126	0.020145979262615746	0.022639330977580283	0.020032762917941687
