epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
TrainingFold1	0.1381215428369192	0.12439512492397244	0.10172661313371296	0.07942397274121489	0.06049958824928943	0.04839218822191204	0.039550972116367517	0.03293766567652201	0.029881400625133392	0.025492453043919762	0.024469026605967763	0.022314434765402125	0.022204262773219414	0.020251118018530422	0.019482541009435028	0.018142714386595468	0.017451962589427876	0.017177288046490945								
TrainingFold2	0.14058868720244982	0.1248446482155209	0.09929021809394376	0.07777979496679775	0.06448203470114543	0.051801997252288096	0.04184625926241915	0.03367830244232932	0.028923525311347682	0.023718981319656045	0.02331120224355599	0.02054375524778218	0.02092530642041978	0.018585774762336384	0.018540951698026827	0.017801239336054542										
TrainingFold3	0.1352058044211431	0.11690220188942145	0.09612903440032493	0.07823123179841787	0.06398918445867656	0.0522790066831724	0.04265079291442155	0.0383737912388328	0.03337756214631637	0.029510937779030594	0.027850321226287632	0.02538601502575065	0.024225909761761696	0.02296061642257634	0.021416051664693275	0.020733968691737655	0.019022457258390867	0.01977465996470445	0.018613797236933103	0.017955253677824988	0.018017212906852365	0.018051413349547313	0.016917025349241818	0.016067896780706095	0.017329048548923642	0.015336426431018811
TrainingFold4	0.14600256639109416	0.12705802507698535	0.10666253096000715	0.08384161248845472	0.06697864373510873	0.05730846736405511	0.04805032800650224	0.04150176492297429	0.034466101100472525	0.03273173366112381	0.02930145083281042	0.02720622798634312	0.025354919347658076	0.024474549409668808												
TrainingFold5	0.12929668732206612	0.10277864163134635	0.08005899843460632	0.0644022267948145	0.05251372709177114	0.0435162020294887	0.03626518373573052	0.03144019765147783	0.029065089460214223	0.026867860275251176	0.0244548415302073	0.02451839808248746	0.0229918969108106	0.022114810479268363	0.022094786671984296	0.021338670950011445										
ValidationFold1	0.12716174813675452	0.10812752602437327	0.08381065275301938	0.06226558913267008	0.047765235158589645	0.03846789115561625	0.034955208326652144	0.02721529254618495	0.026943648943513934	0.02421011758138644	0.025342860571129736	0.025159624188106407	0.02374907341436483	0.02324182534409972	0.026391493095984885	0.023895134470139228	0.025928071751427074	0.02263836393254465								
ValidationFold2	0.12863967876445065	0.10969965740501343	0.08721971625948811	0.07509722928978033	0.06827521384567828	0.057018503093638935	0.050829440625887866	0.0440469826204568	0.04031273086979012	0.03985582074823764	0.03418629786848124	0.033443403894764474	0.03483924246786439	0.03604872584650251	0.033811530675413926	0.032035134750093765										
ValidationFold3	0.12963522430341523	0.10825363143875792	0.08525687754825428	0.0705759580926718	0.056894556438835626	0.04513013436719104	0.04460536329671405	0.03175123760619344	0.03528080601245165	0.02718438259074213	0.03176517962679468	0.027150594627774145	0.029477395155039186	0.02654181872410616	0.030511557683558413	0.02518716873837056	0.02615235987285085	0.025598647482200265	0.02467878079639647	0.02802508343000653	0.024324256625511003	0.026719577589385875	0.029377047390454693	0.02850395338025116	0.024300150420786266	0.02355337057795967
ValidationFold4	0.13798018192520012	0.12008072580168913	0.09814327592785294	0.07859064666722138	0.06388149766654179	0.05273723994121627	0.04731750391478239	0.044662152022660315	0.040946924318517514	0.040020059467490494	0.03299914747591944	0.03303124035681338	0.03195431922155491	0.02914470686893994												
ValidationFold5	0.11700919686673998	0.09125286797145465	0.07447003097659363	0.060143044628496574	0.047554519434400776	0.037587229489151656	0.031780307304936355	0.028784321824000595	0.02622606645826972	0.024926758398168703	0.03238858703116421	0.021903684304692566	0.02287670070900522	0.031311875480651404	0.023943201326088653	0.02084630593909989										
