epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
TrainingFold1	0.13721791482138063	0.11910014266916179	0.09367607447163866	0.07493112070893271	0.05813867044433578	0.04686309026176606	0.03948488856632908	0.03696375455577902	0.030872502203252175	0.028324794056183596	0.026857580662098264	0.02470563150675021	0.023086768454155547	0.02264973348078073	0.021221160140988505	0.021193848142473243	0.020217604072064962	0.019405132397360397
TrainingFold2	0.13585009787375943	0.11815275338421106	0.09576095443575353	0.07319027560461813	0.056034864609316413	0.04612706713420859	0.03957812795983012	0.0347715498261543	0.031660791342772526	0.02775242486571525	0.026131609263156323	0.024429063606266874	0.025118185298669563	0.022065562410012275	0.02226388194180064			
TrainingFold3	0.12867453102953733	0.10299173752904277	0.07967038842404939	0.06202603190825109	0.048897812215066304	0.04020003449404612	0.03467879798078105	0.029664550596631173	0.02729869256522348	0.02530120055631745	0.023650700108886338	0.02198846624722302	0.021619300907530652	0.02069135413223028	0.01921240837951204	0.01954600274024911	0.01765374636085901	0.01869045906218658
TrainingFold4	0.13586378046311437	0.11015266020866958	0.08392455319619992	0.062264838654928926	0.04918356029877693	0.041042570514996025	0.03546158973344559	0.03496187004070221	0.031732064329712144	0.030747522646958136	0.027485056603406766							
TrainingFold5	0.1399088824311128	0.12315144762396812	0.09583918753446699	0.07553309564293274	0.061338847638444965	0.052087730317738966	0.04571794356984335	0.03848377048966108	0.034271083129264364	0.02986254881546207	0.026874839506210543	0.024427333949868592						
ValidationFold1	0.12634691488635433	0.10467885187952905	0.0841306281183754	0.06932172611322221	0.0581375550025621	0.052155809447605596	0.04794316711260828	0.04395043637460886	0.04049897731411867	0.03971904166292416	0.0338641932917977	0.032859963161434545	0.03536258739008157	0.03118371417843485	0.03052366060872881	0.031369445640709134	0.03168040287349507	0.028205946840472763
ValidationFold2	0.12972351603277094	0.10829114333332122	0.08518476400373352	0.06448634988250765	0.05091921250159676	0.044204050326837344	0.03901163706564353	0.03527857441463516	0.031228513615247835	0.03323762194997618	0.03137012282129469	0.027658247819688456	0.025155257191120956	0.029525811830902606	0.023852708961196907			
ValidationFold3	0.1161985470837838	0.09096070889148626	0.0731964817623029	0.060653308635107706	0.05173973737783764	0.04393958920971616	0.038446226762397936	0.037492231686121306	0.0341937585507293	0.03582243673474033	0.031006832170795213	0.031146945749873062	0.03133742447925715	0.03305972348384744	0.03159391034765773	0.029735813995504432	0.031743637843032343	0.028785749469403394
ValidationFold4	0.11928084757816684	0.08813627055837764	0.06021582608757255	0.04323922006648269	0.038617234200927185	0.028843387107675273	0.026555769558710692	0.02581853614039803	0.02069091069017042	0.028600941751957744	0.02025896531103917							
ValidationFold5	0.1287966436698093	0.10424658587319893	0.07793678772040047	0.06342151199324846	0.05254835987396471	0.04468414549052984	0.041115845966798896	0.03203933359845332	0.03290732301612225	0.027289393651068444	0.02872636150474333	0.02170994125887634						
