epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
TrainingFold1	0.13916394261299614	0.1291947453569171	0.10582696993099122	0.07664921841582024	0.059291074384462114	0.051208764734701304	0.04514449641240044	0.03849177424724857	0.032854314648587644	0.028505483073137855	0.025077506247616177	0.02346585575093548	0.021584609740898746	0.02250337139551516	0.021415769113392137	0.02037553500569654	0.020485254255875097															
TrainingFold2	0.13733936532279625	0.11890086207055149	0.09135926668882234	0.06948033771435211	0.05598982701747379	0.04464916232350157	0.037990138912812124	0.03343421224385907	0.029956612483399935	0.02688249846309655	0.025310292515420017	0.02388944462489852	0.022975571951187154	0.021835837724492917																		
TrainingFold3	0.13851731596091255	0.12148314971815456	0.09310937004206195	0.07474285433047705	0.061955319203711536	0.05209488416386938	0.04289792146406729	0.0371494401786053	0.031402681183003135	0.02955433117736406	0.027827126322451726	0.024993020810374716	0.02256104238920009	0.0223490805213673	0.02149254448965869	0.019549483644434738	0.0188391131274164	0.01772257825200954	0.017580519990191203	0.018298616094861327	0.018396249477386432	0.017422046050606613	0.015828682546601736	0.016207260202116398	0.01716399823390847	0.014457054820178944	0.01595349770465294	0.014098199393778156	0.014137614301597006	0.014018653457672123	0.013773482594826253	0.013678087392624796
TrainingFold4	0.13671426097439093	0.11377614573152228	0.09003554958299818	0.07419858253190548	0.060634529780575326	0.049508577857473444	0.04073605144936168	0.034148399957154074	0.02942979476382871	0.026336875753755026	0.02356313667372557	0.022756567131132627	0.020797115137330284	0.02091208314106387	0.019279245924719197	0.017797969797497485	0.017969461393022357	0.01692343574831367														
TrainingFold5	0.13172936447099592	0.101402515891046	0.07163825086570805	0.05482104403700056	0.04641078321270569	0.03878270247287425	0.03345540919861592	0.03078954066471218	0.02805867355764102	0.026248629145700603	0.024254912828977328	0.02327518735105452	0.021878595722376208	0.022131033133531288																		
ValidationFold1	0.13563709031488444	0.12159036613396697	0.0922818431412583	0.06737622868705977	0.05675040973300064	0.04826080504183968	0.04312819185213664	0.036496729884445585	0.03140442742628406	0.0357360534429202	0.029501499846954684	0.030449142419669655	0.030048628434694063	0.025177489897360246	0.025644669541908846	0.03399763701993318	0.02196288899256877															
ValidationFold2	0.12853560378556853	0.10581505150945338	0.0761070959773418	0.06027338577451201	0.050069938581604675	0.04568324312106245	0.040003292698849426	0.03488670866873518	0.03268469757922749	0.027338552827787427	0.030213996541459818	0.02916891500773328	0.03437112879033226	0.026369763368862337																		
ValidationFold3	0.12771642493369342	0.10695057019994066	0.08583976422763757	0.07252038782462478	0.07021696946944471	0.0564289926897382	0.050906824497589924	0.04317054901112643	0.042093844779112655	0.03935290595227097	0.03799927412733637	0.03209256983796336	0.03523054954476302	0.034287707904261444	0.029519657995069382	0.033149586383228166	0.03339329998319348	0.032014273481468694	0.030430103170917253	0.028635124947303102	0.02935209582472715	0.028649582106358925	0.03375173844085054	0.03343052026406161	0.02778806096047209	0.028412288807656068	0.027676540545685014	0.02939275395833606	0.03206755855655075	0.027335753472053092	0.030854374403920578	0.02570609815164652
ValidationFold4	0.12528040807123655	0.10051166105109292	0.08126692384951287	0.06633701876460298	0.05366782428747093	0.046215767975317665	0.03951026219035591	0.03442653000820428	0.03416597427850639	0.028969635558734136	0.028604734349714778	0.027107365680585808	0.029298711191864918	0.029613386915665254	0.032051745608531836	0.026913028829185677	0.030122634042830516	0.025705970496543357														
ValidationFold5	0.11567659001495387	0.08437277296943976	0.062155204963543126	0.05292881392403967	0.046216381664455006	0.0412448687050995	0.03676469751784729	0.031825838508273196	0.031020769797504653	0.029745157421587523	0.03543176855876211	0.030967360059311194	0.02606079349087694	0.02358306883226006																		
