epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16
TrainingFold1	0.1332692929028039	0.11472597596466813	0.09503285154479647	0.07294772551734434	0.05452024894989263	0.04135758834090169	0.034077443804057285	0.029664183242865978	0.027893493545203468	0.02454468992010108	0.022778523889909114	0.02165217301118822	0.020717233298892676	0.019325093516232954			
TrainingFold2	0.13647573775609698	0.11170671178040716	0.09022652176431548	0.0663205661995502	0.05057196691738344	0.042480516009317	0.03658558272359923	0.0313915426907573	0.028803558900166337	0.02650192622090043	0.024019016027328578	0.023144768837323318	0.022607973577870494	0.021933756549247983			
TrainingFold3	0.12989784533750603	0.09880763556469571	0.0750562765233388	0.05976904354280454	0.04915871525709835	0.04068204716234256	0.032844398339511825	0.028694893881699747	0.024708207740133565	0.023011085282434413							
TrainingFold4	0.13250077996318313	0.11411189288324253	0.09310283491239799	0.07824558475456962	0.06738693638789382	0.05712633424475577	0.047511321880566275	0.03991909098284933	0.033616704150071286	0.029566803933465217	0.02726895173625301	0.02624438173304291	0.024370019798780874	0.024252967280881423	0.022053012185312002	0.022844158812420738	
TrainingFold5	0.13815484266323608	0.11348756479428095	0.08830547126271336	0.07435143325842361	0.06361424592871438	0.05314403812388354	0.04516943554065772	0.03932932933054473	0.03274838514111112	0.02973772715476902	0.026678428634088824	0.025536392292529828	0.023433975942704955	0.021879197184638568	0.019929805116997126	0.019708030293217917	0.02068081101969342
ValidationFold1	0.12315685456400519	0.10364547670558766	0.08317994645184225	0.0607434439154023	0.0463473934382368	0.039156500594103125	0.0360702182227108	0.03238498426917185	0.026363143718356755	0.029385931570678613	0.030000468477950775	0.030362873112149368	0.029292618994798243	0.02510710782554999			
ValidationFold2	0.12000470923947858	0.09943605851180651	0.07576810899148653	0.05297772216333731	0.0455151444410083	0.03738044105839353	0.029657855177893898	0.02682141090327924	0.02966956643721714	0.02448828211935187	0.028486406641539296	0.02904469068508243	0.025768832677279425	0.02168474015487444			
ValidationFold3	0.11533796471786929	0.08363702825295764	0.069139571956921	0.056313512548972086	0.04855475581444062	0.04077311222198176	0.036522522201627355	0.033938503352220394	0.03651968192761168	0.029433372040879115							
ValidationFold4	0.12909308055768143	0.10691937361214612	0.08600868077462052	0.07308753568528069	0.06180263360593099	0.05366756917220784	0.04137996522088846	0.04162767339027948	0.03948389002130375	0.030116619488752976	0.028891741652628995	0.028414792905620358	0.02424237580743392	0.024972773728648888	0.03022267492377904	0.022979077659279888	
ValidationFold5	0.11750994199836576	0.08985549964950429	0.0727797047075656	0.07030378175932947	0.05739500932395458	0.05048686810999874	0.04503899021283933	0.04304719686944474	0.045035532962002266	0.037686577305378104	0.03746553093010375	0.03712317123505715	0.03193897722437894	0.03113224124221282	0.03595330865491551	0.03469306857063989	0.031078410147086753
