epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
TrainingFold1	0.13447763323189865	0.1202831129821395	0.09806227192477851	0.07463299101833806	0.057594337069974674	0.046334348862952554	0.03889844677058857	0.03424016290619027	0.03001608065229253	0.028447706692739112	0.027026667273423056	0.025360439805651256	0.023539825861492347	0.021504346168653588	0.020942586089605315	0.020025020089888296	0.019762720123212094	0.019749764698073068	0.01864108658795935	0.01732116299269006	0.017538600030938493	0.017223539890530905	0.01619685101809772
TrainingFold2	0.13494206114686974	0.11705416667111777	0.08622589915914457	0.0615378916703784	0.048242876650383675	0.03908074529977316	0.03439897942968807	0.0287541752817175	0.026254510332099405	0.024314364385769907	0.022871497127621015	0.0231065619937123	0.02015034142979219	0.019499198360695316	0.01956827188009324	0.018945891391085504	0.019823251016319206						
TrainingFold3	0.13260559138249267	0.10046934987503019	0.07353905496208675	0.05538414799692956	0.042721956207903776	0.03373371043205473	0.02925714579932074	0.025358910744993905	0.022584032132759935	0.021821961421334312													
TrainingFold4	0.13368430337445303	0.11336994774808938	0.09845604695676063	0.08532262791149234	0.0736435364635492	0.061947393444081005	0.05130015505274059	0.04189790236335036	0.034147443371462444	0.029888313386750683	0.02571964731991598	0.02545058716469529	0.023730066429760138	0.021857828524728326	0.020561914229752305	0.021498496492693614	0.01969127949736999	0.01941432821665578	0.019466166576471138	0.018554018096520766			
TrainingFold5	0.1314164939340693	0.1047393692219082	0.07678350151992694	0.059614703795615565	0.049067350005945906	0.041047828353107045	0.03665743115920641	0.03236137627759881	0.029455481988653893	0.028218761567269744	0.025138751601160827	0.024993767755301523	0.023829581726019004	0.022935980222259313	0.022335260236898923	0.022212603959267826	0.021255900530311556						
ValidationFold1	0.12493097684807605	0.10792510000032347	0.08322460538296549	0.06672914789335148	0.04944165001690455	0.04863048290942905	0.04943179432931986	0.03531059458944107	0.03143037534067156	0.03468647952976024	0.03167195126900936	0.025862869870563684	0.03755737527699403	0.03757777884508156	0.026787843530172238	0.03149870636837288	0.025494228322009097	0.025541798042189562	0.03184179838317833	0.0254005879767581	0.02748091701734895	0.02319611578921238	0.02309183762875503
ValidationFold2	0.13068599717037097	0.10523879517977303	0.07332104030862316	0.05645062334768407	0.045457673326201806	0.04524854482319374	0.03148880270876091	0.03346092108142067	0.030058846779603948	0.026297997165186045	0.02624112460080551	0.027587828578779828	0.027689148050518957	0.025335019152833836	0.026219058181169687	0.028237374664624094	0.025265257059374137						
ValidationFold3	0.11390162544610265	0.08183543791843427	0.06215996547761533	0.0460714456260305	0.044806566672517104	0.032134500348432876	0.039492427626821876	0.030785506362565333	0.029010287773122104	0.027880207598492555													
ValidationFold4	0.12184767322698692	0.10328018927090876	0.09087780317677571	0.07964217158135127	0.07043592204541169	0.05726819950982358	0.04570996315587681	0.04052516721453316	0.038922161109292426	0.033008943681567406	0.03394651846401184	0.03665410825245393	0.030946351598260237	0.0300174963897564	0.031367588894198405	0.030474893635491263	0.031116864669161873	0.03094484822285521	0.029550819390826766	0.029067615775479557			
ValidationFold5	0.11246248285982523	0.08684352255082345	0.06749729233214984	0.05514931625913124	0.04423719910728569	0.04081607901130442	0.0344493028714095	0.03220416232628899	0.03490692085789953	0.03511736161748853	0.03253328886752537	0.028013649941443022	0.033030128340354306	0.027799882503910207	0.02807070387932178	0.029766084226729297	0.025983673789400002						
