epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27
TrainingFold1	0.13816680301803935	0.12018853770505324	0.09747088583428115	0.0731970534229265	0.057983927455240676	0.048374487445657914	0.04064996978390011	0.03489713089116043	0.03082839764149728	0.026560565197001295	0.02529192561924655	0.02550675793286256	0.02130009181093974	0.02259042560753247	0.022199186723764693	0.020914653869245545	0.020263808169232466	0.020167507762529575	0.01852391469394438	0.018527295501692676	0.017527891215836474	0.01838226815422303	0.017147387694711965	0.017903834290038487	0.017730502085945864	0.016082120300129406	0.01657477232848269	
TrainingFold2	0.12769730992462477	0.09967063895186966	0.07626063183081551	0.06308349052333784	0.053837166801582945	0.04535283430363847	0.03953515617139765	0.035505802181532396	0.03350343612617503	0.029084995460517786	0.02715512533258601	0.02765070064775492	0.02320306597667076	0.02209960493187665	0.021452690807427333	0.01991675885758577	0.018599152683008862											
TrainingFold3	0.12929113509810783	0.0968896673336117	0.06890524520898576	0.05307433732695327	0.04440633027274585	0.03631224176259076	0.03168574184984953	0.027840939006802564	0.023822103950227425	0.023457081878322326	0.02123988087074725	0.02131792594465713	0.019611551575938146	0.02019588248949731	0.01900005143718524	0.01794857238756694												
TrainingFold4	0.13089130499654195	0.11069878432688049	0.08901102440008386	0.06946157513408582	0.0583219847403763	0.04910928239061667	0.04137079420258736	0.03701369188499732	0.03373867876758926	0.029475469740017697	0.028894000406845324	0.02749214315438373	0.023326552887837436	0.02178579074789013	0.023688466455827107	0.02145179767210886	0.019537485443404213	0.021858365354769788	0.019055953056042862	0.01932457122364378	0.019276278700768174							
TrainingFold5	0.1319572284345713	0.11132615771169914	0.08526225123824173	0.06799915966017349	0.05216212002128548	0.04146765349237923	0.033653840337820956	0.030392380394157426	0.02710204602222325	0.02561198085778534	0.0244315561359881	0.023057605985897633	0.023723195069911995	0.021680628899492776	0.02176763447622107	0.020402485978177527	0.01971994152324742	0.01983125681104718	0.018523971270585467	0.018652133468642033	0.018716002910376086	0.017405575365811846	0.018384568953610868	0.018623559523000627	0.01783416232702452	0.016885787390410318	0.017711225565770754	0.01661297199155659
ValidationFold1	0.1298552627868212	0.11238526364972999	0.08620655419187503	0.06710646128667905	0.0553922121211685	0.050747835498957616	0.04262825045189275	0.0374930238955327	0.036381733192651124	0.04336594070018445	0.035355580450446754	0.03381386910237976	0.03074159282275375	0.031102415223538807	0.03119769959756685	0.02940185126486163	0.031058016042791407	0.030834802952626517	0.034350338438368475	0.03245777531809106	0.029019850026973448	0.028251178064860764	0.033317000558101655	0.027937552208911528	0.028982128251316696	0.02957707409314845	0.027614008670679067	
ValidationFold2	0.10707516743390409	0.08230023044119547	0.07412493860281937	0.06752066495870282	0.06015207152184401	0.05968927152177973	0.04593835095455451	0.050367717484331075	0.04244930377001413	0.04080767915290487	0.04433736229590182	0.04114751880180913	0.0335192429027646	0.04052336232449339	0.03812073554889811	0.038238298353478986	0.03294846311663613											
ValidationFold3	0.11790705780993711	0.08553758327354181	0.06699602760643035	0.054857442193236704	0.04756489878956665	0.03718662661445738	0.03104518782473295	0.029074342925046983	0.030425449642919104	0.034745721875108895	0.02731566234892402	0.02817007316237626	0.02659165787170767	0.03429551020333845	0.02734341539955396	0.024175427457357564												
ValidationFold4	0.11509294239049023	0.09599283930786827	0.0735629990923445	0.05844886215437237	0.0486446827301873	0.04778885607909713	0.039387457020295495	0.03465818637758619	0.03368316327356985	0.035570290591462876	0.03393091973041075	0.03422541402038848	0.032119980154282135	0.03178134860197158	0.03226381451531779	0.030085045982690777	0.035476974629050306	0.031717038988538226	0.030907906663471933	0.032525417883801776	0.02924283145792386							
ValidationFold5	0.12234783608902682	0.0953081945746063	0.07433886293254725	0.0534002217778785	0.03965801782150929	0.03246526600717491	0.02828759275301284	0.027818594587262015	0.023874051724707388	0.02205527110155336	0.025157390501631238	0.023339756034778197	0.022458499045659754	0.022352947623165836	0.020931211666155268	0.02165501710489709	0.02096524540998822	0.022345920072381828	0.02211696953816352	0.0203539907474355	0.02216968060075725	0.020682423306785856	0.0217005468739526	0.02307076520626832	0.01937502907546602	0.019842378273703314	0.019135072301569297	0.018602833455375518
