epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28
TrainingFold1	0.13013089826682706	0.11244140608248922	0.09056690160677278	0.06919106267337477	0.05581015978403101	0.04343643256914982	0.03594244486712776	0.030364441421786684	0.028406671018860512	0.026230209120146182	0.024196735028748174	0.023678258392357338	0.02305050444026034	0.023043973921110815	0.020728273221917698	0.020992339495456765	0.020894511899658148												
TrainingFold2	0.1277716852266316	0.09297781306528964	0.06726175992789939	0.05312122876919246	0.04425517121989679	0.03706178513932591	0.03113118067950197	0.026582344007282675	0.02478127894527438	0.022711791780963966	0.021339400786578186	0.020420404795178315	0.018633642599694928																
TrainingFold3	0.13697467633438382	0.11934755361130969	0.09245301216248084	0.0710270996120843	0.056773014563871335	0.04822901365220208	0.043844722933135925	0.037912396795582025	0.03566108579477507	0.03038841392527419	0.02819023540664189	0.02572885941759027	0.024650633815260583	0.0233321541803889	0.021087769554486095	0.019453024619129296	0.019037143647934004	0.018085553645704005	0.018413138877655333	0.01843443079398474	0.017497292273971902	0.016727927266120705	0.01757640464468502	0.015910118306857676	0.015868282074668307				
TrainingFold4	0.13377850470979782	0.11285906079733236	0.09732001225612211	0.07808279356580566	0.0640398119406944	0.05310512973651798	0.04367296237562021	0.03697580545135266	0.032597242839851374	0.029688253601489124	0.028351371622424765	0.027441919646133267	0.02457088748064548	0.02379069214882541	0.022212016872072127	0.0208890979303264	0.021005947902151753	0.02114365147512713	0.019248129193345613	0.018549731928777128	0.01781929198530799	0.01869107444042377	0.017386533463418757	0.01649356034024756	0.015520473115777185	0.016768394377769173	0.016158258506468636	0.015715212138886932	0.014810262316206552
TrainingFold5	0.13182244948806807	0.1112458152755488	0.08525037315433921	0.06693221648788392	0.051014407759646115	0.04162025998127373	0.03335305402242121	0.029259182699498766	0.02760028552346414	0.0235909378001065	0.021354352958169575	0.020971894039555423	0.020188103793738085	0.02248689535983793	0.01978171677019336	0.020489626902458667	0.018021595547256828	0.01618039882466633											
ValidationFold1	0.11872046279746133	0.10213301966789069	0.07447734137846006	0.05475774354108416	0.04181074118241668	0.036207839756415366	0.027503833683367045	0.024877358791166666	0.024560604636454618	0.02173070967153369	0.023804931644966977	0.021685835473797377	0.016879465234327456	0.018320310840683127	0.022575246639757393	0.017835948704888725	0.01648432294379811												
ValidationFold2	0.10854071612797074	0.08078874786057182	0.06544354856685475	0.059894456997983625	0.05219121254678514	0.04665587753317579	0.042260866727562504	0.04377179150154965	0.03678387348846373	0.03637944839237707	0.03669076460963724	0.03779894780136355	0.0352533910059916																
ValidationFold3	0.12782460135651064	0.10209329872652217	0.07837098484506479	0.06454822455054603	0.05610604083736066	0.05279421431236892	0.04497706140223723	0.04657720940120451	0.039922622438344	0.03366702916897699	0.03070884134970723	0.029627654953704525	0.030330431461701304	0.029000598443556694	0.027271104280140485	0.03152937994486451	0.02530353356505165	0.025648090708109358	0.026643752746036493	0.02638282164981639	0.025583363549525825	0.025095808054404416	0.025249350210861513	0.024487315287875424	0.023495333276055585				
ValidationFold4	0.11987109871597977	0.10438903279367599	0.09035134067557551	0.07119853062102117	0.05971778185748671	0.04881087370292359	0.046874358949066885	0.04039858677004976	0.03819918019386629	0.03623176098440413	0.037930399471021316	0.035556825067426356	0.03681056956059996	0.03516145333960266	0.030515298752852523	0.029665106718705314	0.03266240217825733	0.031992103668115404	0.03596739255472376	0.029154510330356372	0.032134087982945155	0.031749990160172166	0.02803412740743354	0.025751020784383884	0.03283982404556465	0.026433577073049976	0.02595443497459102	0.027827876233123452	0.022862158402531023
ValidationFold5	0.12491979107663438	0.09697577805333846	0.07182658533775457	0.05107681447774306	0.039892541257211485	0.03050166212634796	0.029799859497805236	0.02365634264843958	0.02382074435228935	0.024397608021228062	0.025076265785599815	0.02282235436277833	0.025215963978028798	0.026472835265087417	0.02325988682010526	0.02414137434328671	0.022490338929839693	0.0210900833749743											
