epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19
TrainingFold1	0.13282074643074107	0.10691833522824193	0.0720717879775954	0.047841547041121604	0.03666060879521055	0.030233932099891676	0.026977586757645205	0.02512872830279392	0.023469362310269117	0.021439506061871564	0.019496707795929016	0.019090261334271736	0.018848102897642167	0.01988419612833423	0.018081812193896464	0.017811282025660086	0.01727287015487978	0.016998675447267946	0.01653733963862402	0.017104291183214566
TrainingFold2	0.13855071824069445	0.12434342388988627	0.1021478945508192	0.08163732637233337	0.06574498560886347	0.05298237698279949	0.043288983269923434	0.03551414201515016	0.03230349592488484	0.0287457211718763	0.02552109137193378	0.023329992480599904	0.022908232770016912	0.020903625186597174	0.019206980318206272	0.019943013513236147	0.019322288952062994			
TrainingFold3	0.13668677088042552	0.11568708202632313	0.08750610013534739	0.060554762652397835	0.04603971132071985	0.03726399221195607	0.03104024272179231	0.027950949761196334	0.026139720157185697	0.023970215704585743	0.024005361670755187	0.02197307297795884	0.02160091660169366	0.020216455413174118	0.020380707788734236	0.020691351777647717	0.019945356486277887	0.018606409362407497		
TrainingFold4	0.13834641684185375	0.12084823837503791	0.09559513943862509	0.06753814073956825	0.04772892123384571	0.037345681247428396	0.03290661303908564	0.029286969961090523	0.026985909759373913	0.024162552203845486	0.02372467590294863	0.02270520125596456								
TrainingFold5	0.11994926357953661	0.08931136237061267	0.06589649194046619	0.05137556542355854	0.039568619017185835	0.03361215008390073	0.029314362881726237	0.026169331598662395	0.024835416215181674	0.023519375418853836	0.023248341868471405	0.022142051168197525								
ValidationFold1	0.12134505751299428	0.0893218949739192	0.0599835827120219	0.04909632109978178	0.03719353403891898	0.03125902163420661	0.033020026027434715	0.029035298571699543	0.029019575259283285	0.02792613556595972	0.028989757867928526	0.03113007147613963	0.030544786381552013	0.026766987076199084	0.027757479053835996	0.028527158050040656	0.02742985693495595	0.03003168807376537	0.026539541181304853	0.026180509064500722
ValidationFold2	0.13335370097879892	0.11436505018322317	0.08946633038555717	0.07500614913029445	0.06001480038672149	0.04751079185941332	0.04293419855755863	0.03407970378762699	0.03117537031764047	0.02850279971267105	0.02943680474538826	0.02642744156843479	0.0236662977006966	0.02488091010007764	0.0314856591945942	0.024192535999731802	0.023050917614815623			
ValidationFold3	0.1261852825949858	0.10211612384867023	0.06876109872718116	0.04786513813746136	0.039575637093753564	0.03330238789177357	0.027701830705900484	0.0321254862403195	0.025173073199258798	0.0308687754493492	0.024495460780501063	0.024518216468775562	0.023700277055697598	0.02388664018960569	0.026051667371821415	0.02531388606786988	0.02707084708323761	0.023426364325689623		
ValidationFold4	0.12508727979284148	0.10311781198860288	0.07834134965732291	0.053329673524408996	0.04243941401416721	0.04002753468146464	0.0335844374033161	0.034594530113322475	0.031130077516364336	0.035085487546271284	0.028933648685484217	0.026971185516182182								
ValidationFold5	0.102656524376692	0.07665767519827094	0.059544434502452344	0.046013965751757625	0.04360238153504224	0.03148116992350231	0.029098160794583727	0.030238102672113996	0.022460031939297076	0.024582872345785586	0.02148273281295792	0.021399053359018254								
