epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33
TrainingFold1	0.13702198661066134	0.11785009092649186	0.08802139271127064	0.06304833659762199	0.05002655736690468	0.0423426545651498	0.03565695418926923	0.031072900469435043	0.0285536785214102	0.025225896113297577	0.023585091035543668	0.020858288935124706	0.02056211714949968	0.019749546716449008	0.019670371552482448	0.01910060691140202	0.018150006260673552	0.016877382690693433																
TrainingFold2	0.13179047483789622	0.108111804970678	0.07625362197476056	0.05304873227152405	0.039998753710728405	0.031170482513100197	0.027502763175560958	0.025108183485244726	0.022959516679916896	0.02164218144234485	0.02073634748573437	0.019376037943441844	0.019528168138792948	0.017349983669013545	0.01828206929586115																			
TrainingFold3	0.13409595072946764	0.10991081807085058	0.08540044266899878	0.07094716955907643	0.05975350394331723	0.05206040390211539	0.04624548747458241	0.04181006455090193	0.038696377560716595	0.03796154808978	0.035345297709599516	0.03365601741216696	0.031185971140935593	0.030347280537931842	0.02861327443236157	0.02656506754197339	0.024566231454280735	0.025278284065412167	0.02412941797546492	0.021677918833467463	0.02355621120431434	0.02055475322758866	0.021170914932703122	0.020062855199979492	0.019707847021643167	0.020195376993449993	0.01943282669083353	0.019243557849288415	0.01833055752381783	0.01830853579968706	0.018177145127116424	0.017444336912905617	0.01725888640516628	0.015928456145709126
TrainingFold4	0.13279185384850611	0.10681239952206273	0.08076002254806967	0.062380291129970414	0.04947377270225182	0.043578690728463695	0.0364074436517099	0.030427893537985667	0.029152272786251904	0.026321042553370883	0.02591149817228804	0.025000703419341748	0.023627380703493888	0.022363725850895702	0.021491504484583857	0.020429163146598678	0.019882548553538403	0.019679934382855372	0.01908328078666686	0.01831508147930766	0.018333433495784198	0.018521215204336014	0.017448523742165312	0.018410850049737994	0.017245995578642495									
TrainingFold5	0.1358000547351206	0.11191952777225778	0.08640812372928906	0.07056413882051708	0.056566356482696444	0.0433512024512426	0.034797304959407256	0.031238444388382625	0.025997856734199364	0.02604475584182977	0.024034642749243443	0.02179300442475739																						
ValidationFold1	0.13240651101679415	0.109693066409982	0.0825716581883597	0.06314015508469967	0.0543188161409653	0.04662823502544884	0.04297739375374272	0.043783098401560507	0.03993022264356868	0.033539762386164906	0.03544177666651546	0.030443677139627905	0.03336508710285793	0.03414998264266975	0.03097582893724803	0.031766684269134024	0.02986461862157149	0.02874356766308968																
ValidationFold2	0.11822923474215172	0.09302440762251347	0.06684007002711967	0.05885988622295527	0.045617927346160415	0.040042712443365575	0.04267749787090128	0.04151166873293937	0.039537616423855594	0.034189000923442445	0.04464943829959527	0.0347915407075381	0.03627114509049329	0.03560181145282538	0.03343106340564502																			
ValidationFold3	0.1222730285345434	0.0924780876753298	0.07638321149053874	0.06316040631232632	0.052669231142211066	0.05124146238531548	0.045015744330059435	0.04837962792271765	0.040527742679088236	0.044857467736562226	0.040407175100660206	0.039438242960075205	0.03445234299880696	0.033779219741542896	0.033674899822726076	0.03598710356609527	0.03500628525701662	0.03204821824014338	0.033010857093236035	0.035676180609493506	0.029667483991418907	0.033065080573480274	0.02687885594577319	0.026891212049884268	0.02840946372734752	0.027732132098937476	0.029934566788011447	0.0263059105779682	0.02553628473191287	0.026098186161992065	0.028880925433236167	0.026018479586209734	0.029311015536517812	0.023999981088972826
ValidationFold4	0.11856761901966624	0.09044399119175232	0.06397415840209604	0.052059714787278895	0.04400918797405252	0.035194898409106105	0.030526084194026956	0.030699860340252787	0.02852615979154015	0.023845805546377895	0.02335978821517799	0.022071956909630815	0.025801488962381037	0.024070449435122748	0.023809544433239713	0.02287469683702708	0.020621432366923573	0.024248574317384697	0.023180966220532864	0.02124719873468207	0.021516282632915506	0.02006846411389127	0.02395948824702934	0.022455556944289523	0.01967225508970997									
ValidationFold5	0.11990630717293636	0.08749273613195967	0.06637451499448838	0.05071697995351913	0.03750781388324056	0.03231729405747542	0.026462785771687154	0.024286986117330926	0.025822164056883486	0.021035926574096503	0.02084557560108904	0.020243963975771877																						
